0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"C. Anthony, .C. Paul, .P. Tucker, .J. Harden, .J. Ennis III",HOU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"C. Paul, .G. Green, .P. Tucker, .E. Gordon, .C. Capela",HOU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"C. Paul, .P. Tucker, .E. Gordon, .J. Harden, .C. Capela",HOU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"C. Paul, .P. Tucker, .E. Gordon, .J. Harden, .G. Clark",HOU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"C. Paul, .P. Tucker, .J. Ennis III, .I. Hartenstein, .G. Clark",HOU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"C. Paul, .P. Tucker, .J. Harden, .I. Hartenstein, .G. Clark",HOU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"G. Green, .E. Gordon, .J. Harden, .J. Ennis III, .C. Capela",HOU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"G. Green, .J. Harden, .M. Carter-Williams, .J. Ennis III, .C. Capela",HOU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"J. Holiday, .N. Mirotic, .E. Moore, .A. Davis, .E. Payton",NOP,1,19.3,56.0,22.0,39.0,56.4,6.0,13.0,46.2,6.0,6.0,100,7.0,14.0,21.0,17.0,3.0,3.0,3.0,0.0,10.0,7.0,16.0,2018-10-17
"J. Holiday, .N. Mirotic, .D. Miller, .S. Hill, .J. Randle",NOP,1,5.8,16.0,6.0,16.0,37.5,2.0,4.0,50.0,2.0,2.0,100,5.0,2.0,7.0,3.0,2.0,0.0,0.0,3.0,5.0,3.0,-3.0,2018-10-17
"J. Holiday, .E. Moore, .A. Davis, .E. Payton, .J. Randle",NOP,1,5.7,20.0,7.0,10.0,70.0,0.0,2.0,0.0,6.0,6.0,100,1.0,4.0,5.0,7.0,0.0,3.0,0.0,1.0,5.0,4.0,9.0,2018-10-17
"E. Moore, .A. Davis, .D. Miller, .E. Payton, .J. Randle",NOP,1,3.6,13.0,6.0,8.0,75.0,1.0,1.0,100,0.0,1.0,0.0,0.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,2018-10-17
"J. Holiday, .A. Davis, .D. Miller, .S. Hill, .J. Randle",NOP,1,3.1,5.0,2.0,7.0,28.6,1.0,2.0,50.0,0.0,1.0,0.0,0.0,6.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,-3.0,2018-10-17
"A. Davis, .D. Miller, .S. Hill, .E. Payton, .J. Randle",NOP,1,2.1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-5.0,2018-10-17
"E. Moore, .J. Okafor, .C. Diallo, .F. Jackson, .K. Williams",NOP,1,1.6,4.0,1.0,1.0,100,0.0,0.0,0.0,2.0,2.0,100,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,-2.0,2018-10-17
"J. Holiday, .N. Mirotic, .E. Moore, .E. Payton, .J. Randle",NOP,1,1.5,5.0,2.0,3.0,66.7,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2018-10-17
"J. Holiday, .A. Davis, .D. Miller, .E. Payton, .J. Randle",NOP,1,1.4,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2.0,2018-10-17
"N. Mirotic, .E. Moore, .A. Davis, .D. Miller, .E. Payton",NOP,1,1.4,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.0,2018-10-17
"N. Mirotic, .A. Davis, .D. Miller, .S. Hill, .E. Payton",NOP,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,2018-10-17
"J. Holiday, .N. Mirotic, .A. Davis, .D. Miller, .E. Payton",NOP,1,0.8,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2018-10-17
"J. Holiday, .E. Moore, .A. Davis, .D. Miller, .J. Randle",NOP,1,0.6,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2018-10-17
"E. Moore, .A. Davis, .E. Payton, .J. Randle, .K. Williams",NOP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"E. Moore, .A. Davis, .S. Hill, .E. Payton, .J. Randle",NOP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"E. Moore, .E. Payton, .J. Okafor, .F. Jackson, .K. Williams",NOP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"E. Moore, .E. Payton, .J. Randle, .F. Jackson, .K. Williams",NOP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"N. Mirotic, .A. Davis, .D. Miller, .S. Hill, .J. Randle",NOP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"N. Mirotic, .E. Moore, .A. Davis, .D. Miller, .J. Randle",NOP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"N. Mirotic, .E. Moore, .D. Miller, .S. Hill, .J. Randle",NOP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
