lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"N. Vucevic, .E. Fournier, .V. Oladipo, .E. Payton, .A. Gordon",ORL,1,26,118.4,106.0,12.4,69.6,1.60,22.2,35.0,56.7,48.0,0.2,60.7,63.7,93.07,61.4,2016-02-07
"N. Vucevic, .E. Fournier, .V. Oladipo, .A. Gordon, .M. Hezonja",ORL,1,5,58.3,50.0,8.3,100,0.75,18.8,16.7,71.4,46.2,0.3,38.9,38.9,105.69,61.1,2016-02-07
"C. Frye, .J. Smith, .E. Fournier, .S. Napier, .M. Hezonja",ORL,1,4,50.0,100.0,-50.0,100,0.50,11.1,0.0,66.7,28.6,0.3,20.0,34.0,107.16,0.0,2016-02-07
"C. Frye, .J. Smith, .E. Fournier, .V. Oladipo, .E. Payton",ORL,1,4,137.5,137.5,0.0,25.0,1.00,8.3,75.0,40.0,55.6,0.1,56.3,61.9,86.29,48.7,2016-02-07
"C. Frye, .J. Smith, .V. Oladipo, .S. Napier, .M. Hezonja",ORL,1,3,28.6,116.7,-88.1,0.0,0.00,0.0,50.0,75.0,60.0,0.1,14.3,14.3,90.87,-10.0,2016-02-07
"C. Frye, .N. Vucevic, .E. Fournier, .V. Oladipo, .E. Payton",ORL,1,2,120.0,75.0,45.0,66.7,0.00,28.6,0.0,100,50.0,0.0,60.0,60.0,105.19,63.6,2016-02-07
"N. Vucevic, .E. Fournier, .V. Oladipo, .S. Napier, .A. Gordon",ORL,1,2,150.0,25.0,125.0,0.0,0.00,0.0,50.0,100,80.0,0.0,60.0,60.0,108.68,140.0,2016-02-07
"C. Frye, .J. Smith, .V. Oladipo, .E. Payton, .M. Hezonja",ORL,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,130.91,-100.0,2016-02-07
"J. Smith, .V. Oladipo, .S. Napier, .A. Gordon, .M. Hezonja",ORL,1,1,66.7,100.0,-33.3,100,0.00,25.0,0.0,100,50.0,0.0,33.3,33.3,121.69,66.7,2016-02-07
"C. Frye, .J. Smith, .E. Fournier, .V. Oladipo, .S. Napier",ORL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-02-07
"C. Frye, .N. Vucevic, .V. Oladipo, .E. Payton, .M. Hezonja",ORL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-02-07
"J. Smith, .E. Fournier, .V. Oladipo, .E. Payton, .A. Gordon",ORL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-02-07
"J. Smith, .N. Vucevic, .V. Oladipo, .S. Napier, .A. Gordon",ORL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-02-07
"K. Korver, .P. Millsap, .A. Horford, .J. Teague, .K. Bazemore",ATL,1,16,100.0,131.3,-31.3,61.5,1.33,15.7,45.0,45.5,45.2,0.2,47.0,49.5,98.92,33.8,2016-02-07
"K. Korver, .A. Horford, .J. Teague, .M. Scott, .K. Bazemore",ATL,1,4,200.0,28.6,171.4,80.0,0.00,30.8,75.0,50.0,62.5,0.0,66.7,66.7,83.95,110.0,2016-02-07
"K. Korver, .P. Millsap, .J. Teague, .M. Scott, .K. Bazemore",ATL,1,3,62.5,133.3,-70.8,50.0,1.00,10.0,20.0,66.7,37.5,0.1,35.7,35.7,102.86,23.1,2016-02-07
"P. Millsap, .M. Scott, .K. Bazemore, .D. Schroder, .T. Hardaway Jr",ATL,1,3,116.7,66.7,50.0,50.0,0.50,12.5,50.0,100,80.0,0.3,62.5,71.7,108.68,78.9,2016-02-07
"T. Sefolosha, .A. Horford, .D. Schroder, .M. Muscala, .T. Hardaway Jr",ATL,1,3,50.0,85.7,-35.7,100,0.00,14.3,0.0,100,42.9,0.0,37.5,30.7,111.43,22.2,2016-02-07
"T. Sefolosha, .P. Millsap, .A. Horford, .J. Teague, .K. Bazemore",ATL,1,3,150.0,55.6,94.4,66.7,2.00,25.0,0.0,100,75.0,0.2,87.5,92.2,110.26,92.0,2016-02-07
"K. Korver, .A. Horford, .J. Teague, .M. Scott, .T. Hardaway Jr",ATL,1,2,233.3,233.3,0.0,66.7,0.00,40.0,0.0,0.0,0.0,0.0,116.7,116.7,76.46,51.6,2016-02-07
"K. Korver, .P. Millsap, .J. Teague, .K. Bazemore, .M. Muscala",ATL,1,2,66.7,100.0,-33.3,100,0.00,25.0,0.0,66.7,40.0,0.0,33.3,33.3,86.40,37.5,2016-02-07
"K. Korver, .T. Sefolosha, .P. Millsap, .A. Horford, .J. Teague",ATL,1,2,0.0,0.0,0.0,0.0,0.00,0.0,33.3,100,60.0,0.5,0.0,0.0,106.23,55.6,2016-02-07
"K. Korver, .T. Sefolosha, .P. Millsap, .D. Schroder, .M. Muscala",ATL,1,2,66.7,0.0,66.7,100,1.00,14.3,75.0,100,80.0,0.3,20.0,20.0,72.00,0.0,2016-02-07
"T. Sefolosha, .A. Horford, .M. Scott, .D. Schroder, .T. Hardaway Jr",ATL,1,2,50.0,0.0,50.0,0.0,0.00,0.0,0.0,60.0,37.5,0.0,0.0,25.8,116.36,600.0,2016-02-07
"T. Sefolosha, .P. Millsap, .D. Schroder, .M. Muscala, .T. Hardaway Jr",ATL,1,2,25.0,150.0,-125.0,0.0,0.00,0.0,0.0,50.0,20.0,0.0,0.0,12.9,108.68,-40.0,2016-02-07
"K. Korver, .P. Millsap, .M. Scott, .K. Bazemore, .D. Schroder",ATL,1,1,50.0,0.0,50.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,26.6,102.86,0.0,2016-02-07
"K. Korver, .T. Sefolosha, .A. Horford, .D. Schroder, .M. Muscala",ATL,1,1,66.7,150.0,-83.3,100,1.00,25.0,0.0,100,50.0,0.3,50.0,50.0,81.82,33.3,2016-02-07
