lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"L. Williams, .R. Hibbert, .J. Clarkson, .A. Brown, .L. Nance Jr",LAL,1,9,111.1,117.6,-6.5,83.3,2.50,20.0,22.2,87.5,52.9,0.1,50.0,57.1,93.85,50.0,2016-01-12
"K. Bryant, .L. Williams, .R. Hibbert, .J. Clarkson, .L. Nance Jr",LAL,1,8,50.0,88.2,-38.2,100,3.00,13.0,15.4,77.8,40.9,0.1,18.8,25.3,102.23,27.5,2016-01-12
"L. Williams, .J. Clarkson, .J. Randle, .A. Brown, .L. Nance Jr",LAL,1,7,161.5,76.9,84.6,0.0,0.00,0.0,80.0,77.8,78.6,0.1,65.4,67.1,92.44,108.6,2016-01-12
"B. Bass, .N. Young, .J. Clarkson, .J. Randle, .D. Russell",LAL,1,4,120.0,85.7,34.3,0.0,0.00,0.0,50.0,25.0,37.5,0.0,42.9,42.9,81.51,42.1,2016-01-12
"B. Bass, .J. Clarkson, .J. Randle, .A. Brown, .D. Russell",LAL,1,3,50.0,85.7,-35.7,100,1.00,20.0,25.0,40.0,33.3,0.3,33.3,33.3,108.00,40.0,2016-01-12
"B. Bass, .L. Williams, .J. Randle, .A. Brown, .D. Russell",LAL,1,2,66.7,40.0,26.7,0.0,0.00,0.0,25.0,100,57.1,0.0,20.0,34.0,118.21,266.7,2016-01-12
"B. Bass, .L. Williams, .N. Young, .J. Randle, .D. Russell",LAL,1,2,125.0,60.0,65.0,100,0.00,25.0,50.0,75.0,62.5,0.0,41.7,41.7,97.44,75.0,2016-01-12
"K. Bryant, .B. Bass, .L. Williams, .J. Randle, .D. Russell",LAL,1,2,60.0,160.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.2,0.0,34.7,110.77,-20.0,2016-01-12
"K. Bryant, .L. Williams, .R. Hibbert, .D. Russell, .L. Nance Jr",LAL,1,2,66.7,0.0,66.7,100,0.00,25.0,0.0,100,75.0,0.0,50.0,50.0,91.91,-100.0,2016-01-12
"L. Williams, .N. Young, .J. Randle, .D. Russell, .L. Nance Jr",LAL,1,2,0.0,175.0,-175.0,0.0,0.00,0.0,0.0,100,25.0,0.0,0.0,0.0,106.11,-25.0,2016-01-12
"R. Hibbert, .J. Clarkson, .A. Brown, .D. Russell, .L. Nance Jr",LAL,1,2,175.0,66.7,108.3,100,0.00,33.3,0.0,100,50.0,0.0,83.3,81.0,110.77,100,2016-01-12
"K. Bryant, .B. Bass, .L. Williams, .D. Russell, .L. Nance Jr",LAL,1,1,166.7,66.7,100.0,100,0.00,25.0,0.0,50.0,50.0,0.0,100,90.6,137.14,171.4,2016-01-12
"K. Bryant, .R. Hibbert, .J. Clarkson, .D. Russell, .L. Nance Jr",LAL,1,1,0.0,66.7,-66.7,0.0,0.00,0.0,25.0,50.0,33.3,0.0,0.0,0.0,100.47,-600.0,2016-01-12
"K. Bryant, .R. Hibbert, .J. Clarkson, .J. Randle, .D. Russell",LAL,1,1,133.3,66.7,66.7,0.0,0.00,0.0,0.0,100,100,0.0,100,100,110.77,85.7,2016-01-12
"N. Young, .R. Hibbert, .J. Clarkson, .J. Randle, .D. Russell",LAL,1,1,166.7,200.0,-33.3,0.0,0.00,0.0,100,0.0,100,0.3,75.0,86.8,100.00,33.3,2016-01-12
"R. Hibbert, .J. Clarkson, .J. Randle, .A. Brown, .D. Russell",LAL,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,108.00,-100.0,2016-01-12
"L. Williams, .N. Young, .J. Clarkson, .J. Randle, .L. Nance Jr",LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-01-12
"L. Williams, .N. Young, .R. Hibbert, .J. Randle, .D. Russell",LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.71,-100.0,2016-01-12
"E. Gordon, .R. Anderson, .O. Asik, .T. Evans, .D. Cunningham",NOP,1,11,100.0,57.1,42.9,37.5,0.75,11.5,22.2,86.7,62.5,0.2,52.9,57.3,95.39,87.5,2016-01-12
"R. Anderson, .T. Evans, .J. Holiday, .A. Gee, .N. Cole",NOP,1,7,130.8,123.1,7.7,42.9,0.00,16.7,28.6,57.1,42.9,0.0,61.5,57.6,93.25,55.1,2016-01-12
"E. Gordon, .R. Anderson, .O. Asik, .T. Evans, .N. Cole",NOP,1,5,45.5,45.5,0.0,100,2.00,14.3,11.1,75.0,41.2,0.1,20.0,23.0,100.25,100,2016-01-12
"A. Ajinca, .R. Anderson, .J. Holiday, .A. Gee, .N. Cole",NOP,1,4,133.3,112.5,20.8,50.0,0.00,16.7,50.0,50.0,50.0,0.0,50.0,61.5,96.38,83.9,2016-01-12
