lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"T. Ariza, .J. Jackson, .M. Bridges, .D. Melton, .D. Ayton",PHX,1,9,135.0,105.0,30.0,60.0,6.00,20.7,33.3,70.0,52.6,0.1,57.9,62.4,105.30,64.9,2018-12-10
"T. Ariza, .T. Daniels, .R. Holmes, .M. Bridges, .E. Okobo",PHX,1,6,141.7,125.0,16.7,80.0,4.00,25.0,0.0,66.7,28.6,0.1,66.7,75.9,103.47,49.2,2018-12-10
"T. Daniels, .R. Holmes, .J. Jackson, .D. Melton, .E. Okobo",PHX,1,6,163.6,63.6,100.0,85.7,3.00,33.3,50.0,100,80.0,0.2,88.9,91.1,92.36,104.3,2018-12-10
"T. Ariza, .T. Warren, .M. Bridges, .D. Melton, .D. Ayton",PHX,1,5,81.8,80.0,1.8,50.0,2.00,15.4,0.0,80.0,40.0,0.1,44.4,45.5,93.05,57.7,2018-12-10
"T. Ariza, .T. Daniels, .T. Warren, .D. Melton, .D. Ayton",PHX,1,4,62.5,150.0,-87.5,100,1.00,18.2,20.0,0.0,20.0,0.3,28.6,33.6,105.21,-13.0,2018-12-10
"T. Ariza, .R. Holmes, .J. Jackson, .M. Bridges, .D. Melton",PHX,1,3,100.0,40.0,60.0,50.0,1.00,20.0,0.0,66.7,50.0,0.3,66.7,66.7,80.20,100,2018-12-10
"T. Ariza, .R. Holmes, .J. Jackson, .M. Bridges, .E. Okobo",PHX,1,3,150.0,128.6,21.4,50.0,0.00,18.2,60.0,50.0,57.1,0.0,50.0,50.0,96.00,53.1,2018-12-10
"T. Ariza, .T. Daniels, .M. Bridges, .D. Ayton, .E. Okobo",PHX,1,3,80.0,150.0,-70.0,50.0,1.00,14.3,50.0,50.0,50.0,0.2,50.0,50.0,80.50,23.8,2018-12-10
"T. Ariza, .T. Daniels, .M. Bridges, .D. Melton, .D. Ayton",PHX,1,3,75.0,125.0,-50.0,100,1.50,25.0,33.3,66.7,50.0,0.3,50.0,50.0,116.95,23.3,2018-12-10
"T. Daniels, .R. Holmes, .J. Jackson, .M. Bridges, .E. Okobo",PHX,1,3,57.1,137.5,-80.4,0.0,0.00,0.0,25.0,100,50.0,0.3,40.0,34.0,105.88,-3.7,2018-12-10
