lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"A. Johnson, .A. Horford, .A. Bradley, .I. Thomas, .J. Crowder",BOS,1,13,108.0,91.7,16.3,63.6,1.40,19.4,33.3,75.0,57.1,0.2,58.7,58.7,88.75,65.6,2017-01-16
"A. Horford, .A. Bradley, .I. Thomas, .J. Crowder, .K. Olynyk",BOS,1,7,128.6,100.0,28.6,71.4,5.00,25.0,16.7,66.7,46.7,0.1,61.5,64.8,90.65,64.2,2017-01-16
"J. Jerebko, .A. Bradley, .K. Olynyk, .M. Smart, .J. Brown",BOS,1,6,116.7,108.3,8.3,66.7,4.00,22.2,28.6,100,44.4,0.1,53.8,53.8,100.76,50.0,2017-01-16
"A. Horford, .A. Bradley, .J. Crowder, .K. Olynyk, .M. Smart",BOS,1,3,66.7,66.7,0.0,100,0.00,22.2,33.3,75.0,57.1,0.0,40.0,40.0,103.41,65.0,2017-01-16
"A. Horford, .I. Thomas, .J. Crowder, .K. Olynyk, .M. Smart",BOS,1,3,160.0,200.0,-40.0,66.7,0.00,28.6,0.0,100,33.3,0.0,70.0,73.5,94.12,42.1,2017-01-16
"A. Johnson, .A. Horford, .A. Bradley, .M. Smart, .J. Brown",BOS,1,3,57.1,100.0,-42.9,50.0,1.00,12.5,0.0,66.7,33.3,0.1,40.0,40.0,95.51,30.8,2017-01-16
"A. Johnson, .J. Jerebko, .I. Thomas, .M. Smart, .J. Brown",BOS,1,3,114.3,114.3,0.0,66.7,0.00,22.2,0.0,75.0,42.9,0.0,66.7,66.7,115.86,50.0,2017-01-16
"J. Jerebko, .I. Thomas, .K. Olynyk, .M. Smart, .J. Brown",BOS,1,3,160.0,160.0,0.0,66.7,2.00,28.6,0.0,50.0,33.3,0.2,100,100,84.71,37.5,2017-01-16
"A. Johnson, .A. Horford, .I. Thomas, .J. Crowder, .M. Smart",BOS,1,2,60.0,0.0,60.0,100,0.00,16.7,0.0,100,40.0,0.0,37.5,37.5,113.09,0.0,2017-01-16
"G. Green, .A. Horford, .K. Olynyk, .M. Smart, .J. Brown",BOS,1,2,175.0,150.0,25.0,100,0.00,37.5,50.0,100,75.0,0.0,60.0,64.3,92.68,65.6,2017-01-16
"G. Green, .J. Jerebko, .K. Olynyk, .M. Smart, .J. Brown",BOS,1,1,100.0,125.0,-25.0,0.0,0.00,0.0,0.0,50.0,50.0,0.5,100,100,100.82,25.0,2017-01-16
"J. Jerebko, .J. Crowder, .K. Olynyk, .M. Smart, .J. Brown",BOS,1,1,33.3,66.7,-33.3,0.0,0.00,0.0,0.0,50.0,33.3,0.7,0.0,56.8,104.10,0.0,2017-01-16
"A. Horford, .A. Bradley, .I. Thomas, .J. Crowder, .M. Smart",BOS,1,0,200.0,0.0,200.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,113.6,225.00,250.0,2017-01-16
"A. Horford, .A. Bradley, .J. Crowder, .M. Smart, .J. Brown",BOS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-01-16
