lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"N. Vucevic, .T. Ross, .E. Fournier, .E. Payton, .A. Gordon",ORL,1,25,112.8,116.7,-3.9,72.7,2.00,23.5,27.3,64.0,46.8,0.2,59.1,59.6,92.76,46.2,2017-03-22
"C. Watson, .D. Augustin, .J. Meeks, .B. Biyombo, .M. Hezonja",ORL,1,12,91.3,141.7,-50.4,62.5,2.50,16.1,20.0,77.8,41.7,0.1,43.5,44.0,94.66,21.9,2017-03-22
"C. Watson, .B. Biyombo, .T. Ross, .E. Payton, .M. Hezonja",ORL,1,2,120.0,80.0,40.0,66.7,2.00,25.0,50.0,100,66.7,0.2,60.0,60.0,99.31,71.4,2017-03-22
"D. Augustin, .J. Meeks, .B. Biyombo, .E. Fournier, .M. Hezonja",ORL,1,2,200.0,100.0,100.0,50.0,0.00,25.0,0.0,25.0,20.0,0.0,83.3,87.2,74.12,82.4,2017-03-22
"N. Vucevic, .E. Fournier, .E. Payton, .A. Gordon, .M. Hezonja",ORL,1,2,150.0,50.0,100.0,50.0,1.00,16.7,100,50.0,60.0,0.3,83.3,77.3,107.66,122.2,2017-03-22
"N. Vucevic, .T. Ross, .E. Payton, .A. Gordon, .M. Hezonja",ORL,1,2,120.0,50.0,70.0,50.0,1.00,14.3,50.0,66.7,60.0,0.2,50.0,61.5,94.60,115.4,2017-03-22
"B. Biyombo, .T. Ross, .E. Fournier, .E. Payton, .M. Hezonja",ORL,1,1,133.3,150.0,-16.7,0.0,0.00,0.0,66.7,100,75.0,0.0,25.0,41.0,82.76,50.0,2017-03-22
"C. Watson, .J. Meeks, .N. Vucevic, .E. Payton, .M. Hezonja",ORL,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,97.63,0.0,2017-03-22
"B. Biyombo, .N. Vucevic, .E. Fournier, .E. Payton, .M. Hezonja",ORL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-03-22
"B. Biyombo, .T. Ross, .E. Fournier, .E. Payton, .A. Gordon",ORL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-03-22
"C. Watson, .B. Biyombo, .E. Fournier, .E. Payton, .M. Hezonja",ORL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-03-22
"C. Watson, .B. Biyombo, .T. Ross, .E. Payton, .A. Gordon",ORL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-03-22
"C. Watson, .D. Augustin, .J. Meeks, .N. Vucevic, .M. Hezonja",ORL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-03-22
"C. Watson, .J. Meeks, .B. Biyombo, .E. Fournier, .M. Hezonja",ORL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-03-22
"C. Watson, .J. Meeks, .B. Biyombo, .T. Ross, .M. Hezonja",ORL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-03-22
"C. Watson, .N. Vucevic, .T. Ross, .E. Payton, .M. Hezonja",ORL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-03-22
