lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"D. Schroder, .D. Dedmon, .T. Prince, .J. Collins, .T. Dorsey",ATL,1,12,76.9,123.1,-46.2,75.0,0.86,17.1,21.4,75.0,40.9,0.3,45.5,45.5,104.29,23.1,2018-03-04
"M. Plumlee, .D. Schroder, .M. Muscala, .T. Prince, .T. Dorsey",ATL,1,5,190.0,90.0,100.0,37.5,0.00,21.4,33.3,85.7,70.0,0.0,81.8,83.0,103.60,88.2,2018-03-04
"M. Plumlee, .M. Muscala, .M. Delaney, .I. Taylor, .J. Morris",ATL,1,4,157.1,100.0,57.1,75.0,0.00,30.0,33.3,100,66.7,0.0,71.4,73.9,98.18,71.4,2018-03-04
"D. Dedmon, .I. Taylor, .J. Collins, .T. Dorsey, .J. Morris",ATL,1,3,80.0,100.0,-20.0,50.0,0.33,16.7,0.0,60.0,60.0,0.6,100,100,84.71,100,2018-03-04
"M. Plumlee, .D. Schroder, .M. Muscala, .M. Delaney, .J. Morris",ATL,1,3,114.3,57.1,57.1,66.7,1.00,18.2,50.0,100,66.7,0.3,57.1,57.1,110.16,60.0,2018-03-04
"M. Plumlee, .M. Muscala, .T. Prince, .I. Taylor, .T. Dorsey",ATL,1,3,83.3,71.4,11.9,50.0,0.00,14.3,0.0,100,55.6,0.0,41.7,41.7,112.77,50.0,2018-03-04
"M. Plumlee, .M. Muscala, .T. Prince, .T. Dorsey, .J. Morris",ATL,1,3,150.0,62.5,87.5,50.0,2.00,18.2,33.3,71.4,60.0,0.1,83.3,87.2,116.36,100,2018-03-04
"D. Dedmon, .M. Delaney, .I. Taylor, .J. Collins, .J. Morris",ATL,1,2,83.3,40.0,43.3,0.0,0.00,0.0,33.3,100,66.7,0.0,25.0,43.4,135.38,160.0,2018-03-04
"D. Dedmon, .T. Prince, .I. Taylor, .J. Collins, .T. Dorsey",ATL,1,2,140.0,175.0,-35.0,33.3,1.00,12.5,100,0.0,66.7,0.2,70.0,70.0,123.43,45.5,2018-03-04
"M. Plumlee, .D. Dedmon, .I. Taylor, .T. Dorsey, .J. Morris",ATL,1,2,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.94,-50.0,2018-03-04
"M. Plumlee, .D. Schroder, .M. Muscala, .M. Delaney, .T. Prince",ATL,1,2,80.0,133.3,-53.3,50.0,0.00,16.7,0.0,100,25.0,0.0,40.0,40.0,112.34,22.6,2018-03-04
"M. Plumlee, .M. Muscala, .T. Prince, .I. Taylor, .J. Morris",ATL,1,2,150.0,166.7,-16.7,50.0,0.00,20.0,0.0,100,50.0,0.0,83.3,77.3,99.80,60.0,2018-03-04
"T. Prince, .I. Taylor, .J. Collins, .T. Dorsey, .J. Morris",ATL,1,2,80.0,80.0,0.0,100,1.00,12.5,50.0,100,66.7,0.2,20.0,34.0,111.63,71.4,2018-03-04
"D. Schroder, .D. Dedmon, .M. Delaney, .J. Collins, .J. Morris",ATL,1,1,300.0,0.0,300.0,100,0.00,50.0,0.0,100,100,0.0,150.0,150.0,116.76,250.0,2018-03-04
"M. Delaney, .T. Prince, .I. Taylor, .J. Collins, .J. Morris",ATL,1,1,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.00,300.0,2018-03-04
"M. Plumlee, .D. Schroder, .D. Dedmon, .M. Delaney, .J. Morris",ATL,1,1,166.7,100.0,66.7,0.0,0.00,0.0,0.0,100,50.0,0.0,83.3,83.3,116.76,55.6,2018-03-04
"M. Plumlee, .M. Muscala, .M. Delaney, .T. Dorsey, .J. Morris",ATL,1,1,0.0,233.3,-233.3,0.0,0.00,0.0,50.0,0.0,50.0,0.3,0.0,0.0,120.00,-37.5,2018-03-04
"D. Schroder, .D. Dedmon, .T. Prince, .J. Collins, .J. Morris",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-03-04
"D. Schroder, .M. Delaney, .T. Prince, .I. Taylor, .J. Morris",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-03-04
"D. Schroder, .M. Muscala, .M. Delaney, .T. Prince, .J. Morris",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-03-04
"M. Muscala, .I. Taylor, .J. Collins, .T. Dorsey, .J. Morris",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,0.0,110.77,-100.0,2018-03-04
"M. Muscala, .M. Delaney, .I. Taylor, .J. Collins, .J. Morris",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.00,100,2018-03-04
"M. Plumlee, .D. Dedmon, .M. Muscala, .I. Taylor, .J. Morris",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-03-04
"M. Plumlee, .D. Schroder, .D. Dedmon, .J. Collins, .T. Dorsey",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-03-04
"M. Plumlee, .D. Schroder, .D. Dedmon, .M. Muscala, .T. Dorsey",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-03-04
