lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"D. Howard, .M. Williams, .N. Batum, .K. Walker, .M. Kidd-Gilchrist",CHA,1,23,112.2,110.2,2.0,47.4,1.29,13.8,29.2,77.3,52.2,0.1,48.8,56.2,101.05,52.9,2017-12-04
"J. Lamb, .C. Zeller, .M. Carter-Williams, .F. Kaminsky, .D. Bacon",CHA,1,11,84.0,80.0,4.0,42.9,0.75,9.7,21.4,100,45.0,0.2,35.0,44.6,110.94,56.6,2017-12-04
"N. Batum, .K. Walker, .J. Lamb, .C. Zeller, .F. Kaminsky",CHA,1,4,72.7,40.0,32.7,100,0.00,14.3,25.0,88.9,58.8,0.0,20.0,34.0,113.68,105.6,2017-12-04
"D. Howard, .N. Batum, .K. Walker, .J. Lamb, .F. Kaminsky",CHA,1,3,116.7,57.1,59.5,33.3,0.50,11.1,66.7,100,85.7,0.3,50.0,54.3,92.22,73.7,2017-12-04
"N. Batum, .J. Lamb, .C. Zeller, .M. Carter-Williams, .F. Kaminsky",CHA,1,3,50.0,133.3,-83.3,0.0,0.00,0.0,33.3,100,60.0,0.1,33.3,38.5,113.90,0.0,2017-12-04
"D. Howard, .N. Batum, .K. Walker, .M. Kidd-Gilchrist, .F. Kaminsky",CHA,1,2,140.0,40.0,100.0,100,0.00,28.6,0.0,100,66.7,0.0,62.5,71.7,121.01,100,2017-12-04
"M. Williams, .N. Batum, .K. Walker, .M. Kidd-Gilchrist, .C. Zeller",CHA,1,1,100.0,0.0,100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,138.80,-100.0,2017-12-04
"D. Howard, .M. Williams, .N. Batum, .K. Walker, .J. Lamb",CHA,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102.86,-200.0,2017-12-04
"N. Batum, .K. Walker, .M. Kidd-Gilchrist, .J. Lamb, .F. Kaminsky",CHA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-12-04
"N. Vucevic, .E. Fournier, .J. Simmons, .E. Payton, .A. Gordon",ORL,1,23,108.2,124.0,-15.8,66.7,2.00,20.9,17.4,72.7,44.4,0.1,54.5,56.8,102.93,39.6,2017-12-04
