lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"M. Finley, .T. Duncan, .T. Parker, .R. Mason Jr., .M. Bonner",SAS,1,11,79.2,131.8,-52.7,50.0,1.00,10.7,9.1,72.7,40.9,0.1,43.8,48.7,99.61,24.4,2009-03-08
"K. Thomas, .B. Bowen, .I. Udoka, .R. Mason Jr., .M. Bonner",SAS,1,6,100.0,109.1,-9.1,75.0,0.00,18.8,28.6,83.3,53.8,0.0,45.5,46.3,94.01,45.2,2009-03-08
"K. Thomas, .M. Finley, .T. Parker, .R. Mason Jr., .G. Hill",SAS,1,6,118.2,83.3,34.8,33.3,0.67,14.3,33.3,71.4,60.0,0.3,72.2,72.2,86.25,93.3,2009-03-08
"M. Finley, .B. Bowen, .T. Duncan, .I. Udoka, .T. Parker",SAS,1,6,125.0,141.7,-16.7,40.0,2.00,14.3,0.0,66.7,44.4,0.1,68.8,76.8,92.16,49.3,2009-03-08
"B. Bowen, .T. Duncan, .I. Udoka, .T. Parker, .R. Mason Jr",SAS,1,5,144.4,44.4,100.0,0.0,0.00,0.0,80.0,66.7,72.7,0.1,44.4,55.8,82.84,157.1,2009-03-08
"B. Bowen, .T. Duncan, .I. Udoka, .R. Mason Jr., .G. Hill",SAS,1,2,25.0,50.0,-25.0,0.0,0.00,0.0,25.0,100,57.1,0.0,0.0,10.2,77.32,100,2009-03-08
"B. Bowen, .T. Duncan, .I. Udoka, .R. Mason Jr., .M. Bonner",SAS,1,2,50.0,0.0,50.0,100,0.00,20.0,0.0,75.0,50.0,0.0,33.3,33.3,100.17,266.7,2009-03-08
"M. Finley, .B. Bowen, .T. Duncan, .T. Parker, .M. Bonner",SAS,1,2,140.0,40.0,100.0,66.7,2.00,28.6,0.0,75.0,60.0,0.2,87.5,87.5,113.39,100,2009-03-08
"M. Finley, .T. Duncan, .T. Parker, .R. Mason Jr., .G. Hill",SAS,1,2,200.0,100.0,100.0,66.7,0.00,33.3,100,100,100,0.0,75.0,75.0,77.34,89.5,2009-03-08
"B. Bowen, .T. Duncan, .T. Parker, .R. Mason Jr., .G. Hill",SAS,1,1,0.0,300.0,-300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,110.77,-28.6,2009-03-08
"K. Thomas, .B. Bowen, .I. Udoka, .R. Mason Jr., .G. Hill",SAS,1,1,100.0,0.0,100.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,113.6,102.86,150.0,2009-03-08
