lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"M. Barnes, .C. Paul, .J. Redick, .D. Jordan, .B. Griffin",LAC,1,23,139.1,102.1,37.0,72.0,6.00,26.1,23.8,79.2,53.3,0.1,64.8,66.1,98.91,65.2,2015-01-10
"J. Crawford, .M. Barnes, .J. Farmar, .S. Hawes, .B. Griffin",LAC,1,7,150.0,107.7,42.3,37.5,3.00,15.8,33.3,75.0,57.1,0.1,73.1,73.3,89.38,66.7,2015-01-10
"J. Crawford, .J. Farmar, .S. Hawes, .D. Jordan, .R. Bullock",LAC,1,3,28.6,114.3,-85.7,0.0,0.00,0.0,0.0,66.7,33.3,0.3,25.0,25.0,111.38,-23.5,2015-01-10
"J. Crawford, .J. Redick, .J. Farmar, .S. Hawes, .D. Jordan",LAC,1,2,100.0,0.0,100.0,100,0.00,28.6,50.0,100,75.0,0.0,50.0,50.0,110.77,250.0,2015-01-10
"J. Crawford, .M. Barnes, .C. Paul, .S. Hawes, .B. Griffin",LAC,1,2,100.0,50.0,50.0,50.0,0.00,20.0,0.0,50.0,25.0,0.0,50.0,50.0,105.88,76.9,2015-01-10
"J. Crawford, .M. Barnes, .C. Paul, .S. Hawes, .D. Jordan",LAC,1,2,75.0,166.7,-91.7,100,0.50,20.0,100,100,100,0.5,75.0,75.0,99.80,12.5,2015-01-10
"J. Farmar, .S. Hawes, .G. Davis, .C. Douglas-Roberts, .R. Bullock",LAC,1,2,200.0,200.0,0.0,66.7,0.00,33.3,0.0,100,100,0.0,116.7,103.1,105.69,52.9,2015-01-10
"S. Hawes, .G. Davis, .C. Douglas-Roberts, .E. Udoh, .R. Bullock",LAC,1,2,0.0,100.0,-100.0,0.0,0.00,0.0,50.0,0.0,50.0,0.5,0.0,0.0,64.00,-500.0,2015-01-10
"J. Crawford, .C. Paul, .J. Redick, .D. Jordan, .B. Griffin",LAC,1,1,100.0,50.0,50.0,0.0,0.00,0.0,50.0,50.0,50.0,0.3,0.0,53.2,138.80,150.0,2015-01-10
"J. Crawford, .C. Paul, .J. Redick, .S. Hawes, .D. Jordan",LAC,1,1,100.0,25.0,75.0,100,0.00,25.0,0.0,100,75.0,0.0,50.0,52.1,117.21,400.0,2015-01-10
