lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"T. Chandler, .J. Dudley, .E. Bledsoe, .T. Warren, .D. Booker",PHX,1,17,97.3,105.7,-8.4,35.7,0.83,10.2,33.3,77.8,53.8,0.2,45.6,48.5,102.57,42.8,2016-11-02
"T. Chandler, .E. Bledsoe, .B. Knight, .T. Warren, .D. Booker",PHX,1,8,136.8,95.0,41.8,11.1,0.50,5.0,0.0,83.3,58.8,0.1,67.9,76.1,111.21,72.2,2016-11-02
"L. Barbosa, .P. Tucker, .B. Knight, .A. Len, .M. Chriss",PHX,1,7,57.1,130.8,-73.6,33.3,0.00,6.3,10.0,100,30.8,0.0,25.0,30.0,98.18,13.7,2016-11-02
"P. Tucker, .E. Bledsoe, .B. Knight, .A. Len, .M. Chriss",PHX,1,4,166.7,55.6,111.1,25.0,1.00,7.1,100,62.5,76.9,0.1,44.4,62.1,98.93,130.8,2016-11-02
"L. Barbosa, .B. Knight, .A. Len, .D. Booker, .M. Chriss",PHX,1,3,166.7,120.0,46.7,80.0,0.00,36.4,33.3,66.7,50.0,0.0,71.4,67.2,94.29,72.7,2016-11-02
"E. Bledsoe, .A. Len, .T. Warren, .D. Booker, .M. Chriss",PHX,1,2,50.0,175.0,-125.0,100,0.00,20.0,0.0,50.0,25.0,0.0,33.3,33.3,106.67,23.1,2016-11-02
"L. Barbosa, .P. Tucker, .E. Bledsoe, .B. Knight, .A. Len",PHX,1,2,50.0,50.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.3,33.3,33.3,118.76,0.0,2016-11-02
"P. Tucker, .B. Knight, .A. Len, .T. Warren, .D. Booker",PHX,1,2,66.7,166.7,-100.0,0.0,0.00,0.0,33.3,0.0,33.3,0.0,25.0,25.0,79.27,-125.0,2016-11-02
"P. Tucker, .E. Bledsoe, .B. Knight, .A. Len, .T. Warren",PHX,1,2,75.0,140.0,-65.0,100,0.00,20.0,0.0,100,25.0,0.0,25.0,33.8,114.69,0.0,2016-11-02
"P. Tucker, .E. Bledsoe, .B. Knight, .T. Warren, .D. Booker",PHX,1,2,125.0,80.0,45.0,50.0,0.00,16.7,33.3,66.7,50.0,0.0,50.0,51.2,127.18,90.0,2016-11-02
"T. Chandler, .J. Dudley, .B. Knight, .T. Warren, .D. Booker",PHX,1,2,75.0,50.0,25.0,0.0,0.00,0.0,0.0,66.7,33.3,0.0,37.5,37.5,102.86,54.5,2016-11-02
"J. Dudley, .E. Bledsoe, .B. Knight, .T. Warren, .D. Booker",PHX,1,1,133.3,100.0,33.3,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,69.4,107.46,80.0,2016-11-02
"P. Tucker, .E. Bledsoe, .A. Len, .T. Warren, .D. Booker",PHX,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,1.0,0.0,0.0,130.91,0.0,2016-11-02
"P. Tucker, .J. Dudley, .E. Bledsoe, .T. Warren, .D. Booker",PHX,1,1,0.0,0.0,0.0,0.0,0.00,0.0,50.0,50.0,50.0,0.0,0.0,0.0,107.46,50.0,2016-11-02
"T. Chandler, .P. Tucker, .E. Bledsoe, .T. Warren, .D. Booker",PHX,1,1,100.0,0.0,100.0,0.0,0.00,0.0,0.0,100,100,0.5,100,100,128.57,200.0,2016-11-02
"E. Bledsoe, .B. Knight, .A. Len, .T. Warren, .D. Booker",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-11-02
"J. Dudley, .E. Bledsoe, .T. Warren, .D. Booker, .M. Chriss",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-11-02
"L. Barbosa, .E. Bledsoe, .A. Len, .D. Booker, .M. Chriss",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-11-02
"L. Barbosa, .E. Bledsoe, .B. Knight, .A. Len, .D. Booker",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-11-02
"L. Barbosa, .J. Dudley, .E. Bledsoe, .B. Knight, .D. Booker",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-11-02
"P. Tucker, .E. Bledsoe, .B. Knight, .A. Len, .D. Booker",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-11-02
"T. Chandler, .E. Bledsoe, .B. Knight, .A. Len, .T. Warren",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-11-02
"T. Chandler, .L. Barbosa, .J. Dudley, .E. Bledsoe, .D. Booker",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-11-02
"T. Chandler, .P. Tucker, .E. Bledsoe, .B. Knight, .T. Warren",PHX,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,618.18",0.0,2016-11-02
"A. Aminu, .D. Lillard, .M. Harkless, .C. McCollum, .M. Plumlee",POR,1,16,100.0,87.5,12.5,81.8,1.50,20.5,20.0,65.0,45.7,0.2,53.8,57.6,99.01,66.1,2016-11-02
"E. Turner, .E. Davis, .M. Leonard, .A. Crabbe, .C. McCollum",POR,1,13,96.3,96.2,0.1,50.0,1.25,14.7,23.1,72.2,51.6,0.1,52.2,54.4,97.22,54.8,2016-11-02
"D. Lillard, .M. Leonard, .M. Harkless, .A. Crabbe, .C. McCollum",POR,1,8,88.9,131.3,-42.4,33.3,1.00,9.5,10.0,100,35.7,0.1,40.0,47.7,107.63,24.6,2016-11-02
