lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"L. James, .J. Smith, .K. Love, .T. Mozgov, .K. Irving",CLE,1,15,81.3,87.9,-6.6,77.8,1.17,16.3,20.0,70.0,45.0,0.2,36.5,42.8,105.88,42.9,2016-03-31
"R. Jefferson, .M. Williams, .J. Jones, .C. Frye, .J. McRae",CLE,1,7,50.0,107.7,-57.7,66.7,1.00,11.1,20.0,80.0,40.0,0.1,26.9,26.9,96.24,2.5,2016-03-31
"L. James, .C. Frye, .T. Thompson, .I. Shumpert, .M. Dellavedova",CLE,1,6,123.1,61.5,61.5,66.7,2.00,21.1,33.3,60.0,50.0,0.2,63.6,64.9,107.90,92.5,2016-03-31
"C. Frye, .K. Irving, .T. Thompson, .I. Shumpert, .M. Dellavedova",CLE,1,5,90.0,100.0,-10.0,33.3,0.33,7.7,40.0,50.0,46.7,0.3,37.5,48.3,94.50,32.0,2016-03-31
"L. James, .J. Smith, .K. Love, .K. Irving, .T. Thompson",CLE,1,4,150.0,60.0,90.0,100,2.50,31.3,33.3,75.0,63.6,0.2,81.3,84.5,112.94,88.0,2016-03-31
"L. James, .J. Smith, .K. Love, .T. Mozgov, .I. Shumpert",CLE,1,3,216.7,40.0,176.7,60.0,0.00,33.3,0.0,100,66.7,0.0,110.0,102.8,101.08,111.8,2016-03-31
"R. Jefferson, .C. Frye, .T. Thompson, .I. Shumpert, .M. Dellavedova",CLE,1,3,83.3,83.3,0.0,100,0.00,22.2,20.0,100,50.0,0.0,35.7,35.7,99.31,35.3,2016-03-31
"L. James, .J. Smith, .K. Love, .T. Thompson, .M. Dellavedova",CLE,1,2,160.0,83.3,76.7,100,0.00,37.5,0.0,100,33.3,0.0,70.0,73.5,108.49,71.4,2016-03-31
"R. Jefferson, .M. Williams, .C. Frye, .T. Thompson, .I. Shumpert",CLE,1,2,120.0,100.0,20.0,100,2.00,28.6,0.0,100,60.0,0.2,75.0,75.0,101.41,51.6,2016-03-31
"L. James, .J. Smith, .K. Love, .T. Thompson, .I. Shumpert",CLE,1,1,100.0,0.0,100.0,0.0,0.00,0.0,0.0,50.0,50.0,0.5,0.0,113.6,158.94,700.0,2016-03-31
"L. James, .C. Frye, .K. Irving, .T. Thompson, .I. Shumpert",CLE,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-03-31
