lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"M. Plumlee, .T. Lyles, .M. Beasley, .J. Murray, .M. Morris",DEN,1,16,125.0,94.3,30.7,58.8,3.33,19.6,31.3,81.3,56.3,0.1,59.1,63.1,106.72,66.2,2018-11-27
"P. Millsap, .N. Jokic, .J. Murray, .J. Hernangomez, .T. Craig",DEN,1,12,126.1,75.0,51.1,83.3,5.00,26.3,38.5,86.7,64.3,0.1,52.0,55.1,92.97,75.8,2018-11-27
"P. Millsap, .N. Jokic, .M. Beasley, .J. Murray, .J. Hernangomez",DEN,1,6,86.7,135.7,-49.0,40.0,0.50,10.0,37.5,83.3,57.1,0.3,42.3,46.8,111.66,28.8,2018-11-27
"M. Plumlee, .T. Lyles, .M. Beasley, .J. Hernangomez, .M. Morris",DEN,1,3,66.7,33.3,33.3,0.0,0.00,0.0,40.0,75.0,55.6,0.0,28.6,28.6,112.21,54.5,2018-11-27
"T. Lyles, .M. Beasley, .T. Lydon, .T. Craig, .D. Akoon-Purcell",DEN,1,3,150.0,28.6,121.4,75.0,1.50,30.0,100,75.0,80.0,0.3,90.0,90.0,104.58,126.3,2018-11-27
"P. Millsap, .M. Plumlee, .M. Beasley, .M. Morris, .T. Craig",DEN,1,2,100.0,166.7,-66.7,0.0,0.00,0.0,0.0,50.0,33.3,0.0,50.0,52.1,90.95,26.7,2018-11-27
"P. Millsap, .N. Jokic, .M. Beasley, .J. Hernangomez, .M. Morris",DEN,1,2,100.0,0.0,100.0,100,0.00,33.3,0.0,100,75.0,0.0,66.7,66.7,109.71,180.0,2018-11-27
"T. Lyles, .M. Beasley, .T. Lydon, .M. Morris, .T. Craig",DEN,1,2,66.7,75.0,-8.3,100,0.00,25.0,0.0,66.7,40.0,0.0,33.3,33.3,97.86,36.4,2018-11-27
"M. Plumlee, .T. Lyles, .M. Beasley, .M. Morris, .T. Craig",DEN,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,1.0,0.0,0.0,82.29,50.0,2018-11-27
"N. Jokic, .T. Lyles, .M. Beasley, .J. Hernangomez, .M. Morris",DEN,1,1,100.0,50.0,50.0,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,50.0,90.00,-100.0,2018-11-27
"P. Millsap, .N. Jokic, .M. Beasley, .M. Morris, .T. Craig",DEN,1,1,200.0,100.0,100.0,0.0,0.00,0.0,100,100,100,0.0,50.0,61.5,84.71,100,2018-11-27
"N. Jokic, .M. Beasley, .J. Murray, .J. Hernangomez, .M. Morris",DEN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"P. Millsap, .M. Plumlee, .M. Beasley, .J. Hernangomez, .M. Morris",DEN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"P. Millsap, .M. Plumlee, .T. Lyles, .M. Beasley, .M. Morris",DEN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"P. Millsap, .N. Jokic, .J. Hernangomez, .M. Morris, .T. Craig",DEN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"L. James, .J. McGee, .B. Ingram, .L. Ball, .K. Kuzma",LAL,1,8,73.3,153.3,-80.0,80.0,0.00,19.0,18.2,71.4,38.9,0.0,31.3,33.5,94.74,22.0,2018-11-27
"L. James, .K. Caldwell-Pope, .B. Ingram, .K. Kuzma, .S. Mykhailiuk",LAL,1,5,77.8,166.7,-88.9,50.0,0.33,10.0,0.0,66.7,33.3,0.3,50.0,60.8,95.65,10.8,2018-11-27
"M. Beasley, .J. McGee, .L. Stephenson, .K. Caldwell-Pope, .B. Ingram",LAL,1,5,116.7,125.0,-8.3,50.0,0.00,20.0,0.0,75.0,37.5,0.0,65.0,64.3,106.34,43.8,2018-11-27
"T. Chandler, .L. James, .B. Ingram, .L. Ball, .K. Kuzma",LAL,1,5,108.3,72.7,35.6,60.0,1.50,20.0,0.0,85.7,50.0,0.2,68.8,63.7,107.18,62.5,2018-11-27
"K. Caldwell-Pope, .I. Zubac, .J. Hart, .S. Mykhailiuk, .M. Wagner",LAL,1,4,55.6,122.2,-66.7,100,1.00,16.7,20.0,66.7,37.5,0.2,35.7,35.7,104.94,16.1,2018-11-27
"T. Chandler, .L. Stephenson, .K. Caldwell-Pope, .K. Kuzma, .J. Hart",LAL,1,4,122.2,137.5,-15.3,80.0,4.00,26.7,50.0,66.7,57.1,0.1,61.1,61.1,104.17,47.2,2018-11-27
"L. James, .J. McGee, .B. Ingram, .K. Kuzma, .J. Hart",LAL,1,3,66.7,66.7,0.0,100,1.00,14.3,0.0,60.0,37.5,0.2,25.0,41.0,106.01,43.8,2018-11-27
"T. Chandler, .L. James, .K. Caldwell-Pope, .L. Ball, .K. Kuzma",LAL,1,3,62.5,112.5,-50.0,0.0,0.00,0.0,0.0,75.0,42.9,0.1,40.0,42.5,116.36,30.4,2018-11-27
"M. Beasley, .L. Stephenson, .I. Zubac, .J. Hart, .S. Mykhailiuk",LAL,1,2,40.0,40.0,0.0,0.0,0.00,0.0,33.3,80.0,54.5,0.0,14.3,14.3,109.09,40.0,2018-11-27
"T. Chandler, .L. James, .B. Ingram, .K. Kuzma, .J. Hart",LAL,1,2,66.7,100.0,-33.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,33.3,33.3,83.08,-100.0,2018-11-27
"T. Chandler, .L. James, .L. Ball, .K. Kuzma, .J. Hart",LAL,1,2,140.0,100.0,40.0,33.3,1.00,14.3,50.0,100,66.7,0.2,70.0,70.0,126.72,65.2,2018-11-27
"T. Chandler, .L. James, .M. Beasley, .B. Ingram, .J. Hart",LAL,1,2,66.7,100.0,-33.3,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,53.2,77.42,-200.0,2018-11-27
"M. Beasley, .K. Caldwell-Pope, .I. Zubac, .J. Hart, .S. Mykhailiuk",LAL,1,1,0.0,0.0,0.0,0.0,0.00,0.0,33.3,0.0,33.3,0.0,0.0,0.0,82.29,100,2018-11-27
"T. Chandler, .L. James, .M. Beasley, .L. Stephenson, .J. Hart",LAL,1,1,100.0,200.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,84.71,0.0,2018-11-27
"T. Chandler, .M. Beasley, .L. Stephenson, .K. Caldwell-Pope, .B. Ingram",LAL,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,33.3,33.3,33.3,0.0,0.0,0.0,107.46,-300.0,2018-11-27
"L. James, .K. Caldwell-Pope, .B. Ingram, .J. Hart, .S. Mykhailiuk",LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"L. James, .L. Stephenson, .B. Ingram, .J. Hart, .S. Mykhailiuk",LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"L. James, .M. Beasley, .J. McGee, .L. Stephenson, .K. Caldwell-Pope",LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"L. Stephenson, .B. Ingram, .I. Zubac, .J. Hart, .S. Mykhailiuk",LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"T. Chandler, .L. James, .J. McGee, .B. Ingram, .J. Hart",LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"T. Chandler, .L. James, .J. McGee, .L. Stephenson, .K. Caldwell-Pope",LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"T. Chandler, .L. James, .L. Stephenson, .K. Caldwell-Pope, .L. Ball",LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"T. Chandler, .L. James, .L. Stephenson, .K. Kuzma, .J. Hart",LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"T. Chandler, .L. James, .M. Beasley, .B. Ingram, .K. Kuzma",LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"T. Chandler, .M. Beasley, .L. Stephenson, .B. Ingram, .K. Kuzma",LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"B. Griffin, .R. Jackson, .A. Drummond, .R. Bullock, .G. Robinson III",DET,1,11,65.2,95.7,-30.4,60.0,0.75,11.1,8.3,83.3,45.8,0.2,40.0,40.5,99.31,19.1,2018-11-27
"Z. Pachulia, .I. Smith, .L. Galloway, .S. Johnson, .B. Brown",DET,1,5,107.7,64.3,43.4,60.0,3.00,18.8,0.0,88.9,57.1,0.1,55.0,61.8,122.26,100,2018-11-27
"Z. Pachulia, .I. Smith, .R. Bullock, .S. Johnson, .B. Brown",DET,1,5,150.0,122.2,27.8,33.3,1.00,15.4,33.3,100,66.7,0.2,72.2,75.9,100.22,57.1,2018-11-27
"B. Griffin, .I. Smith, .A. Drummond, .R. Bullock, .L. Galloway",DET,1,4,128.6,57.1,71.4,33.3,0.50,12.5,0.0,60.0,50.0,0.3,75.0,84.6,95.55,125.0,2018-11-27
"B. Griffin, .R. Jackson, .A. Drummond, .L. Galloway, .S. Johnson",DET,1,4,66.7,150.0,-83.3,100,0.00,10.0,0.0,100,37.5,0.0,16.7,38.7,102.40,13.2,2018-11-27
"B. Griffin, .R. Jackson, .A. Drummond, .R. Bullock, .S. Johnson",DET,1,4,120.0,77.8,42.2,100,4.00,25.0,33.3,66.7,50.0,0.1,50.0,53.6,109.88,75.0,2018-11-27
"B. Griffin, .R. Jackson, .A. Drummond, .R. Bullock, .B. Brown",DET,1,3,40.0,100.0,-60.0,0.0,0.00,0.0,0.0,100,40.0,0.2,0.0,25.8,102.86,0.0,2018-11-27
"B. Griffin, .I. Smith, .A. Drummond, .L. Galloway, .S. Johnson",DET,1,2,200.0,200.0,0.0,33.3,0.00,20.0,50.0,0.0,50.0,0.0,75.0,67.6,107.23,23.8,2018-11-27
"Z. Pachulia, .B. Griffin, .I. Smith, .S. Johnson, .B. Brown",DET,1,2,175.0,100.0,75.0,100,0.00,33.3,100,50.0,66.7,0.0,70.0,70.0,96.81,87.5,2018-11-27
"Z. Pachulia, .B. Griffin, .R. Jackson, .L. Galloway, .S. Johnson",DET,1,2,100.0,50.0,50.0,0.0,0.00,0.0,0.0,100,50.0,0.0,66.7,64.4,140.87,100,2018-11-27
"B. Griffin, .I. Smith, .A. Drummond, .R. Bullock, .S. Johnson",DET,1,1,133.3,100.0,33.3,0.0,0.00,0.0,100,100,100,0.0,50.0,50.0,114.29,63.6,2018-11-27
"B. Griffin, .R. Jackson, .A. Drummond, .R. Bullock, .L. Galloway",DET,1,1,133.3,100.0,33.3,0.0,0.00,0.0,0.0,50.0,33.3,0.0,50.0,69.4,112.50,88.9,2018-11-27
"B. Griffin, .R. Jackson, .R. Bullock, .L. Galloway, .S. Johnson",DET,1,1,125.0,166.7,-41.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,94.7,327.27,80.0,2018-11-27
"I. Smith, .A. Drummond, .R. Bullock, .S. Johnson, .B. Brown",DET,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102.86,-83.3,2018-11-27
"Z. Pachulia, .B. Griffin, .I. Smith, .L. Galloway, .B. Brown",DET,1,1,100.0,50.0,50.0,100,1.00,25.0,0.0,40.0,33.3,0.3,75.0,75.0,115.86,85.7,2018-11-27
"Z. Pachulia, .B. Griffin, .I. Smith, .L. Galloway, .S. Johnson",DET,1,1,50.0,200.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,26.6,120.00,-50.0,2018-11-27
"Z. Pachulia, .R. Jackson, .L. Galloway, .S. Johnson, .B. Brown",DET,1,1,125.0,66.7,58.3,50.0,0.00,20.0,0.0,100,66.7,0.0,66.7,57.9,118.59,125.0,2018-11-27
"B. Griffin, .A. Drummond, .R. Bullock, .G. Robinson III, .L. Galloway",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"Z. Pachulia, .B. Griffin, .I. Smith, .R. Bullock, .L. Galloway",DET,1,0,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,102.86,0.0,2018-11-27
"E. Kanter, .T. Hardaway Jr., .N. Vonleh, .E. Mudiay, .M. Hezonja",NYK,1,7,88.2,81.3,7.0,50.0,1.00,13.0,33.3,100,64.7,0.2,43.3,47.2,107.03,69.2,2018-11-27
"T. Burke, .F. Ntilikina, .K. Knox, .M. Robinson, .A. Trier",NYK,1,7,64.7,111.8,-47.1,0.0,0.00,0.0,9.1,100,41.2,0.1,18.2,35.7,121.49,-5.4,2018-11-27
"E. Kanter, .T. Hardaway Jr., .E. Mudiay, .D. Dotson, .M. Robinson",NYK,1,6,100.0,81.8,18.2,40.0,2.00,16.7,0.0,80.0,44.4,0.1,55.6,55.6,91.64,51.6,2018-11-27
"E. Kanter, .T. Hardaway Jr., .E. Mudiay, .M. Hezonja, .A. Trier",NYK,1,5,110.0,90.9,19.1,50.0,0.00,15.4,16.7,71.4,46.2,0.0,45.0,50.6,96.92,57.6,2018-11-27
"E. Kanter, .T. Hardaway Jr., .N. Vonleh, .D. Dotson, .A. Trier",NYK,1,4,140.0,144.4,-4.4,66.7,2.00,14.3,50.0,50.0,50.0,0.1,50.0,69.4,104.83,53.7,2018-11-27
"E. Kanter, .T. Burke, .D. Dotson, .K. Knox, .A. Trier",NYK,1,3,142.9,125.0,17.9,50.0,0.00,18.2,50.0,40.0,44.4,0.0,50.0,56.3,104.35,48.7,2018-11-27
"E. Kanter, .T. Hardaway Jr., .T. Burke, .F. Ntilikina, .M. Robinson",NYK,1,3,28.6,114.3,-85.7,0.0,0.00,0.0,42.9,100,55.6,0.1,12.5,12.5,122.93,-100.0,2018-11-27
"E. Kanter, .F. Ntilikina, .D. Dotson, .K. Knox, .A. Trier",NYK,1,2,140.0,40.0,100.0,100,0.00,28.6,0.0,100,60.0,0.0,62.5,65.8,121.83,95.0,2018-11-27
"E. Kanter, .T. Hardaway Jr., .N. Vonleh, .E. Mudiay, .A. Trier",NYK,1,2,50.0,100.0,-50.0,0.0,0.00,0.0,0.0,100,50.0,0.3,33.3,33.3,140.87,0.0,2018-11-27
"N. Vonleh, .F. Ntilikina, .D. Dotson, .K. Knox, .A. Trier",NYK,1,2,200.0,100.0,100.0,66.7,0.00,33.3,0.0,100,66.7,0.0,100,100,84.09,80.0,2018-11-27
"E. Kanter, .E. Mudiay, .D. Dotson, .M. Robinson, .A. Trier",NYK,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,120.00,-50.0,2018-11-27
"E. Kanter, .T. Burke, .D. Dotson, .M. Robinson, .A. Trier",NYK,1,1,200.0,200.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,137.14,60.0,2018-11-27
"E. Kanter, .T. Hardaway Jr., .E. Mudiay, .M. Hezonja, .D. Dotson",NYK,1,1,150.0,50.0,100.0,100,0.00,33.3,0.0,0.0,0.0,0.0,75.0,75.0,106.67,0.0,2018-11-27
"E. Kanter, .T. Hardaway Jr., .N. Vonleh, .E. Mudiay, .F. Ntilikina",NYK,1,1,0.0,0.0,0.0,0.0,0.00,0.0,66.7,0.0,66.7,0.0,0.0,0.0,70.24,150.0,2018-11-27
"T. Burke, .N. Vonleh, .D. Dotson, .K. Knox, .A. Trier",NYK,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.43,-33.3,2018-11-27
"T. Burke, .N. Vonleh, .M. Hezonja, .D. Dotson, .A. Trier",NYK,1,1,50.0,0.0,50.0,0.0,0.00,0.0,0.0,100,100,0.5,0.0,56.8,108.68,-14.3,2018-11-27
"T. Hardaway Jr., .N. Vonleh, .M. Hezonja, .D. Dotson, .A. Trier",NYK,1,1,100.0,166.7,-66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,101.65,14.3,2018-11-27
"E. Kanter, .N. Vonleh, .E. Mudiay, .M. Robinson, .A. Trier",NYK,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"E. Kanter, .T. Burke, .K. Knox, .M. Robinson, .A. Trier",NYK,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"E. Kanter, .T. Burke, .N. Vonleh, .M. Robinson, .A. Trier",NYK,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"E. Kanter, .T. Hardaway Jr., .D. Dotson, .K. Knox, .A. Trier",NYK,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,405.63,100,2018-11-27
"E. Kanter, .T. Hardaway Jr., .E. Mudiay, .D. Dotson, .A. Trier",NYK,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,240.00,100,2018-11-27
"E. Kanter, .T. Hardaway Jr., .E. Mudiay, .M. Robinson, .A. Trier",NYK,1,0,200.0,0.0,200.0,0.0,0.00,0.0,0.0,100,100,0.0,100,100,99.31,150.0,2018-11-27
"E. Kanter, .T. Hardaway Jr., .N. Vonleh, .F. Ntilikina, .M. Robinson",NYK,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-27
"M. Hezonja, .F. Ntilikina, .D. Dotson, .K. Knox, .A. Trier",NYK,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.53,-100.0,2018-11-27
"M. Conley, .M. Gasol, .G. Temple, .J. Green, .K. Anderson",MEM,1,12,120.0,125.0,-5.0,60.0,1.50,18.8,50.0,66.7,57.1,0.2,52.4,52.7,89.81,37.1,2018-11-27
"M. Conley, .M. Gasol, .G. Temple, .K. Anderson, .J. Jackson Jr",MEM,1,7,107.1,164.3,-57.1,50.0,1.00,16.7,16.7,100,28.6,0.2,62.5,62.5,90.40,16.4,2018-11-27
"M. Conley, .O. Casspi, .J. Green, .W. Selden, .J. Jackson Jr",MEM,1,3,100.0,50.0,50.0,50.0,0.50,16.7,0.0,100,75.0,0.4,83.3,83.3,96.59,166.7,2018-11-27
"M. Gasol, .S. Mack, .J. Green, .K. Anderson, .W. Selden",MEM,1,3,50.0,183.3,-133.3,100,0.00,14.3,0.0,100,25.0,0.0,25.0,30.7,111.48,7.1,2018-11-27
"O. Casspi, .G. Temple, .S. Mack, .W. Selden, .J. Jackson Jr",MEM,1,3,142.9,166.7,-23.8,50.0,0.00,18.2,50.0,0.0,40.0,0.0,56.3,59.2,100.65,48.6,2018-11-27
"M. Conley, .M. Gasol, .G. Temple, .S. Mack, .K. Anderson",MEM,1,2,40.0,40.0,0.0,100,1.00,16.7,0.0,66.7,40.0,0.2,33.3,33.3,105.65,100,2018-11-27
