lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"M. Okur, .C. Boozer, .D. Williams, .C. Miles, .R. Brewer",UTA,1,9,125.0,87.5,37.5,40.0,4.00,18.2,33.3,60.0,45.5,0.1,62.5,62.5,81.85,78.2,2009-02-23
"M. Okur, .K. Korver, .D. Williams, .R. Brewer, .P. Millsap",UTA,1,7,142.9,66.7,76.2,75.0,1.50,28.6,100,71.4,75.0,0.3,100,101.2,100.63,103.7,2009-02-23
"B. Knight, .M. Harpring, .A. Kirilenko, .K. Korver, .P. Millsap",UTA,1,6,171.4,83.3,88.1,100,4.00,36.4,0.0,83.3,71.4,0.1,100,99.3,106.67,101.5,2009-02-23
"A. Kirilenko, .M. Okur, .C. Boozer, .D. Williams, .R. Brewer",UTA,1,5,88.9,133.3,-44.4,75.0,0.75,25.0,0.0,66.7,50.0,0.4,80.0,80.0,86.40,37.2,2009-02-23
"B. Knight, .M. Harpring, .C. Boozer, .K. Korver, .P. Millsap",UTA,1,5,80.0,80.0,0.0,66.7,0.00,14.3,25.0,100,53.8,0.0,30.0,34.0,103.97,35.0,2009-02-23
"B. Knight, .A. Kirilenko, .K. Korver, .R. Brewer, .P. Millsap",UTA,1,4,75.0,70.0,5.0,50.0,0.00,6.7,63.6,100,71.4,0.0,15.4,21.6,104.94,-200.0,2009-02-23
"B. Knight, .J. Collins, .C. Miles, .R. Price, .P. Millsap",UTA,1,3,0.0,83.3,-83.3,0.0,0.00,0.0,42.9,75.0,54.5,0.2,0.0,0.0,86.40,1000.0,2009-02-23
"A. Kirilenko, .K. Korver, .D. Williams, .R. Brewer, .P. Millsap",UTA,1,2,120.0,50.0,70.0,50.0,1.00,12.5,66.7,100,80.0,0.2,40.0,51.0,87.57,200.0,2009-02-23
"M. Okur, .C. Boozer, .K. Korver, .D. Williams, .R. Brewer",UTA,1,2,116.7,114.3,2.4,66.7,1.00,25.0,0.0,100,66.7,0.3,87.5,87.5,145.12,44.4,2009-02-23
"B. Knight, .M. Harpring, .A. Kirilenko, .M. Okur, .K. Korver",UTA,1,1,0.0,300.0,-300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.90,0.0,2009-02-23
"B. Knight, .M. Harpring, .J. Collins, .R. Price, .P. Millsap",UTA,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.98,0.0,2009-02-23
"B. Knight, .M. Harpring, .K. Korver, .R. Brewer, .P. Millsap",UTA,1,1,100.0,125.0,-25.0,100,0.00,33.3,50.0,33.3,40.0,0.0,50.0,50.0,160.00,57.9,2009-02-23
"M. Harpring, .A. Kirilenko, .M. Okur, .D. Williams, .R. Brewer",UTA,1,1,100.0,200.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,90.00,16.7,2009-02-23
"M. Harpring, .A. Kirilenko, .M. Okur, .K. Korver, .D. Williams",UTA,1,1,300.0,0.0,300.0,100,0.00,33.3,100,0.0,100,0.0,75.0,75.0,96.00,83.3,2009-02-23
"B. Knight, .M. Harpring, .C. Boozer, .R. Price, .P. Millsap",UTA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-02-23
"M. Okur, .D. Williams, .C. Miles, .R. Brewer, .P. Millsap",UTA,1,0,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.00,200.0,2009-02-23
"M. Bibby, .J. Johnson, .J. Smith, .M. Williams, .A. Horford",ATL,1,12,81.0,165.0,-84.0,50.0,0.80,15.4,14.3,50.0,27.3,0.2,56.7,53.5,85.44,14.4,2009-02-23
"J. Johnson, .M. Evans, .R. Murray, .J. Smith, .A. Horford",ATL,1,10,135.0,100.0,35.0,50.0,2.00,22.2,20.0,80.0,50.0,0.2,84.4,80.0,92.81,62.1,2009-02-23
"J. Johnson, .R. Murray, .J. Smith, .M. Williams, .A. Horford",ATL,1,3,75.0,28.6,46.4,50.0,0.50,8.3,60.0,100,75.0,0.3,33.3,38.7,103.35,-250.0,2009-02-23
"M. Evans, .R. Murray, .J. Smith, .M. Williams, .A. Horford",ATL,1,3,50.0,142.9,-92.9,50.0,0.33,11.1,0.0,0.0,0.0,0.4,66.7,66.7,120.07,-13.3,2009-02-23
"M. Evans, .Z. Pachulia, .J. Smith, .M. Williams, .A. Law",ATL,1,3,83.3,133.3,-50.0,0.0,0.00,0.0,0.0,20.0,14.3,0.2,33.3,52.5,108.68,8.3,2009-02-23
"R. Murray, .S. Jones, .R. Morris, .A. Law, .T. Gardner",ATL,1,3,100.0,0.0,100.0,0.0,0.00,0.0,25.0,50.0,40.0,0.0,40.0,42.5,81.82,366.7,2009-02-23
"R. Murray, .Z. Pachulia, .S. Jones, .A. Law, .T. Gardner",ATL,1,3,33.3,28.6,4.8,0.0,0.00,0.0,0.0,85.7,60.0,0.3,25.0,25.0,98.01,0.0,2009-02-23
"J. Johnson, .Z. Pachulia, .J. Smith, .A. Law, .T. Gardner",ATL,1,2,166.7,175.0,-8.3,50.0,1.00,20.0,100,0.0,100,0.3,83.3,83.3,86.90,21.7,2009-02-23
"M. Bibby, .M. Evans, .R. Murray, .Z. Pachulia, .M. Williams",ATL,1,2,100.0,140.0,-40.0,0.0,0.00,0.0,0.0,100,25.0,0.0,40.0,46.0,113.39,27.6,2009-02-23
"M. Bibby, .J. Johnson, .M. Evans, .Z. Pachulia, .M. Williams",ATL,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.94,-26.7,2009-02-23
"M. Bibby, .J. Johnson, .R. Murray, .Z. Pachulia, .M. Williams",ATL,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.37,-75.0,2009-02-23
"M. Evans, .R. Murray, .Z. Pachulia, .A. Horford, .A. Law",ATL,1,1,200.0,200.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,88.62,66.7,2009-02-23
"M. Evans, .R. Murray, .Z. Pachulia, .J. Smith, .M. Williams",ATL,1,1,125.0,100.0,25.0,0.0,0.00,0.0,66.7,50.0,60.0,0.3,62.5,62.5,160.00,42.1,2009-02-23
"R. Murray, .Z. Pachulia, .A. Horford, .A. Law, .T. Gardner",ATL,1,1,66.7,50.0,16.7,100,0.00,25.0,0.0,100,50.0,0.0,33.3,33.3,114.55,100,2009-02-23
"Z. Pachulia, .J. Smith, .M. Williams, .A. Law, .T. Gardner",ATL,1,1,66.7,0.0,66.7,0.0,0.00,0.0,0.0,40.0,33.3,0.3,0.0,53.2,85.71,0.0,2009-02-23
"J. Johnson, .M. Evans, .R. Murray, .J. Smith, .M. Williams",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-02-23
"J. Johnson, .M. Evans, .R. Murray, .Z. Pachulia, .J. Smith",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,160.00,50.0,2009-02-23
"J. Johnson, .M. Evans, .R. Murray, .Z. Pachulia, .M. Williams",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-02-23
"J. Johnson, .R. Murray, .Z. Pachulia, .A. Horford, .A. Law",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-02-23
"J. Johnson, .Z. Pachulia, .A. Horford, .A. Law, .T. Gardner",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-02-23
"M. Evans, .J. Smith, .M. Williams, .A. Horford, .A. Law",ATL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-02-23
"B. Gordon, .L. Deng, .T. Thomas, .J. Noah, .D. Rose",CHI,1,12,128.0,111.5,16.5,46.7,2.33,19.4,36.4,63.6,50.0,0.1,60.0,60.8,98.18,55.6,2009-02-24
"T. Thomas, .B. Miller, .J. Salmons, .K. Hinrich, .B. Gordon",CHI,1,7,120.0,106.7,13.3,66.7,0.00,19.0,33.3,100,62.5,0.0,43.3,52.3,108.54,62.7,2009-02-24
"T. Thomas, .B. Miller, .J. Salmons, .K. Hinrich, .D. Rose",CHI,1,7,84.6,107.7,-23.1,40.0,1.00,12.5,14.3,55.6,37.5,0.2,45.8,45.8,93.13,45.7,2009-02-24
"B. Miller, .B. Gordon, .L. Deng, .T. Thomas, .D. Rose",CHI,1,5,80.0,100.0,-20.0,100,1.33,28.6,0.0,44.4,36.4,0.3,66.7,66.7,106.27,54.3,2009-02-24
"T. Thomas, .J. Salmons, .K. Hinrich, .B. Gordon, .J. Noah",CHI,1,4,150.0,66.7,83.3,33.3,1.00,11.1,0.0,100,83.3,0.1,87.5,90.4,95.25,100,2009-02-24
"T. Thomas, .J. Salmons, .K. Hinrich, .J. Noah, .D. Rose",CHI,1,4,214.3,150.0,64.3,50.0,0.00,30.0,0.0,100,100,0.0,108.3,109.0,87.07,71.4,2009-02-24
"J. Salmons, .K. Hinrich, .L. Deng, .T. Thomas, .D. Rose",CHI,1,3,50.0,40.0,10.0,100,0.00,14.3,0.0,100,42.9,0.0,20.0,27.6,96.00,75.0,2009-02-24
"J. Salmons, .B. Gordon, .T. Thomas, .J. Noah, .D. Rose",CHI,1,2,133.3,100.0,33.3,50.0,0.00,25.0,0.0,50.0,33.3,0.0,66.7,66.7,91.64,52.9,2009-02-24
"K. Hinrich, .B. Gordon, .L. Deng, .T. Thomas, .J. Noah",CHI,1,2,100.0,150.0,-50.0,0.0,0.00,0.0,100,0.0,100,0.3,25.0,41.0,123.87,17.6,2009-02-24
"T. Thomas, .B. Gordon, .L. Deng, .J. Noah, .D. Rose",CHI,1,1,100.0,150.0,-50.0,0.0,0.00,0.0,0.0,100,100,0.5,100,100,94.43,40.0,2009-02-24
"T. Thomas, .B. Miller, .B. Gordon, .L. Deng, .D. Rose",CHI,1,1,300.0,0.0,300.0,100,0.00,50.0,0.0,0.0,0.0,0.0,100,104.2,91.91,-400.0,2009-02-24
"T. Thomas, .B. Miller, .J. Salmons, .B. Gordon, .D. Rose",CHI,1,1,200.0,0.0,200.0,50.0,0.00,25.0,0.0,100,100,0.0,100,104.2,118.03,150.0,2009-02-24
"B. Miller, .J. Salmons, .K. Hinrich, .T. Thomas, .D. Rose",CHI,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.91,0.0,2009-02-24
"B. Miller, .K. Hinrich, .B. Gordon, .L. Deng, .T. Thomas",CHI,1,0,200.0,50.0,150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,166.15,200.0,2009-02-24
"J. Salmons, .K. Hinrich, .B. Gordon, .L. Deng, .T. Thomas",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-02-24
