lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"R. Rubio, .S. Muhammad, .Z. LaVine, .A. Wiggins, .K. Towns",MIN,1,15,145.2,113.3,31.8,55.6,0.00,24.4,0.0,70.0,35.0,0.0,75.0,75.1,97.60,67.1,2016-02-20
"T. Prince, .R. Rubio, .G. Dieng, .A. Wiggins, .K. Towns",MIN,1,15,63.3,110.3,-47.0,87.5,2.33,17.9,9.5,60.0,30.6,0.1,30.4,32.4,91.55,21.1,2016-02-20
"K. Martin, .R. Rubio, .S. Muhammad, .Z. LaVine, .K. Towns",MIN,1,5,133.3,88.9,44.4,75.0,0.00,23.1,40.0,100,62.5,0.0,50.0,58.1,90.95,62.8,2016-02-20
"T. Prince, .K. Martin, .G. Dieng, .S. Muhammad, .Z. LaVine",MIN,1,4,60.0,187.5,-127.5,100,2.00,14.3,42.9,100,50.0,0.1,25.0,30.7,103.27,4.3,2016-02-20
"G. Dieng, .S. Muhammad, .Z. LaVine, .A. Wiggins, .D. Rudez",MIN,1,3,33.3,80.0,-46.7,100,1.00,12.5,25.0,50.0,33.3,0.2,20.0,20.0,102.86,33.3,2016-02-20
"G. Dieng, .S. Muhammad, .Z. LaVine, .A. Wiggins, .K. Towns",MIN,1,3,125.0,66.7,58.3,100,0.00,20.0,0.0,50.0,37.5,0.0,50.0,66.5,96.00,175.0,2016-02-20
"T. Prince, .K. Martin, .S. Muhammad, .Z. LaVine, .K. Towns",MIN,1,2,150.0,66.7,83.3,0.0,0.00,0.0,100,100,100,0.3,66.7,77.3,107.23,118.2,2016-02-20
"K. Martin, .S. Muhammad, .Z. LaVine, .A. Wiggins, .K. Towns",MIN,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,66.7,0.0,0.0,0.0,147.69,-33.3,2016-02-20
"K. Martin, .S. Muhammad, .Z. LaVine, .D. Rudez, .K. Towns",MIN,1,1,0.0,133.3,-133.3,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,109.37,-160.0,2016-02-20
"K. Martin, .G. Dieng, .S. Muhammad, .Z. LaVine, .K. Towns",MIN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-02-20
"R. Rubio, .G. Dieng, .S. Muhammad, .A. Wiggins, .K. Towns",MIN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-02-20
"S. Muhammad, .Z. LaVine, .A. Wiggins, .D. Rudez, .K. Towns",MIN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-02-20
