lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"D. Nowitzki, .Z. Pachulia, .D. Williams, .W. Matthews, .J. Anderson",DAL,1,10,52.6,142.1,-89.5,100,1.00,16.0,16.7,100,50.0,0.2,31.3,31.3,88.12,9.3,2016-04-13
"D. Nowitzki, .Z. Pachulia, .R. Felton, .D. Williams, .W. Matthews",DAL,1,8,146.7,86.7,60.0,42.9,3.00,13.6,50.0,62.5,56.3,0.1,56.7,62.4,85.87,87.5,2016-04-13
"Z. Pachulia, .R. Felton, .C. Villanueva, .D. Williams, .W. Matthews",DAL,1,6,72.7,130.0,-57.3,100,2.00,15.4,0.0,100,22.2,0.1,27.8,38.8,84.00,15.0,2016-04-13
"C. Villanueva, .D. Williams, .W. Matthews, .J. Anderson, .S. Mejri",DAL,1,4,175.0,75.0,100.0,100,0.00,33.3,0.0,50.0,33.3,0.0,100,101.7,90.00,92.7,2016-04-13
"D. Nowitzki, .R. Felton, .C. Villanueva, .J. Anderson, .S. Mejri",DAL,1,3,0.0,60.0,-60.0,0.0,0.00,0.0,0.0,66.7,28.6,0.2,0.0,0.0,91.72,240.0,2016-04-13
"D. Nowitzki, .R. Felton, .D. Lee, .W. Matthews, .J. Anderson",DAL,1,3,214.3,62.5,151.8,33.3,0.00,22.2,0.0,66.7,66.7,0.0,108.3,109.0,130.12,105.6,2016-04-13
"D. Nowitzki, .R. Felton, .W. Matthews, .J. Anderson, .S. Mejri",DAL,1,3,114.3,83.3,31.0,33.3,1.00,10.0,66.7,100,85.7,0.1,50.0,58.1,93.13,75.0,2016-04-13
"Z. Pachulia, .R. Felton, .D. Williams, .D. Lee, .W. Matthews",DAL,1,3,80.0,40.0,40.0,100,2.00,20.0,60.0,100,71.4,0.2,28.6,28.6,74.23,63.6,2016-04-13
"D. Nowitzki, .R. Felton, .W. Matthews, .D. Powell, .J. Anderson",DAL,1,2,75.0,33.3,41.7,0.0,0.00,0.0,0.0,50.0,33.3,0.3,0.0,85.2,112.00,-400.0,2016-04-13
"D. Nowitzki, .R. Felton, .C. Villanueva, .D. Lee, .J. Anderson",DAL,1,1,0.0,66.7,-66.7,0.0,0.00,0.0,0.0,66.7,40.0,0.0,0.0,0.0,120.00,0.0,2016-04-13
"D. Nowitzki, .R. Felton, .D. Williams, .D. Powell, .J. Anderson",DAL,1,1,66.7,100.0,-33.3,0.0,0.00,0.0,0.0,0.0,0.0,0.3,50.0,50.0,108.00,-50.0,2016-04-13
"D. Nowitzki, .R. Felton, .D. Williams, .J. Anderson, .S. Mejri",DAL,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.00,-75.0,2016-04-13
"D. Nowitzki, .Z. Pachulia, .R. Felton, .D. Williams, .J. Anderson",DAL,1,1,200.0,200.0,0.0,100,0.00,50.0,0.0,0.0,0.0,0.0,100,100,46.45,71.4,2016-04-13
"Z. Pachulia, .R. Felton, .C. Villanueva, .D. Williams, .J. Anderson",DAL,1,1,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,100,100,1.0,0.0,0.0,110.77,-50.0,2016-04-13
"D. Nowitzki, .C. Villanueva, .D. Williams, .W. Matthews, .S. Mejri",DAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-04-13
"D. Nowitzki, .R. Felton, .C. Villanueva, .D. Williams, .S. Mejri",DAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-04-13
"D. Nowitzki, .R. Felton, .C. Villanueva, .D. Williams, .W. Matthews",DAL,1,0,150.0,200.0,-50.0,100,0.00,33.3,0.0,0.0,0.0,0.0,75.0,75.0,276.92,40.0,2016-04-13
"D. Nowitzki, .R. Felton, .C. Villanueva, .W. Matthews, .J. Anderson",DAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-04-13
"D. Nowitzki, .R. Felton, .D. Williams, .D. Lee, .W. Matthews",DAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-04-13
"D. Nowitzki, .R. Felton, .D. Williams, .W. Matthews, .J. Anderson",DAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-04-13
"D. Nowitzki, .R. Felton, .D. Williams, .W. Matthews, .S. Mejri",DAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-04-13
"D. Nowitzki, .Z. Pachulia, .C. Villanueva, .D. Williams, .W. Matthews",DAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-04-13
"R. Felton, .C. Villanueva, .D. Williams, .D. Powell, .J. Anderson",DAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-04-13
"R. Felton, .C. Villanueva, .D. Williams, .J. Anderson, .S. Mejri",DAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-04-13
"R. Felton, .C. Villanueva, .D. Williams, .W. Matthews, .D. Powell",DAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-04-13
"A. Miller, .M. Bonner, .D. Green, .K. Anderson, .B. Marjanovic",SAS,1,12,138.1,57.1,81.0,75.0,0.00,30.0,0.0,78.6,50.0,0.0,71.1,71.4,85.91,94.4,2016-04-13
"B. Diaw, .M. Bonner, .K. Martin, .P. Mills, .J. Simmons",SAS,1,5,90.9,90.0,0.9,66.7,0.67,14.3,25.0,100,50.0,0.3,42.9,51.9,105.37,62.5,2016-04-13
"K. Martin, .P. Mills, .J. Simmons, .K. Anderson, .B. Marjanovic",SAS,1,4,125.0,100.0,25.0,66.7,0.00,20.0,0.0,60.0,33.3,0.0,50.0,60.1,88.28,67.9,2016-04-13
"M. Bonner, .K. Martin, .P. Mills, .J. Simmons, .B. Marjanovic",SAS,1,4,42.9,157.1,-114.3,0.0,0.00,0.0,40.0,100,57.1,0.3,20.0,25.5,85.79,-44.4,2016-04-13
"A. Miller, .B. Diaw, .D. Green, .J. Simmons, .B. Marjanovic",SAS,1,3,150.0,80.0,70.0,50.0,0.00,14.3,50.0,66.7,57.1,0.0,40.0,47.5,67.85,60.0,2016-04-13
"A. Miller, .B. Diaw, .D. Green, .K. Anderson, .B. Marjanovic",SAS,1,3,133.3,100.0,33.3,75.0,1.50,33.3,0.0,100,100,0.3,100,100,103.47,71.4,2016-04-13
"B. Diaw, .K. Martin, .P. Mills, .J. Simmons, .K. Anderson",SAS,1,3,44.4,110.0,-65.6,50.0,0.50,9.1,33.3,100,55.6,0.2,25.0,25.0,133.46,3.0,2016-04-13
"A. Miller, .B. Diaw, .K. Martin, .J. Simmons, .B. Marjanovic",SAS,1,2,100.0,160.0,-60.0,50.0,0.00,20.0,0.0,100,33.3,0.0,50.0,50.0,99.69,21.4,2016-04-13
"A. Miller, .D. Green, .J. Simmons, .K. Anderson, .B. Marjanovic",SAS,1,2,150.0,140.0,10.0,50.0,1.00,16.7,100,33.3,50.0,0.3,66.7,69.4,102.78,42.9,2016-04-13
"A. Miller, .K. Martin, .D. Green, .K. Anderson, .B. Marjanovic",SAS,1,2,0.0,150.0,-150.0,0.0,0.00,0.0,100,100,100,1.0,0.0,0.0,59.38,0.0,2016-04-13
"A. Miller, .M. Bonner, .K. Martin, .J. Simmons, .B. Marjanovic",SAS,1,2,66.7,50.0,16.7,100,1.00,25.0,0.0,25.0,20.0,0.3,50.0,50.0,75.22,75.0,2016-04-13
