lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"J. Salmons, .K. Martin, .B. Udrih, .S. Hawes, .J. Thompson",SAC,1,11,77.3,130.4,-53.2,100,2.00,25.0,16.7,77.8,42.9,0.2,44.7,42.8,101.09,25.3,2009-02-06
"B. Jackson, .J. Salmons, .K. Martin, .F. Garcia, .J. Thompson",SAC,1,6,115.4,107.7,7.7,50.0,0.67,12.5,16.7,80.0,45.5,0.2,61.1,67.0,96.49,44.2,2009-02-06
"B. Jackson, .M. Moore, .J. Salmons, .F. Garcia, .S. Hawes",SAC,1,5,137.5,100.0,37.5,75.0,0.00,21.4,60.0,100,71.4,0.0,44.4,51.1,84.09,77.4,2009-02-06
"B. Jackson, .M. Moore, .J. Salmons, .K. Martin, .F. Garcia",SAC,1,5,109.1,150.0,-40.9,66.7,2.00,13.3,50.0,50.0,50.0,0.1,33.3,51.5,95.70,35.0,2009-02-06
"B. Jackson, .K. Martin, .F. Garcia, .S. Hawes, .J. Thompson",SAC,1,4,112.5,100.0,12.5,100,1.00,10.0,33.3,60.0,50.0,0.1,33.3,69.0,95.58,100,2009-02-06
"B. Jackson, .M. Moore, .J. Salmons, .F. Garcia, .J. Thompson",SAC,1,4,100.0,44.4,55.6,50.0,0.00,16.7,16.7,100,37.5,0.0,44.4,45.5,112.70,82.6,2009-02-06
"B. Jackson, .J. Salmons, .K. Martin, .S. Hawes, .J. Thompson",SAC,1,3,100.0,111.1,-11.1,50.0,0.50,11.1,0.0,80.0,50.0,0.3,62.5,69.4,123.02,43.5,2009-02-06
"J. Salmons, .K. Martin, .F. Garcia, .S. Hawes, .J. Thompson",SAC,1,3,140.0,66.7,73.3,66.7,0.00,16.7,85.7,100,90.0,0.0,35.0,35.0,96.00,76.9,2009-02-06
"M. Moore, .J. Salmons, .K. Martin, .B. Udrih, .S. Hawes",SAC,1,3,120.0,160.0,-40.0,50.0,0.00,14.3,33.3,50.0,40.0,0.0,50.0,52.1,94.12,31.3,2009-02-06
"B. Jackson, .J. Salmons, .K. Martin, .B. Udrih, .J. Thompson",SAC,1,2,125.0,100.0,25.0,50.0,0.00,20.0,0.0,100,50.0,0.0,66.7,64.4,102.86,50.0,2009-02-06
"M. Moore, .J. Salmons, .K. Martin, .F. Garcia, .J. Thompson",SAC,1,2,150.0,100.0,50.0,50.0,0.00,20.0,0.0,100,66.7,0.0,125.0,104.2,108.39,75.0,2009-02-06
"B. Jackson, .M. Moore, .J. Salmons, .K. Martin, .B. Udrih",SAC,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.71,80.0,2009-02-06
"B. Jackson, .J. Salmons, .K. Martin, .F. Garcia, .S. Hawes",SAC,1,0,100.0,100.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,100,100,822.86,0.0,2009-02-06
