lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"C. Miles, .J. Noah, .A. Bradley, .C. Parsons, .D. Wright",MEM,1,8,120.0,100.0,20.0,33.3,2.00,10.5,28.6,66.7,46.2,0.1,46.2,57.5,92.11,58.5,2019-02-22
"M. Conley, .A. Bradley, .J. Holiday, .B. Caboclo, .I. Rabb",MEM,1,6,78.6,93.3,-14.8,75.0,0.00,16.7,10.0,75.0,28.6,0.0,32.1,37.0,115.04,18.4,2019-02-22
"C. Miles, .M. Conley, .J. Holiday, .D. Wright, .I. Rabb",MEM,1,4,71.4,112.5,-41.1,100,0.00,22.2,0.0,33.3,12.5,0.0,35.7,35.7,82.76,20.8,2019-02-22
"M. Conley, .J. Noah, .A. Bradley, .J. Holiday, .I. Rabb",MEM,1,4,137.5,44.4,93.1,60.0,0.00,27.3,0.0,75.0,50.0,0.0,78.6,78.6,92.73,147.4,2019-02-22
"C. Miles, .M. Conley, .A. Bradley, .J. Holiday, .I. Rabb",MEM,1,3,116.7,71.4,45.2,0.0,0.00,0.0,100,100,100,0.5,66.7,81.0,121.56,76.5,2019-02-22
"M. Conley, .J. Noah, .A. Bradley, .J. Holiday, .D. Wright",MEM,1,3,100.0,112.5,-12.5,100,1.00,10.0,25.0,50.0,33.3,0.1,20.0,52.4,148.65,34.6,2019-02-22
"C. Miles, .J. Noah, .J. Holiday, .D. Wright, .J. Carter",MEM,1,2,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,25.0,0.0,0.0,0.0,86.40,1000.0,2019-02-22
"C. Miles, .M. Conley, .C. Parsons, .I. Rabb, .T. Dorsey",MEM,1,2,80.0,0.0,80.0,0.0,0.00,0.0,33.3,100,60.0,0.2,37.5,41.0,144.00,-166.7,2019-02-22
"C. Miles, .M. Conley, .J. Noah, .C. Parsons, .T. Dorsey",MEM,1,2,116.7,66.7,50.0,50.0,0.00,12.5,25.0,66.7,42.9,0.0,60.0,51.8,140.15,100,2019-02-22
"J. Noah, .A. Bradley, .C. Parsons, .B. Caboclo, .D. Wright",MEM,1,2,75.0,66.7,8.3,100,0.00,16.7,33.3,100,60.0,0.0,37.5,37.5,92.48,50.0,2019-02-22
"M. Conley, .A. Bradley, .C. Parsons, .I. Rabb, .T. Dorsey",MEM,1,2,83.3,66.7,16.7,100,0.33,14.3,0.0,50.0,40.0,0.5,75.0,86.8,144.00,58.3,2019-02-22
"C. Miles, .J. Noah, .C. Parsons, .D. Wright, .J. Carter",MEM,1,1,100.0,250.0,-150.0,0.0,0.00,0.0,50.0,0.0,50.0,0.0,0.0,34.7,107.46,9.1,2019-02-22
"C. Miles, .M. Conley, .J. Noah, .A. Bradley, .C. Parsons",MEM,1,1,50.0,125.0,-75.0,100,0.00,14.3,50.0,0.0,40.0,0.0,20.0,20.0,129.44,0.0,2019-02-22
"C. Miles, .M. Conley, .J. Noah, .C. Parsons, .D. Wright",MEM,1,1,66.7,100.0,-33.3,0.0,0.00,0.0,0.0,66.7,40.0,0.0,0.0,30.1,121.69,20.0,2019-02-22
"C. Miles, .M. Conley, .J. Noah, .J. Holiday, .D. Wright",MEM,1,1,133.3,125.0,8.3,100,0.00,20.0,50.0,50.0,50.0,0.0,33.3,51.5,138.08,36.8,2019-02-22
"M. Conley, .A. Bradley, .B. Caboclo, .I. Rabb, .T. Dorsey",MEM,1,1,133.3,200.0,-66.7,50.0,0.00,25.0,0.0,0.0,0.0,0.0,66.7,66.7,106.67,25.0,2019-02-22
"M. Conley, .J. Noah, .A. Bradley, .C. Parsons, .D. Wright",MEM,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.68,-66.7,2019-02-22
"M. Conley, .J. Noah, .A. Bradley, .D. Wright, .I. Rabb",MEM,1,1,250.0,200.0,50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,150.0,133.0,120.00,83.3,2019-02-22
"M. Conley, .J. Noah, .A. Bradley, .I. Rabb, .T. Dorsey",MEM,1,1,200.0,166.7,33.3,100,0.00,50.0,0.0,100,100,0.0,100,100,130.91,50.0,2019-02-22
"M. Conley, .J. Noah, .J. Holiday, .B. Caboclo, .D. Wright",MEM,1,1,66.7,66.7,0.0,100,1.00,25.0,0.0,50.0,33.3,0.3,50.0,50.0,105.37,0.0,2019-02-22
"M. Conley, .J. Noah, .J. Holiday, .D. Wright, .I. Rabb",MEM,1,1,100.0,100.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,53.2,112.94,33.3,2019-02-22
