lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"C. Andersen, .L. Deng, .S. Williams, .M. Chalmers, .N. Cole",MIA,1,14,106.9,88.9,18.0,53.8,1.75,18.9,23.1,75.0,48.0,0.1,58.3,58.2,94.78,58.0,2014-12-21
"C. Andersen, .L. Deng, .M. Chalmers, .N. Cole, .J. Ennis III",MIA,1,7,150.0,93.3,56.7,33.3,1.50,15.8,50.0,75.0,66.7,0.1,73.1,75.6,104.66,77.3,2014-12-21
"U. Haslem, .D. Granger, .M. Chalmers, .J. Hamilton, .J. Ennis III",MIA,1,5,144.4,112.5,31.9,66.7,2.00,18.2,0.0,50.0,37.5,0.1,87.5,86.4,78.21,85.7,2014-12-21
"U. Haslem, .L. Deng, .D. Granger, .S. Williams, .N. Cole",MIA,1,4,100.0,75.0,25.0,33.3,1.00,11.1,33.3,100,71.4,0.1,50.0,50.9,96.43,68.4,2014-12-21
"U. Haslem, .L. Deng, .S. Williams, .N. Cole, .J. Ennis III",MIA,1,4,88.9,100.0,-11.1,33.3,0.50,9.1,25.0,66.7,50.0,0.2,42.9,50.8,95.63,41.9,2014-12-21
"U. Haslem, .D. Granger, .S. Williams, .M. Chalmers, .J. Ennis III",MIA,1,3,57.1,62.5,-5.4,50.0,1.00,11.1,20.0,75.0,44.4,0.1,28.6,28.6,110.20,20.0,2014-12-21
"C. Andersen, .D. Granger, .S. Williams, .M. Chalmers, .J. Ennis III",MIA,1,2,100.0,100.0,0.0,100,0.00,25.0,0.0,0.0,0.0,0.0,50.0,50.0,80.64,0.0,2014-12-21
"U. Haslem, .L. Deng, .D. Granger, .N. Cole, .J. Ennis III",MIA,1,2,0.0,0.0,0.0,0.0,0.00,0.0,40.0,66.7,50.0,0.0,0.0,0.0,73.04,66.7,2014-12-21
"U. Haslem, .L. Deng, .N. Cole, .J. Hamilton, .J. Ennis III",MIA,1,2,166.7,133.3,33.3,50.0,0.00,25.0,0.0,0.0,0.0,0.0,83.3,83.3,88.16,50.0,2014-12-21
"U. Haslem, .L. Deng, .S. Williams, .M. Chalmers, .N. Cole",MIA,1,2,80.0,100.0,-20.0,100,0.00,14.3,33.3,66.7,50.0,0.0,25.0,41.0,89.94,60.0,2014-12-21
"C. Andersen, .U. Haslem, .L. Deng, .M. Chalmers, .N. Cole",MIA,1,1,100.0,133.3,-33.3,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,53.2,97.17,20.0,2014-12-21
"U. Haslem, .D. Granger, .S. Williams, .N. Cole, .J. Ennis III",MIA,1,1,200.0,100.0,100.0,0.0,0.00,0.0,100,0.0,50.0,0.0,0.0,53.2,69.68,-200.0,2014-12-21
"C. Andersen, .S. Williams, .M. Chalmers, .N. Cole, .J. Ennis III",MIA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2014-12-21
"J. Green, .A. Bradley, .T. Zeller, .J. Sullinger, .M. Smart",BOS,1,11,91.7,130.4,-38.8,70.0,1.00,21.2,25.0,100,62.5,0.3,58.3,59.7,98.52,36.5,2014-12-21
"J. Nelson, .B. Wright, .E. Turner, .K. Olynyk, .M. Smart",BOS,1,6,41.7,40.0,1.7,100,0.67,13.3,28.6,70.0,52.9,0.3,27.8,27.8,94.85,150.0,2014-12-21
"J. Green, .A. Bradley, .J. Sullinger, .K. Olynyk, .M. Smart",BOS,1,5,100.0,55.6,44.4,75.0,3.00,23.1,0.0,83.3,50.0,0.1,56.3,56.3,94.28,100,2014-12-21
"J. Green, .E. Turner, .A. Bradley, .T. Zeller, .M. Smart",BOS,1,3,100.0,133.3,-33.3,50.0,0.00,11.1,50.0,50.0,50.0,0.0,33.3,43.6,93.41,34.6,2014-12-21
"J. Nelson, .B. Wright, .E. Turner, .J. Crowder, .K. Olynyk",BOS,1,3,140.0,183.3,-43.3,33.3,0.00,11.1,60.0,0.0,60.0,0.0,43.8,43.8,81.23,14.3,2014-12-21
"B. Bass, .J. Green, .E. Turner, .A. Bradley, .K. Olynyk",BOS,1,2,66.7,133.3,-66.7,100,0.00,20.0,50.0,100,66.7,0.0,33.3,33.3,90.95,33.3,2014-12-21
"B. Bass, .J. Green, .E. Turner, .A. Bradley, .T. Zeller",BOS,1,2,0.0,66.7,-66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.45,-33.3,2014-12-21
"J. Green, .E. Turner, .A. Bradley, .T. Zeller, .K. Olynyk",BOS,1,2,140.0,83.3,56.7,33.3,1.00,14.3,50.0,100,75.0,0.2,70.0,70.0,116.47,64.7,2014-12-21
"J. Nelson, .B. Bass, .J. Green, .E. Turner, .K. Olynyk",BOS,1,2,150.0,133.3,16.7,100,0.00,16.7,50.0,0.0,33.3,0.0,33.3,63.0,108.39,81.3,2014-12-21
"J. Nelson, .B. Wright, .E. Turner, .J. Sullinger, .J. Crowder",BOS,1,2,66.7,50.0,16.7,0.0,0.00,0.0,0.0,100,66.7,0.3,50.0,50.0,85.42,0.0,2014-12-21
"J. Nelson, .E. Turner, .A. Bradley, .T. Zeller, .K. Olynyk",BOS,1,2,120.0,80.0,40.0,66.7,0.00,25.0,33.3,100,60.0,0.0,50.0,50.0,109.92,64.7,2014-12-21
"J. Nelson, .J. Green, .A. Bradley, .T. Zeller, .K. Olynyk",BOS,1,2,100.0,100.0,0.0,100,1.00,20.0,0.0,100,33.3,0.3,75.0,69.4,116.76,37.5,2014-12-21
"A. Bradley, .J. Sullinger, .J. Crowder, .K. Olynyk, .M. Smart",BOS,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.46,-40.0,2014-12-21
"B. Wright, .A. Bradley, .J. Sullinger, .J. Crowder, .M. Smart",BOS,1,1,100.0,200.0,-100.0,100,0.00,25.0,100,0.0,50.0,0.0,50.0,50.0,69.68,300.0,2014-12-21
"J. Green, .E. Turner, .A. Bradley, .T. Zeller, .J. Sullinger",BOS,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.29,33.3,2014-12-21
"J. Nelson, .J. Green, .B. Wright, .E. Turner, .K. Olynyk",BOS,1,1,100.0,150.0,-50.0,100,0.00,33.3,100,100,100,0.0,50.0,50.0,73.85,40.0,2014-12-21
"J. Nelson, .J. Green, .E. Turner, .A. Bradley, .K. Olynyk",BOS,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.63,-50.0,2014-12-21
"J. Nelson, .J. Green, .T. Zeller, .K. Olynyk, .M. Smart",BOS,1,1,50.0,150.0,-100.0,0.0,0.00,0.0,100,100,100,0.5,0.0,17.4,76.80,0.0,2014-12-21
"B. Wright, .E. Turner, .A. Bradley, .J. Sullinger, .J. Crowder",BOS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2014-12-21
"J. Green, .A. Bradley, .J. Crowder, .K. Olynyk, .M. Smart",BOS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.29,0.0,2014-12-21
"J. Nelson, .B. Wright, .E. Turner, .A. Bradley, .K. Olynyk",BOS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2014-12-21
"J. Nelson, .J. Green, .B. Wright, .K. Olynyk, .M. Smart",BOS,1,0,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,84.71,200.0,2014-12-21
"J. Nelson, .J. Green, .E. Turner, .A. Bradley, .T. Zeller",BOS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2014-12-21
"T. Young, .G. Dieng, .S. Muhammad, .Z. LaVine, .A. Wiggins",MIN,1,12,91.7,91.7,0.0,57.1,0.80,11.4,46.7,88.9,62.5,0.2,34.1,43.1,93.79,44.7,2014-12-21
