lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"D. Wade, .R. Rondo, .R. Lopez, .T. Gibson, .J. Butler",CHI,1,14,148.1,96.2,52.0,88.2,7.50,32.6,44.4,90.9,70.0,0.1,69.2,72.0,89.16,77.0,2016-12-19
"D. Wade, .N. Mirotic, .D. McDermott, .J. Grant, .C. Felicio",CHI,1,6,150.0,75.0,75.0,71.4,2.50,26.3,40.0,85.7,66.7,0.2,70.8,72.3,96.00,89.8,2016-12-19
"I. Canaan, .B. Portis, .C. Felicio, .D. Valentine, .P. Zipser",CHI,1,5,40.0,66.7,-26.7,50.0,0.50,9.1,0.0,71.4,41.7,0.2,28.6,28.6,99.49,40.9,2016-12-19
"N. Mirotic, .D. McDermott, .J. Grant, .C. Felicio, .D. Valentine",CHI,1,5,128.6,128.6,0.0,25.0,0.50,10.0,66.7,50.0,57.1,0.3,64.3,64.3,69.04,33.3,2016-12-19
"R. Rondo, .R. Lopez, .T. Gibson, .J. Butler, .D. McDermott",CHI,1,5,109.1,66.7,42.4,66.7,2.00,26.7,0.0,75.0,60.0,0.2,75.0,75.0,107.18,76.5,2016-12-19
"R. Rondo, .N. Mirotic, .J. Butler, .D. McDermott, .C. Felicio",CHI,1,4,122.2,100.0,22.2,60.0,3.00,25.0,0.0,66.7,33.3,0.1,68.8,68.8,98.00,51.0,2016-12-19
"R. Rondo, .R. Lopez, .N. Mirotic, .J. Butler, .D. McDermott",CHI,1,4,133.3,111.1,22.2,80.0,2.00,30.8,0.0,100,80.0,0.2,83.3,87.2,102.25,62.8,2016-12-19
"J. Grant, .B. Portis, .C. Felicio, .D. Valentine, .P. Zipser",CHI,1,3,75.0,100.0,-25.0,100,0.00,16.7,33.3,33.3,33.3,0.0,37.5,37.5,75.29,30.0,2016-12-19
"D. Wade, .R. Lopez, .N. Mirotic, .J. Butler, .J. Grant",CHI,1,2,133.3,50.0,83.3,0.0,0.00,0.0,50.0,66.7,60.0,0.0,50.0,50.0,86.15,90.0,2016-12-19
"D. Wade, .N. Mirotic, .J. Butler, .J. Grant, .C. Felicio",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"D. Wade, .R. Rondo, .R. Lopez, .J. Butler, .D. McDermott",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"N. Mirotic, .J. Grant, .C. Felicio, .D. Valentine, .P. Zipser",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"R. Rondo, .R. Lopez, .N. Mirotic, .J. Butler, .J. Grant",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"R. Rondo, .R. Lopez, .T. Gibson, .J. Butler, .J. Grant",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"M. Morris, .T. Harris, .R. Jackson, .A. Drummond, .K. Caldwell-Pope",DET,1,18,85.3,148.6,-63.3,41.7,0.83,11.9,17.6,60.0,33.3,0.2,44.6,47.3,90.41,17.1,2016-12-19
"I. Smith, .J. Leuer, .A. Baynes, .S. Johnson, .D. Hilliard",DET,1,11,118.2,104.8,13.4,81.8,9.00,27.3,22.2,75.0,47.1,0.0,60.0,62.3,94.25,65.4,2016-12-19
"B. Udrih, .S. Johnson, .D. Hilliard, .B. Marjanovic, .H. Ellenson",DET,1,6,90.9,33.3,57.6,40.0,2.00,13.3,28.6,87.5,60.0,0.1,41.7,41.7,93.82,87.5,2016-12-19
"I. Smith, .T. Harris, .J. Leuer, .A. Baynes, .S. Johnson",DET,1,4,128.6,137.5,-8.9,66.7,0.00,20.0,25.0,100,50.0,0.0,42.9,54.1,92.31,39.5,2016-12-19
"M. Morris, .R. Jackson, .J. Leuer, .A. Drummond, .K. Caldwell-Pope",DET,1,3,100.0,133.3,-33.3,50.0,0.00,14.3,0.0,0.0,0.0,0.0,40.0,51.0,95.73,29.6,2016-12-19
"I. Smith, .T. Harris, .J. Leuer, .A. Baynes, .K. Caldwell-Pope",DET,1,2,0.0,140.0,-140.0,0.0,0.00,0.0,0.0,33.3,16.7,0.4,0.0,0.0,114.29,-90.9,2016-12-19
"M. Morris, .T. Harris, .R. Jackson, .A. Drummond, .S. Johnson",DET,1,2,50.0,133.3,-83.3,0.0,0.00,0.0,33.3,50.0,40.0,0.0,25.0,25.0,86.15,10.0,2016-12-19
"I. Smith, .S. Johnson, .D. Hilliard, .B. Marjanovic, .H. Ellenson",DET,1,1,0.0,300.0,-300.0,0.0,0.00,0.0,66.7,0.0,66.7,0.5,0.0,0.0,57.60,0.0,2016-12-19
"M. Morris, .R. Jackson, .J. Leuer, .A. Baynes, .K. Caldwell-Pope",DET,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,100,0.0,100,0.0,0.0,0.0,74.81,-20.0,2016-12-19
"I. Smith, .J. Leuer, .S. Johnson, .D. Hilliard, .H. Ellenson",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"I. Smith, .M. Morris, .T. Harris, .A. Baynes, .S. Johnson",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"I. Smith, .M. Morris, .T. Harris, .A. Drummond, .S. Johnson",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"T. Harris, .J. Leuer, .A. Baynes, .S. Johnson, .D. Hilliard",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"T. Harris, .R. Jackson, .A. Baynes, .S. Johnson, .D. Hilliard",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"T. Harris, .R. Jackson, .A. Drummond, .K. Caldwell-Pope, .S. Johnson",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"T. Harris, .R. Jackson, .K. Caldwell-Pope, .S. Johnson, .D. Hilliard",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"W. Chandler, .D. Gallinari, .G. Harris, .N. Jokic, .E. Mudiay",DEN,1,24,156.5,100.0,56.5,75.9,4.40,30.1,35.7,90.0,67.6,0.1,79.8,79.9,92.26,73.7,2016-12-19
"J. Nelson, .W. Chandler, .K. Faried, .W. Barton, .J. Murray",DEN,1,6,83.3,140.0,-56.7,100,0.67,14.3,20.0,100,50.0,0.3,42.9,57.1,95.71,21.4,2016-12-19
"D. Gallinari, .W. Barton, .G. Harris, .N. Jokic, .E. Mudiay",DEN,1,5,145.5,80.0,65.5,66.7,2.00,26.7,0.0,71.4,62.5,0.2,87.5,90.1,112.00,83.3,2016-12-19
"J. Nelson, .D. Gallinari, .K. Faried, .W. Barton, .J. Murray",DEN,1,4,100.0,114.3,-14.3,50.0,0.00,11.1,20.0,50.0,28.6,0.0,33.3,42.7,90.00,29.2,2016-12-19
"W. Chandler, .W. Barton, .G. Harris, .N. Jokic, .E. Mudiay",DEN,1,4,114.3,150.0,-35.7,75.0,0.00,25.0,50.0,100,60.0,0.0,50.0,50.0,89.14,53.3,2016-12-19
"J. Nelson, .W. Chandler, .W. Barton, .N. Jokic, .J. Murray",DEN,1,3,33.3,142.9,-109.5,0.0,0.00,0.0,0.0,100,42.9,0.2,20.0,20.0,100.11,0.0,2016-12-19
"D. Gallinari, .W. Barton, .N. Jokic, .E. Mudiay, .J. Murray",DEN,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,104.10,0.0,2016-12-19
"J. Nelson, .D. Gallinari, .K. Faried, .W. Barton, .G. Harris",DEN,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.47,-16.7,2016-12-19
"J. Nelson, .W. Chandler, .W. Barton, .G. Harris, .N. Jokic",DEN,1,1,66.7,66.7,0.0,0.0,0.00,0.0,0.0,100,100,0.3,100,100,97.08,66.7,2016-12-19
"J. Nelson, .D. Gallinari, .W. Barton, .E. Mudiay, .J. Murray",DEN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"J. Nelson, .D. Gallinari, .W. Barton, .G. Harris, .N. Jokic",DEN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"J. Nelson, .W. Chandler, .D. Gallinari, .N. Jokic, .E. Mudiay",DEN,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.63,0.0,2016-12-19
"W. Chandler, .W. Barton, .N. Jokic, .E. Mudiay, .J. Murray",DEN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-19
"D. Williams, .W. Matthews, .H. Barnes, .D. Powell, .D. Finney-Smith",DAL,1,11,104.5,134.8,-30.2,60.0,1.20,21.4,0.0,57.1,28.6,0.2,68.8,68.1,95.86,34.3,2016-12-19
"D. Williams, .W. Matthews, .H. Barnes, .S. Mejri, .D. Finney-Smith",DAL,1,5,155.6,180.0,-24.4,33.3,2.00,18.2,0.0,75.0,50.0,0.1,81.3,82.9,87.97,37.7,2016-12-19
"D. Williams, .H. Barnes, .S. Curry, .D. Powell, .D. Finney-Smith",DAL,1,4,212.5,75.0,137.5,66.7,4.00,33.3,0.0,80.0,66.7,0.1,114.3,114.2,100.61,82.7,2016-12-19
"J. Barea, .W. Matthews, .S. Curry, .J. Anderson, .A. Hammons",DAL,1,4,175.0,75.0,100.0,33.3,2.00,18.2,50.0,100,80.0,0.1,87.5,87.5,100.17,100,2016-12-19
"D. Williams, .H. Barnes, .J. Anderson, .S. Mejri, .J. Gibson",DAL,1,3,140.0,133.3,6.7,0.0,0.00,0.0,0.0,100,50.0,0.0,62.5,71.7,86.56,36.4,2016-12-19
