lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"D. West, .R. Hibbert, .G. Hill, .P. George, .L. Stephenson",IND,1,20,100.0,97.2,2.8,40.0,1.50,12.8,26.3,75.0,51.3,0.1,47.0,50.5,88.46,50.7,2012-04-25
"D. Jones, .L. Amundson, .T. Hansbrough, .D. Collison, .L. Stephenson",IND,1,9,94.1,100.0,-5.9,50.0,1.00,13.6,25.0,55.6,41.2,0.2,53.8,54.2,92.14,43.1,2012-04-25
"D. Jones, .L. Amundson, .T. Hansbrough, .D. Collison, .A. Price",IND,1,5,70.0,118.2,-48.2,66.7,0.00,14.3,22.2,50.0,30.8,0.0,27.3,29.5,93.62,13.2,2012-04-25
"D. Jones, .T. Hansbrough, .J. Ayres, .A. Price, .L. Stephenson",IND,1,4,175.0,100.0,75.0,20.0,0.00,11.1,0.0,100,50.0,0.0,85.7,88.8,91.14,73.7,2012-04-25
"D. Jones, .L. Amundson, .T. Hansbrough, .D. Collison, .P. George",IND,1,3,0.0,71.4,-71.4,0.0,0.00,0.0,25.0,80.0,55.6,0.4,0.0,0.0,97.86,0.0,2012-04-25
"D. Jones, .L. Amundson, .G. Hill, .T. Hansbrough, .P. George",IND,1,2,100.0,150.0,-50.0,50.0,1.00,12.5,66.7,0.0,50.0,0.2,40.0,42.5,94.60,21.7,2012-04-25
"R. Hibbert, .G. Hill, .T. Hansbrough, .P. George, .L. Stephenson",IND,1,2,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.95,-42.9,2012-04-25
"D. Jones, .R. Hibbert, .T. Hansbrough, .D. Collison, .A. Price",IND,1,1,250.0,0.0,250.0,50.0,0.00,33.3,0.0,50.0,50.0,0.0,125.0,125.0,94.43,150.0,2012-04-25
"D. West, .D. Jones, .R. Hibbert, .D. Collison, .P. George",IND,1,1,200.0,100.0,100.0,100,0.00,50.0,0.0,0.0,0.0,0.0,100,100,77.84,85.7,2012-04-25
"D. Jones, .L. Amundson, .G. Hill, .P. George, .L. Stephenson",IND,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"D. Jones, .L. Amundson, .T. Hansbrough, .A. Price, .L. Stephenson",IND,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"D. Jones, .R. Hibbert, .G. Hill, .T. Hansbrough, .D. Collison",IND,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"D. West, .D. Jones, .L. Amundson, .D. Collison, .P. George",IND,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"D. West, .D. Jones, .R. Hibbert, .G. Hill, .P. George",IND,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"L. Amundson, .R. Hibbert, .G. Hill, .P. George, .L. Stephenson",IND,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"R. Hibbert, .G. Hill, .T. Hansbrough, .D. Collison, .L. Stephenson",IND,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"R. Hamilton, .C. Boozer, .L. Deng, .J. Noah, .D. Rose",CHI,1,20,105.4,84.2,21.2,56.3,4.50,17.6,25.0,81.0,53.7,0.1,45.8,50.5,88.60,58.7,2012-04-25
"K. Korver, .R. Brewer, .C. Watson, .O. Asik, .T. Gibson",CHI,1,12,90.5,70.0,20.5,77.8,1.40,21.9,40.0,66.7,56.0,0.2,50.0,50.0,82.81,72.2,2012-04-25
"K. Korver, .L. Deng, .J. Noah, .D. Rose, .T. Gibson",CHI,1,5,155.6,122.2,33.3,75.0,3.00,25.0,0.0,100,60.0,0.1,83.3,90.2,87.86,69.6,2012-04-25
"R. Hamilton, .L. Deng, .J. Noah, .C. Watson, .T. Gibson",CHI,1,3,114.3,133.3,-19.0,75.0,3.00,27.3,33.3,100,50.0,0.1,57.1,57.1,110.40,33.3,2012-04-25
"R. Hamilton, .C. Boozer, .L. Deng, .J. Noah, .C. Watson",CHI,1,2,200.0,66.7,133.3,100,0.00,40.0,100,33.3,50.0,0.0,66.7,66.7,78.26,107.7,2012-04-25
"C. Boozer, .K. Korver, .R. Brewer, .J. Noah, .D. Rose",CHI,1,1,100.0,200.0,-100.0,100,1.00,33.3,0.0,0.0,0.0,0.5,100,100,94.43,33.3,2012-04-25
"K. Korver, .L. Deng, .C. Watson, .O. Asik, .T. Gibson",CHI,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,50.0,100,60.0,0.0,0.0,0.0,112.50,200.0,2012-04-25
"K. Korver, .L. Deng, .J. Noah, .C. Watson, .T. Gibson",CHI,1,1,0.0,166.7,-166.7,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,105.37,-75.0,2012-04-25
"K. Korver, .R. Brewer, .J. Noah, .C. Watson, .T. Gibson",CHI,1,1,75.0,133.3,-58.3,100,0.50,20.0,0.0,100,100,0.5,150.0,150.0,129.23,28.6,2012-04-25
"R. Hamilton, .L. Deng, .C. Watson, .O. Asik, .T. Gibson",CHI,1,1,150.0,50.0,100.0,100,0.00,33.3,100,100,100,0.0,75.0,75.0,110.13,133.3,2012-04-25
"C. Boozer, .K. Korver, .R. Brewer, .D. Rose, .O. Asik",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"K. Korver, .L. Deng, .R. Brewer, .J. Noah, .T. Gibson",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"K. Korver, .R. Brewer, .D. Rose, .O. Asik, .T. Gibson",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"R. Hamilton, .C. Boozer, .K. Korver, .J. Noah, .D. Rose",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.00,-100.0,2012-04-25
"M. Dunleavy, .B. Udrih, .J. Brockman, .L. Sanders, .T. Harris",MIL,1,10,89.5,77.8,11.7,71.4,1.25,18.5,30.0,60.0,48.0,0.2,47.1,48.7,93.47,69.4,2012-04-25
"S. Livingston, .B. Jennings, .E. Udoh, .T. Harris, .J. Leuer",MIL,1,9,129.4,111.1,18.3,75.0,0.00,22.2,40.0,75.0,55.6,0.0,44.4,53.3,94.56,56.1,2012-04-25
"S. Livingston, .B. Udrih, .B. Jennings, .L. Sanders, .T. Harris",MIL,1,7,108.3,83.3,25.0,83.3,5.00,27.8,16.7,53.8,42.1,0.1,59.1,54.7,86.86,74.5,2012-04-25
"B. Udrih, .B. Jennings, .L. Sanders, .T. Harris, .J. Leuer",MIL,1,5,100.0,70.0,30.0,75.0,1.00,23.1,33.3,100,80.0,0.3,64.3,64.3,90.30,76.5,2012-04-25
"M. Dunleavy, .S. Livingston, .B. Jennings, .J. Brockman, .L. Sanders",MIL,1,5,58.3,66.7,-8.3,66.7,0.67,14.3,0.0,66.7,33.3,0.3,38.9,38.9,109.37,46.9,2012-04-25
"M. Dunleavy, .S. Livingston, .B. Udrih, .J. Brockman, .L. Sanders",MIL,1,3,140.0,33.3,106.7,66.7,1.00,28.6,0.0,80.0,80.0,0.4,116.7,116.7,95.42,110.0,2012-04-25
"M. Dunleavy, .S. Livingston, .B. Jennings, .L. Sanders, .J. Leuer",MIL,1,2,50.0,133.3,-83.3,100,1.00,16.7,33.3,0.0,33.3,0.3,25.0,25.0,102.86,6.7,2012-04-25
"M. Dunleavy, .S. Livingston, .E. Udoh, .T. Harris, .J. Leuer",MIL,1,2,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,33.3,20.0,0.6,0.0,0.0,114.69,-66.7,2012-04-25
"M. Dunleavy, .S. Livingston, .J. Brockman, .E. Udoh, .T. Harris",MIL,1,2,100.0,66.7,33.3,0.0,0.00,0.0,0.0,50.0,33.3,0.0,50.0,50.0,79.12,83.3,2012-04-25
"S. Livingston, .B. Jennings, .J. Brockman, .T. Harris, .J. Leuer",MIL,1,2,33.3,183.3,-150.0,0.0,0.00,0.0,0.0,33.3,20.0,0.5,33.3,33.3,122.55,-21.4,2012-04-25
"S. Livingston, .B. Udrih, .B. Jennings, .E. Udoh, .J. Leuer",MIL,1,1,100.0,0.0,100.0,100,1.00,33.3,0.0,100,100,0.5,100,100,108.27,200.0,2012-04-25
"S. Livingston, .B. Udrih, .B. Jennings, .E. Udoh, .L. Sanders",MIL,1,1,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.96,-200.0,2012-04-25
"S. Livingston, .B. Udrih, .E. Udoh, .T. Harris, .J. Leuer",MIL,1,1,200.0,50.0,150.0,100,0.00,50.0,0.0,50.0,50.0,0.0,100,100,90.00,175.0,2012-04-25
"M. Dunleavy, .S. Livingston, .B. Jennings, .J. Brockman, .J. Leuer",MIL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"M. Dunleavy, .S. Livingston, .B. Jennings, .L. Sanders, .T. Harris",MIL,1,0,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,33.3,0.0,0.0,0.0,376.96,300.0,2012-04-25
"M. Dunleavy, .S. Livingston, .B. Udrih, .L. Sanders, .J. Leuer",MIL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"M. Dunleavy, .S. Livingston, .J. Brockman, .L. Sanders, .T. Harris",MIL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"S. Livingston, .B. Jennings, .L. Sanders, .T. Harris, .J. Leuer",MIL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2012-04-25
"T. Battie, .S. Hawes, .J. Holiday, .J. Meeks, .E. Turner",PHI,1,7,106.3,50.0,56.3,66.7,1.33,18.2,33.3,87.5,64.3,0.2,54.2,61.8,112.94,93.8,2012-04-25
"J. Meeks, .E. Turner, .C. Brackins, .N. Vucevic, .X. Silas",PHI,1,6,66.7,84.6,-17.9,50.0,0.00,5.6,38.5,100,57.9,0.0,14.3,24.0,108.76,17.9,2012-04-25
"S. Hawes, .J. Holiday, .J. Meeks, .E. Turner, .L. Allen",PHI,1,6,114.3,128.6,-14.3,57.1,4.00,20.0,28.6,66.7,46.2,0.1,53.6,53.8,103.65,40.3,2012-04-25
"S. Hawes, .J. Holiday, .S. Young, .E. Turner, .L. Allen",PHI,1,4,100.0,50.0,50.0,75.0,3.00,18.8,57.1,100,70.0,0.1,36.4,37.9,97.14,81.8,2012-04-25
"S. Hawes, .S. Young, .J. Meeks, .E. Turner, .L. Allen",PHI,1,4,112.5,66.7,45.8,50.0,1.00,20.0,50.0,66.7,62.5,0.3,66.7,69.9,98.31,78.6,2012-04-25
"J. Holiday, .J. Meeks, .C. Brackins, .L. Allen, .X. Silas",PHI,1,3,40.0,100.0,-60.0,0.0,0.00,0.0,0.0,50.0,16.7,0.0,20.0,18.4,80.50,-16.7,2012-04-25
"J. Holiday, .S. Young, .J. Meeks, .C. Brackins, .N. Vucevic",PHI,1,3,33.3,140.0,-106.7,100,0.00,14.3,20.0,0.0,20.0,0.0,16.7,16.7,95.42,-10.0,2012-04-25
"S. Young, .E. Turner, .C. Brackins, .N. Vucevic, .X. Silas",PHI,1,3,40.0,140.0,-100.0,100,0.50,14.3,33.3,66.7,50.0,0.4,25.0,25.0,87.80,-5.0,2012-04-25
