lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"Z. Randolph, .M. Conley, .J. Green, .M. Gasol, .C. Lee",MEM,1,13,108.7,83.3,25.4,70.0,2.33,21.2,30.0,60.0,48.0,0.1,52.5,56.3,87.67,73.6,2015-03-30
"Z. Randolph, .M. Conley, .J. Green, .C. Lee, .K. Koufos",MEM,1,5,75.0,109.1,-34.1,100,2.00,11.8,40.0,66.7,50.0,0.1,22.2,35.9,102.54,20.0,2015-03-30
"V. Carter, .Z. Randolph, .B. Udrih, .K. Koufos, .N. Calathes",MEM,1,4,171.4,62.5,108.9,80.0,0.00,33.3,33.3,60.0,50.0,0.0,75.0,75.0,84.38,110.0,2015-03-30
"V. Carter, .Z. Randolph, .M. Conley, .J. Green, .C. Lee",MEM,1,4,100.0,100.0,0.0,33.3,0.00,14.3,0.0,50.0,20.0,0.0,50.0,50.0,85.09,42.1,2015-03-30
"M. Conley, .J. Green, .M. Gasol, .C. Lee, .K. Koufos",MEM,1,3,150.0,40.0,110.0,0.0,0.00,0.0,100,100,100,0.3,50.0,50.0,80.50,128.6,2015-03-30
"V. Carter, .B. Udrih, .J. Green, .K. Koufos, .N. Calathes",MEM,1,3,133.3,66.7,66.7,33.3,1.00,14.3,0.0,75.0,60.0,0.2,100,100,99.31,76.0,2015-03-30
"V. Carter, .B. Udrih, .M. Conley, .K. Koufos, .J. Green",MEM,1,3,66.7,120.0,-53.3,0.0,0.00,0.0,50.0,33.3,44.4,0.0,25.0,25.0,96.00,0.0,2015-03-30
"V. Carter, .B. Udrih, .M. Gasol, .K. Koufos, .N. Calathes",MEM,1,3,62.5,87.5,-25.0,100,0.67,18.2,25.0,80.0,55.6,0.4,41.7,41.7,115.20,18.2,2015-03-30
"Z. Randolph, .B. Udrih, .J. Green, .M. Gasol, .N. Calathes",MEM,1,3,140.0,100.0,40.0,100,3.00,37.5,0.0,50.0,33.3,0.2,87.5,87.5,85.83,87.5,2015-03-30
"V. Carter, .M. Conley, .J. Green, .M. Gasol, .C. Lee",MEM,1,2,116.7,57.1,59.5,66.7,2.00,25.0,0.0,50.0,25.0,0.2,70.0,70.0,125.64,69.2,2015-03-30
"V. Carter, .B. Udrih, .M. Gasol, .C. Lee, .N. Calathes",MEM,1,1,100.0,0.0,100.0,100,1.00,33.3,0.0,66.7,66.7,0.5,100,100,123.92,266.7,2015-03-30
"V. Carter, .M. Conley, .C. Lee, .K. Koufos, .J. Green",MEM,1,1,100.0,250.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,84.71,25.0,2015-03-30
"V. Carter, .M. Conley, .M. Gasol, .C. Lee, .K. Koufos",MEM,1,1,100.0,100.0,0.0,0.0,0.00,0.0,100,100,100,0.5,0.0,34.7,115.20,33.3,2015-03-30
"V. Carter, .M. Conley, .M. Gasol, .C. Lee, .N. Calathes",MEM,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,50.0,0.0,50.0,0.5,0.0,0.0,67.84,-45.5,2015-03-30
"V. Carter, .Z. Randolph, .M. Conley, .J. Green, .K. Koufos",MEM,1,1,100.0,0.0,100.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,53.2,90.00,0.0,2015-03-30
"V. Carter, .M. Conley, .J. Green, .K. Koufos, .N. Calathes",MEM,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2015-03-30
"V. Carter, .Z. Randolph, .B. Udrih, .M. Gasol, .N. Calathes",MEM,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2015-03-30
