lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"M. Okur, .D. Williams, .C. Miles, .R. Brewer, .P. Millsap",UTA,1,17,133.3,111.8,21.6,66.7,3.00,25.0,27.3,53.3,42.3,0.1,67.2,68.6,93.13,65.2,2009-01-30
"M. Harpring, .M. Okur, .K. Korver, .D. Williams, .P. Millsap",UTA,1,8,106.7,73.3,33.3,85.7,3.00,28.6,0.0,100,50.0,0.1,62.5,62.1,88.16,73.3,2009-01-30
"B. Knight, .M. Harpring, .K. Korver, .R. Brewer, .K. Fesenko",UTA,1,4,42.9,116.7,-73.8,100,0.00,10.0,33.3,0.0,33.3,0.0,16.7,21.8,81.64,-14.3,2009-01-30
"B. Knight, .M. Harpring, .M. Okur, .K. Korver, .K. Fesenko",UTA,1,3,133.3,66.7,66.7,75.0,3.00,20.0,85.7,0.0,75.0,0.2,36.4,36.4,82.68,200.0,2009-01-30
"M. Okur, .K. Korver, .D. Williams, .R. Brewer, .P. Millsap",UTA,1,3,142.9,122.2,20.6,100,1.50,27.3,50.0,50.0,50.0,0.3,87.5,86.8,119.38,43.3,2009-01-30
"B. Knight, .K. Korver, .R. Brewer, .P. Millsap, .K. Fesenko",UTA,1,2,33.3,66.7,-33.3,100,0.00,14.3,20.0,66.7,37.5,0.0,20.0,20.0,145.58,0.0,2009-01-30
"D. Williams, .C. Miles, .R. Brewer, .P. Millsap, .K. Fesenko",UTA,1,2,100.0,100.0,0.0,100,1.00,16.7,0.0,100,50.0,0.2,50.0,66.5,111.72,55.6,2009-01-30
"J. Collins, .D. Williams, .C. Miles, .R. Brewer, .P. Millsap",UTA,1,2,225.0,80.0,145.0,50.0,0.00,28.6,100,100,100,0.0,90.0,90.0,107.11,73.3,2009-01-30
"K. Korver, .R. Price, .R. Brewer, .P. Millsap, .K. Koufos",UTA,1,2,25.0,50.0,-25.0,0.0,0.00,0.0,40.0,66.7,50.0,0.0,0.0,8.5,107.36,200.0,2009-01-30
"B. Knight, .C. Miles, .R. Brewer, .P. Millsap, .K. Fesenko",UTA,1,1,150.0,100.0,50.0,100,0.00,33.3,0.0,50.0,50.0,0.0,100,79.8,97.63,88.9,2009-01-30
"K. Korver, .C. Miles, .R. Price, .K. Fesenko, .K. Koufos",UTA,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,50.0,50.0,1.0,0.0,0.0,86.75,0.0,2009-01-30
"K. Korver, .D. Williams, .R. Brewer, .P. Millsap, .K. Fesenko",UTA,1,1,133.3,66.7,66.7,0.0,0.00,0.0,100,0.0,50.0,0.3,66.7,66.7,130.91,140.0,2009-01-30
"M. Harpring, .M. Okur, .K. Korver, .D. Williams, .K. Fesenko",UTA,1,1,250.0,0.0,250.0,100,0.00,50.0,0.0,100,100,0.0,125.0,125.0,128.57,112.5,2009-01-30
"B. Knight, .M. Harpring, .M. Okur, .K. Korver, .P. Millsap",UTA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-30
