lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"T. Young, .T. Evans, .D. Collison, .B. Bogdanovic, .M. Turner",IND,1,18,105.6,97.1,8.4,64.3,1.50,19.6,9.1,61.1,41.4,0.2,62.5,66.9,93.97,65.6,2018-12-04
"T. Young, .C. Joseph, .D. McDermott, .D. Sabonis, .A. Holiday",IND,1,9,77.8,77.8,0.0,83.3,1.25,21.7,0.0,61.5,40.0,0.2,53.8,53.8,98.37,63.5,2018-12-04
"D. Collison, .C. Joseph, .B. Bogdanovic, .M. Turner, .D. Sabonis",IND,1,7,100.0,107.1,-7.1,50.0,0.67,10.0,42.9,66.7,56.3,0.2,40.0,55.5,105.99,62.2,2018-12-04
"T. Evans, .D. Collison, .B. Bogdanovic, .M. Turner, .D. Sabonis",IND,1,4,80.0,50.0,30.0,0.0,0.00,0.0,50.0,100,80.0,0.3,42.9,50.8,116.76,83.3,2018-12-04
"D. Collison, .C. Joseph, .D. McDermott, .M. Turner, .D. Sabonis",IND,1,3,80.0,80.0,0.0,0.0,0.00,0.0,40.0,75.0,55.6,0.0,16.7,29.1,92.31,46.2,2018-12-04
"C. Joseph, .B. Bogdanovic, .D. McDermott, .D. Sabonis, .A. Holiday",IND,1,2,83.3,100.0,-16.7,100,2.00,25.0,0.0,100,25.0,0.2,50.0,50.0,118.36,22.2,2018-12-04
"T. Young, .D. Collison, .C. Joseph, .D. McDermott, .D. Sabonis",IND,1,2,75.0,0.0,75.0,0.0,0.00,0.0,50.0,100,80.0,0.0,33.3,38.7,105.69,0.0,2018-12-04
"C. Joseph, .D. McDermott, .M. Turner, .D. Sabonis, .A. Holiday",IND,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,100,0.0,100,0.5,0.0,0.0,147.69,-150.0,2018-12-04
"T. Evans, .C. Joseph, .B. Bogdanovic, .D. McDermott, .M. Turner",IND,1,1,100.0,100.0,0.0,100,0.00,33.3,0.0,50.0,33.3,0.0,50.0,50.0,116.13,46.2,2018-12-04
"T. Evans, .D. Collison, .C. Joseph, .B. Bogdanovic, .M. Turner",IND,1,1,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.77,-50.0,2018-12-04
"T. Evans, .D. Collison, .C. Joseph, .M. Turner, .D. Sabonis",IND,1,1,250.0,0.0,250.0,100,0.00,50.0,0.0,100,100,0.0,125.0,125.0,112.94,114.3,2018-12-04
"T. Young, .D. Collison, .C. Joseph, .B. Bogdanovic, .D. Sabonis",IND,1,1,66.7,100.0,-33.3,100,0.00,25.0,0.0,0.0,0.0,0.0,50.0,50.0,153.19,40.0,2018-12-04
"D. Collison, .C. Joseph, .B. Bogdanovic, .D. McDermott, .D. Sabonis",IND,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-12-04
"T. Evans, .C. Joseph, .B. Bogdanovic, .D. McDermott, .D. Sabonis",IND,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-12-04
"J. Holiday, .Z. LaVine, .R. Arcidiacono, .L. Markkanen, .W. Carter Jr",CHI,1,14,111.1,110.7,0.4,72.7,1.00,20.0,41.7,87.5,60.0,0.3,60.9,62.8,94.06,42.0,2018-12-04
"J. Holiday, .Z. LaVine, .J. Parker, .R. Arcidiacono, .L. Markkanen",CHI,1,8,73.3,66.7,6.7,60.0,3.00,15.0,18.2,44.4,30.0,0.1,34.4,34.4,101.32,46.9,2018-12-04
"J. Holiday, .J. Parker, .C. Payne, .S. Harrison, .W. Carter Jr",CHI,1,6,115.4,78.6,36.8,42.9,3.00,15.8,37.5,71.4,53.3,0.1,46.7,48.6,101.25,61.0,2018-12-04
"Z. LaVine, .J. Parker, .C. Payne, .S. Harrison, .W. Carter Jr",CHI,1,4,88.9,50.0,38.9,100,4.00,28.6,20.0,100,60.0,0.1,44.4,44.4,110.32,68.8,2018-12-04
"J. Holiday, .J. Parker, .C. Payne, .L. Markkanen, .C. Hutchison",CHI,1,2,100.0,50.0,50.0,50.0,1.00,16.7,50.0,100,75.0,0.3,50.0,50.0,91.43,60.0,2018-12-04
"J. Holiday, .J. Parker, .C. Payne, .R. Arcidiacono, .L. Markkanen",CHI,1,2,0.0,233.3,-233.3,0.0,0.00,0.0,33.3,0.0,33.3,0.3,0.0,0.0,96.92,-81.8,2018-12-04
"J. Holiday, .J. Parker, .R. Arcidiacono, .L. Markkanen, .C. Hutchison",CHI,1,2,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,100,33.3,0.3,0.0,0.0,101.82,-80.0,2018-12-04
"J. Holiday, .Z. LaVine, .C. Payne, .L. Markkanen, .W. Carter Jr",CHI,1,2,75.0,120.0,-45.0,100,0.00,20.0,0.0,100,40.0,0.0,37.5,37.5,135.14,11.1,2018-12-04
"J. Holiday, .Z. LaVine, .R. Arcidiacono, .W. Carter Jr., .C. Hutchison",CHI,1,2,100.0,80.0,20.0,100,0.00,25.0,33.3,100,66.7,0.0,50.0,50.0,97.30,66.7,2018-12-04
"J. Holiday, .J. Parker, .C. Payne, .S. Harrison, .L. Markkanen",CHI,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,33.3,0.0,25.0,0.0,0.0,0.0,82.29,0.0,2018-12-04
"J. Holiday, .Z. LaVine, .J. Parker, .C. Payne, .L. Markkanen",CHI,1,1,140.0,80.0,60.0,66.7,1.00,22.2,100,100,100,0.4,70.0,70.0,167.25,57.9,2018-12-04
"J. Holiday, .Z. LaVine, .R. Arcidiacono, .L. Markkanen, .C. Hutchison",CHI,1,1,150.0,0.0,150.0,100,1.00,33.3,0.0,100,100,0.5,150.0,150.0,110.77,150.0,2018-12-04
