lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"M. Hezonja, .D. Dotson, .L. Kornet, .K. Knox, .M. Robinson",NYK,1,10,95.2,113.6,-18.4,75.0,1.20,20.7,20.0,66.7,42.1,0.2,55.9,55.9,98.44,37.5,2019-04-10
"J. Jenkins, .H. Ellenson, .I. Hicks, .K. Allen, .B. Garrett",NYK,1,5,166.7,66.7,100.0,66.7,0.00,25.0,0.0,66.7,40.0,0.0,83.3,82.8,112.21,100,2019-04-10
"J. Jenkins, .H. Ellenson, .K. Allen, .B. Garrett, .M. Robinson",NYK,1,5,88.9,120.0,-31.1,66.7,2.00,18.2,0.0,50.0,22.2,0.1,50.0,54.6,100.22,25.0,2019-04-10
"J. Jenkins, .L. Kornet, .I. Hicks, .K. Allen, .K. Knox",NYK,1,5,81.8,90.0,-8.2,50.0,1.00,8.3,0.0,50.0,27.3,0.1,35.7,51.4,108.00,56.5,2019-04-10
"M. Hezonja, .D. Dotson, .I. Hicks, .K. Allen, .K. Knox",NYK,1,4,28.6,125.0,-96.4,0.0,0.00,0.0,28.6,75.0,45.5,0.1,0.0,12.9,96.86,-240.0,2019-04-10
"J. Jenkins, .H. Ellenson, .L. Kornet, .K. Allen, .K. Knox",NYK,1,3,100.0,133.3,-33.3,66.7,2.00,22.2,0.0,100,50.0,0.1,58.3,58.3,95.03,42.4,2019-04-10
"J. Jenkins, .M. Hezonja, .D. Dotson, .L. Kornet, .M. Robinson",NYK,1,3,120.0,183.3,-63.3,100,0.00,37.5,0.0,100,33.3,0.0,60.0,60.0,91.56,40.0,2019-04-10
"H. Ellenson, .D. Dotson, .I. Hicks, .K. Allen, .B. Garrett",NYK,1,2,100.0,120.0,-20.0,50.0,0.00,16.7,0.0,100,50.0,0.0,50.0,56.3,105.88,52.0,2019-04-10
"J. Jenkins, .H. Ellenson, .D. Dotson, .B. Garrett, .M. Robinson",NYK,1,2,0.0,50.0,-50.0,0.0,0.00,0.0,0.0,100,40.0,0.0,0.0,0.0,94.21,-33.3,2019-04-10
"M. Hezonja, .D. Dotson, .L. Kornet, .I. Hicks, .K. Knox",NYK,1,2,0.0,75.0,-75.0,0.0,0.00,0.0,0.0,66.7,40.0,0.5,0.0,0.0,94.43,0.0,2019-04-10
"D. Dotson, .L. Kornet, .I. Hicks, .K. Allen, .K. Knox",NYK,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.43,-75.0,2019-04-10
"H. Ellenson, .D. Dotson, .K. Allen, .K. Knox, .M. Robinson",NYK,1,1,100.0,150.0,-50.0,100,0.00,33.3,0.0,0.0,0.0,0.0,50.0,50.0,90.00,26.7,2019-04-10
"J. Jenkins, .H. Ellenson, .D. Dotson, .L. Kornet, .K. Allen",NYK,1,1,100.0,66.7,33.3,100,0.00,33.3,0.0,33.3,25.0,0.0,50.0,50.0,85.71,75.0,2019-04-10
"J. Jenkins, .I. Hicks, .K. Allen, .K. Knox, .M. Robinson",NYK,1,1,200.0,250.0,-50.0,100,0.00,40.0,0.0,0.0,0.0,0.0,125.0,104.2,90.00,53.8,2019-04-10
"J. Jenkins, .M. Hezonja, .D. Dotson, .L. Kornet, .I. Hicks",NYK,1,1,100.0,200.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,53.2,84.71,33.3,2019-04-10
"J. Jenkins, .M. Hezonja, .H. Ellenson, .D. Dotson, .L. Kornet",NYK,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,40.0,0.0,0.0,0.0,130.91,200.0,2019-04-10
"D. Dotson, .L. Kornet, .K. Allen, .K. Knox, .M. Robinson",NYK,1,0,0.0,300.0,-300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.22,0.0,2019-04-10
"J. Jenkins, .H. Ellenson, .D. Dotson, .I. Hicks, .B. Garrett",NYK,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2019-04-10
"J. Jenkins, .H. Ellenson, .K. Allen, .K. Knox, .M. Robinson",NYK,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,440.00",-100.0,2019-04-10
"J. Jenkins, .K. Allen, .B. Garrett, .K. Knox, .M. Robinson",NYK,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2019-04-10
