lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"K. Humphries, .S. Vujacic, .J. Farmar, .B. Lopez, .A. Morrow",NJN,1,12,114.8,100.0,14.8,76.9,5.00,25.6,15.4,68.8,44.8,0.1,55.8,56.7,104.94,58.8,2011-03-29
"D. Gadzuric, .J. Petro, .S. Graham, .B. Wright, .B. Uzoh",NJN,1,8,121.4,135.7,-14.3,50.0,1.33,17.4,62.5,37.5,50.0,0.2,50.0,51.7,81.62,43.1,2011-03-29
"T. Outlaw, .K. Humphries, .B. Lopez, .A. Morrow, .B. Uzoh",NJN,1,6,90.9,100.0,-9.1,25.0,1.00,7.7,14.3,72.7,50.0,0.1,36.4,42.1,90.99,39.0,2011-03-29
"S. Vujacic, .J. Petro, .J. Farmar, .B. Wright, .B. Uzoh",NJN,1,3,100.0,175.0,-75.0,100,0.00,28.6,33.3,100,50.0,0.0,50.0,50.0,83.08,33.3,2011-03-29
"T. Outlaw, .S. Vujacic, .J. Petro, .J. Farmar, .A. Morrow",NJN,1,3,114.3,66.7,47.6,33.3,1.00,11.1,33.3,100,66.7,0.1,66.7,66.7,94.55,65.5,2011-03-29
"K. Humphries, .S. Vujacic, .J. Petro, .J. Farmar, .A. Morrow",NJN,1,2,66.7,166.7,-100.0,0.0,0.00,0.0,75.0,50.0,66.7,0.3,20.0,20.0,91.91,-83.3,2011-03-29
"T. Outlaw, .J. Petro, .B. Lopez, .A. Morrow, .B. Uzoh",NJN,1,2,0.0,75.0,-75.0,0.0,0.00,0.0,0.0,66.7,40.0,0.3,0.0,0.0,88.42,0.0,2011-03-29
"T. Outlaw, .S. Graham, .J. Farmar, .B. Lopez, .A. Morrow",NJN,1,2,100.0,120.0,-20.0,0.0,0.00,0.0,0.0,0.0,0.0,0.3,66.7,58.1,94.60,23.5,2011-03-29
"T. Outlaw, .S. Vujacic, .J. Farmar, .B. Lopez, .A. Morrow",NJN,1,2,40.0,160.0,-120.0,0.0,0.00,0.0,25.0,100,40.0,0.0,0.0,20.5,105.73,-22.2,2011-03-29
"T. Outlaw, .S. Vujacic, .J. Petro, .B. Lopez, .B. Uzoh",NJN,1,2,50.0,200.0,-150.0,100,0.50,20.0,0.0,50.0,25.0,0.5,50.0,41.0,102.29,-3.6,2011-03-29
"D. Gadzuric, .S. Vujacic, .S. Graham, .B. Wright, .B. Uzoh",NJN,1,1,100.0,150.0,-50.0,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,50.0,82.29,20.0,2011-03-29
"K. Humphries, .S. Graham, .J. Farmar, .B. Lopez, .A. Morrow",NJN,1,1,66.7,66.7,0.0,100,0.00,25.0,0.0,100,50.0,0.0,50.0,50.0,118.36,80.0,2011-03-29
"S. Vujacic, .J. Petro, .S. Graham, .J. Farmar, .A. Morrow",NJN,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,123.43,0.0,2011-03-29
"T. Outlaw, .K. Humphries, .S. Vujacic, .J. Farmar, .B. Lopez",NJN,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,122.03,-75.0,2011-03-29
"T. Outlaw, .K. Humphries, .S. Vujacic, .J. Petro, .J. Farmar",NJN,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,83.08,-100.0,2011-03-29
"T. Outlaw, .S. Vujacic, .J. Petro, .B. Wright, .B. Uzoh",NJN,1,1,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,95.68,400.0,2011-03-29
"D. Gadzuric, .S. Vujacic, .J. Farmar, .B. Wright, .B. Uzoh",NJN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2011-03-29
"T. Outlaw, .J. Petro, .J. Farmar, .B. Lopez, .A. Morrow",NJN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2011-03-29
"T. Outlaw, .K. Humphries, .S. Vujacic, .B. Lopez, .B. Uzoh",NJN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2011-03-29
"T. Outlaw, .S. Vujacic, .B. Lopez, .A. Morrow, .B. Uzoh",NJN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2011-03-29
"T. Outlaw, .S. Vujacic, .J. Petro, .A. Morrow, .B. Uzoh",NJN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2011-03-29
"T. Outlaw, .S. Vujacic, .J. Petro, .J. Farmar, .B. Lopez",NJN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2011-03-29
"L. Scola, .K. Martin, .C. Hayes, .K. Lowry, .C. Budinger",HOU,1,18,116.7,83.8,32.9,81.3,6.50,23.2,29.2,78.3,53.2,0.1,46.3,49.8,97.88,66.9,2011-03-29
"C. Lee, .G. Dragic, .J. Hill, .C. Budinger, .P. Patterson",HOU,1,10,133.3,100.0,33.3,36.4,1.33,15.4,50.0,70.0,61.1,0.2,63.2,63.2,85.25,61.3,2011-03-29
"K. Martin, .C. Hayes, .K. Lowry, .C. Lee, .P. Patterson",HOU,1,4,57.1,100.0,-42.9,100,2.00,22.2,0.0,50.0,25.0,0.1,33.3,33.3,97.30,32.1,2011-03-29
"L. Scola, .K. Martin, .C. Hayes, .K. Lowry, .C. Lee",HOU,1,4,162.5,62.5,100.0,80.0,0.00,30.8,33.3,100,77.8,0.0,68.8,73.2,94.46,89.1,2011-03-29
"B. Miller, .M. Harris, .G. Dragic, .J. Hill, .D. Carroll",HOU,1,3,100.0,80.0,20.0,33.3,0.00,9.1,66.7,33.3,55.6,0.0,33.3,33.3,82.07,58.3,2011-03-29
"K. Martin, .C. Hayes, .C. Lee, .G. Dragic, .P. Patterson",HOU,1,3,175.0,100.0,75.0,66.7,0.00,33.3,0.0,66.7,50.0,0.0,87.5,87.5,83.08,66.7,2011-03-29
"C. Hayes, .K. Lowry, .C. Lee, .C. Budinger, .P. Patterson",HOU,1,2,200.0,40.0,160.0,75.0,0.00,33.3,50.0,66.7,60.0,0.0,83.3,83.3,108.27,111.5,2011-03-29
"K. Martin, .C. Lee, .G. Dragic, .J. Hill, .P. Patterson",HOU,1,2,75.0,180.0,-105.0,0.0,0.00,0.0,50.0,0.0,50.0,0.5,50.0,52.1,132.24,-4.0,2011-03-29
