lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"B. Gordon, .L. Deng, .T. Thomas, .J. Noah, .D. Rose",CHI,1,12,77.3,128.6,-51.3,50.0,4.00,14.8,14.3,77.8,39.1,0.0,40.0,39.9,86.48,28.6,2009-01-17
"D. Gooden, .K. Hinrich, .L. Deng, .A. Nocioni, .D. Rose",CHI,1,8,135.7,105.9,29.8,77.8,0.00,31.8,16.7,87.5,57.1,0.0,63.3,63.3,94.90,57.3,2009-01-17
"B. Gordon, .L. Deng, .A. Nocioni, .J. Noah, .D. Rose",CHI,1,7,107.1,85.7,21.4,28.6,1.00,11.8,33.3,87.5,64.3,0.1,57.7,57.7,100.30,62.2,2009-01-17
"D. Gooden, .B. Gordon, .L. Deng, .A. Nocioni, .D. Rose",CHI,1,6,123.1,108.3,14.7,40.0,2.00,10.0,50.0,100,61.5,0.1,33.3,45.4,99.70,48.9,2009-01-17
"D. Gooden, .K. Hinrich, .B. Gordon, .A. Nocioni, .T. Sefolosha",CHI,1,5,62.5,50.0,12.5,50.0,0.50,10.0,25.0,45.5,40.0,0.3,41.7,41.7,85.94,600.0,2009-01-17
"D. Gooden, .K. Hinrich, .B. Gordon, .L. Deng, .T. Thomas",CHI,1,4,66.7,100.0,-33.3,0.0,0.00,0.0,0.0,100,33.3,0.2,42.9,42.9,103.64,20.0,2009-01-17
"K. Hinrich, .A. Nocioni, .T. Sefolosha, .J. Noah, .D. Rose",CHI,1,2,50.0,66.7,-16.7,100,1.00,20.0,0.0,66.7,50.0,0.3,50.0,50.0,88.42,75.0,2009-01-17
"K. Hinrich, .B. Gordon, .A. Nocioni, .T. Thomas, .T. Sefolosha",CHI,1,2,100.0,75.0,25.0,50.0,1.00,20.0,0.0,0.0,0.0,0.3,66.7,66.7,110.45,25.0,2009-01-17
"D. Gooden, .K. Hinrich, .L. Deng, .T. Thomas, .D. Rose",CHI,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,50.0,0.0,50.0,0.5,0.0,0.0,140.49,0.0,2009-01-17
"K. Hinrich, .B. Gordon, .A. Nocioni, .T. Sefolosha, .J. Noah",CHI,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,50.0,50.0,0.5,0.0,0.0,92.11,28.6,2009-01-17
"K. Hinrich, .L. Deng, .A. Nocioni, .J. Noah, .D. Rose",CHI,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,100,50.0,66.7,0.0,0.0,0.0,68.03,33.3,2009-01-17
"B. Gordon, .L. Deng, .A. Nocioni, .T. Thomas, .D. Rose",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-17
"D. Gooden, .K. Hinrich, .A. Nocioni, .J. Noah, .D. Rose",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-17
"D. Gooden, .K. Hinrich, .A. Nocioni, .T. Sefolosha, .D. Rose",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-17
"D. Gooden, .K. Hinrich, .B. Gordon, .L. Deng, .A. Nocioni",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-17
"K. Hinrich, .B. Gordon, .A. Nocioni, .T. Thomas, .D. Rose",CHI,1,0,300.0,0.0,300.0,0.0,0.00,0.0,0.0,50.0,50.0,0.0,100,104.2,125.22,400.0,2009-01-17
"K. Hinrich, .B. Gordon, .L. Deng, .T. Thomas, .J. Noah",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-17
"K. Hinrich, .L. Deng, .T. Thomas, .J. Noah, .D. Rose",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-17
"M. Finley, .T. Duncan, .T. Parker, .R. Mason Jr., .M. Bonner",SAS,1,13,125.0,116.7,8.3,66.7,4.00,23.5,18.2,84.6,54.2,0.1,58.7,60.6,88.16,51.2,2009-01-17
"M. Finley, .B. Bowen, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,8,100.0,131.3,-31.3,60.0,3.00,15.8,0.0,50.0,33.3,0.1,60.0,68.0,97.61,45.9,2009-01-17
"B. Bowen, .T. Duncan, .M. Ginobili, .M. Bonner, .G. Hill",SAS,1,5,122.2,88.9,33.3,40.0,0.00,16.7,25.0,80.0,55.6,0.0,61.1,61.1,88.46,67.6,2009-01-17
"K. Thomas, .M. Finley, .M. Ginobili, .T. Parker, .F. Oberto",SAS,1,3,85.7,85.7,0.0,66.7,1.00,22.2,0.0,100,50.0,0.3,60.0,60.0,97.30,58.3,2009-01-17
"K. Thomas, .B. Bowen, .M. Ginobili, .T. Parker, .M. Bonner",SAS,1,2,100.0,0.0,100.0,50.0,1.00,14.3,66.7,100,80.0,0.3,40.0,40.0,74.78,142.9,2009-01-17
"K. Thomas, .M. Finley, .B. Bowen, .T. Parker, .R. Mason Jr",SAS,1,2,100.0,125.0,-25.0,100,1.00,16.7,66.7,100,75.0,0.3,37.5,37.5,81.95,25.0,2009-01-17
"M. Finley, .T. Duncan, .M. Ginobili, .T. Parker, .M. Bonner",SAS,1,2,80.0,0.0,80.0,0.0,0.00,0.0,25.0,75.0,50.0,0.0,20.0,34.0,104.80,100,2009-01-17
"M. Finley, .T. Duncan, .M. Ginobili, .T. Parker, .R. Mason Jr",SAS,1,2,75.0,80.0,-5.0,0.0,0.00,0.0,0.0,66.7,50.0,0.3,50.0,52.1,118.90,44.4,2009-01-17
"T. Duncan, .M. Ginobili, .R. Mason Jr., .M. Bonner, .G. Hill",SAS,1,2,133.3,40.0,93.3,100,0.00,33.3,50.0,0.0,33.3,0.0,50.0,50.0,103.78,86.7,2009-01-17
"T. Duncan, .M. Ginobili, .T. Parker, .R. Mason Jr., .M. Bonner",SAS,1,2,40.0,100.0,-60.0,0.0,0.00,0.0,20.0,66.7,37.5,0.0,0.0,20.5,97.44,10.0,2009-01-17
"K. Thomas, .M. Finley, .B. Bowen, .M. Ginobili, .T. Parker",SAS,1,1,0.0,0.0,0.0,0.0,0.00,0.0,50.0,0.0,50.0,0.0,0.0,0.0,92.11,71.4,2009-01-17
"K. Thomas, .M. Ginobili, .R. Mason Jr., .F. Oberto, .G. Hill",SAS,1,1,50.0,100.0,-50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,56.8,80.00,0.0,2009-01-17
"K. Thomas, .M. Ginobili, .R. Mason Jr., .M. Bonner, .G. Hill",SAS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,50.0,50.0,50.0,0.0,0.0,0.0,100.47,450.0,2009-01-17
"M. Finley, .B. Bowen, .T. Duncan, .T. Parker, .R. Mason Jr",SAS,1,1,200.0,100.0,100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,96.00,80.0,2009-01-17
"M. Finley, .T. Duncan, .R. Mason Jr., .M. Bonner, .G. Hill",SAS,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,96.00,100,2009-01-17
"B. Bowen, .T. Duncan, .M. Ginobili, .T. Parker, .M. Bonner",SAS,1,0,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,75.8,61.28,0.0,2009-01-17
"K. Thomas, .M. Finley, .B. Bowen, .T. Parker, .G. Hill",SAS,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,100,0.0,100,0.0,0.0,0.0,669.77,-100.0,2009-01-17
"K. Thomas, .M. Finley, .M. Ginobili, .T. Parker, .R. Mason Jr",SAS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,100,0.0,100,0.0,0.0,0.0,163.64,50.0,2009-01-17
"K. Thomas, .M. Finley, .T. Duncan, .M. Ginobili, .T. Parker",SAS,1,0,100.0,0.0,100.0,100,0.00,33.3,0.0,100,100,0.0,100,100,198.62,166.7,2009-01-17
"J. Kidd, .E. Dampier, .D. Nowitzki, .D. George, .A. Wright",DAL,1,13,100.0,111.1,-11.1,72.7,1.60,21.1,30.0,66.7,50.0,0.2,54.8,57.1,100.60,50.0,2009-01-17
"J. Kidd, .D. Nowitzki, .J. Terry, .A. Wright, .B. Bass",DAL,1,10,190.0,114.3,75.7,64.3,0.00,26.5,62.5,83.3,71.4,0.0,72.7,77.1,100.58,72.7,2009-01-17
"J. Kidd, .D. Nowitzki, .J. Terry, .D. George, .B. Bass",DAL,1,7,130.8,121.4,9.3,57.1,4.00,21.1,33.3,100,66.7,0.1,53.8,59.4,98.18,46.6,2009-01-17
"J. Terry, .A. Wright, .B. Bass, .J. Singleton, .J. Barea",DAL,1,5,18.2,145.5,-127.3,0.0,0.00,0.0,33.3,50.0,40.0,0.4,14.3,14.3,103.19,-43.8,2009-01-17
"J. Kidd, .D. Nowitzki, .J. Terry, .B. Bass, .J. Barea",DAL,1,3,216.7,33.3,183.3,60.0,0.00,30.0,100,100,100,0.0,83.3,88.8,96.00,120.7,2009-01-17
"J. Kidd, .E. Dampier, .D. Nowitzki, .J. Terry, .D. George",DAL,1,3,83.3,83.3,0.0,100,2.00,22.2,33.3,100,50.0,0.2,50.0,50.0,111.48,73.3,2009-01-17
"J. Kidd, .J. Terry, .A. Wright, .B. Bass, .J. Singleton",DAL,1,3,100.0,85.7,14.3,100,1.00,12.5,0.0,100,66.7,0.1,33.3,62.1,107.81,87.5,2009-01-17
"D. Nowitzki, .J. Terry, .A. Wright, .J. Singleton, .J. Barea",DAL,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,66.7,0.0,50.0,0.3,0.0,0.0,98.63,200.0,2009-01-17
"D. Nowitzki, .J. Terry, .D. George, .B. Bass, .J. Barea",DAL,1,1,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,73.85,100,2009-01-17
"E. Dampier, .D. Nowitzki, .J. Terry, .D. George, .J. Barea",DAL,1,1,66.7,66.7,0.0,0.0,0.00,0.0,0.0,100,100,0.3,100,100,120.00,75.0,2009-01-17
"J. Kidd, .D. Nowitzki, .J. Terry, .A. Wright, .J. Singleton",DAL,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,50.0,0.0,50.0,0.0,0.0,0.0,73.22,-300.0,2009-01-17
"J. Kidd, .E. Dampier, .D. Nowitzki, .J. Terry, .A. Wright",DAL,1,1,100.0,100.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,53.2,110.77,0.0,2009-01-17
"D. Nowitzki, .J. Terry, .B. Bass, .J. Singleton, .J. Barea",DAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-17
"J. Kidd, .D. Nowitzki, .D. George, .A. Wright, .B. Bass",DAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-17
"A. Kirilenko, .M. Okur, .D. Williams, .C. Miles, .R. Brewer",UTA,1,12,125.0,150.0,-25.0,54.5,2.00,19.4,12.5,54.5,36.8,0.1,65.8,70.8,89.03,45.5,2009-01-17
"M. Okur, .D. Williams, .C. Miles, .R. Brewer, .P. Millsap",UTA,1,11,95.7,91.3,4.3,33.3,0.75,10.0,36.4,77.8,55.0,0.2,45.0,50.6,102.54,49.4,2009-01-17
"A. Kirilenko, .M. Okur, .K. Korver, .D. Williams, .R. Brewer",UTA,1,6,100.0,146.7,-46.7,66.7,1.00,12.5,0.0,50.0,23.1,0.1,38.9,55.9,119.52,21.7,2009-01-17
"A. Kirilenko, .K. Korver, .D. Williams, .C. Miles, .P. Millsap",UTA,1,4,57.1,87.5,-30.4,50.0,0.50,12.5,0.0,50.0,28.6,0.3,40.0,40.0,86.75,-20.0,2009-01-17
"B. Knight, .A. Kirilenko, .K. Korver, .R. Brewer, .P. Millsap",UTA,1,3,200.0,175.0,25.0,100,0.00,42.9,0.0,0.0,0.0,0.0,100,100,72.00,60.0,2009-01-17
"B. Knight, .A. Kirilenko, .M. Okur, .C. Miles, .R. Brewer",UTA,1,3,116.7,0.0,116.7,50.0,1.00,12.5,50.0,66.7,62.5,0.2,50.0,60.8,105.76,633.3,2009-01-17
"B. Knight, .A. Kirilenko, .M. Okur, .K. Korver, .R. Brewer",UTA,1,3,128.6,33.3,95.2,50.0,2.00,18.2,66.7,66.7,66.7,0.1,57.1,60.5,103.65,115.8,2009-01-17
"A. Kirilenko, .M. Okur, .K. Korver, .D. Williams, .C. Miles",UTA,1,2,125.0,175.0,-50.0,50.0,0.00,20.0,0.0,0.0,0.0,0.0,83.3,83.3,99.31,28.6,2009-01-17
"M. Harpring, .M. Okur, .K. Korver, .D. Williams, .P. Millsap",UTA,1,2,150.0,175.0,-25.0,100,0.00,33.3,0.0,100,50.0,0.0,66.7,77.3,85.33,46.7,2009-01-17
"B. Knight, .M. Harpring, .A. Kirilenko, .K. Korver, .P. Millsap",UTA,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,117.21,-42.9,2009-01-17
"M. Harpring, .A. Kirilenko, .M. Okur, .K. Korver, .D. Williams",UTA,1,1,150.0,300.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,150.0,150.0,116.76,50.0,2009-01-17
"B. Knight, .M. Harpring, .M. Okur, .K. Korver, .P. Millsap",UTA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-17
"C. Billups, .A. Carter, .K. Martin, .C. Andersen, .L. Kleiza",DEN,1,10,83.3,65.2,18.1,71.4,0.83,16.7,12.5,78.6,54.5,0.3,53.6,57.1,115.10,94.3,2009-01-17
