lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"L. James, .K. Love, .K. Irving, .T. Thompson, .I. Shumpert",CLE,1,9,71.4,85.7,-14.3,40.0,1.00,7.7,21.4,69.2,44.4,0.1,26.3,34.7,116.08,43.8,2017-01-29
"R. Jefferson, .L. James, .K. Korver, .C. Frye, .K. Felder",CLE,1,9,70.0,105.3,-35.3,40.0,0.67,9.1,0.0,90.9,52.6,0.2,45.8,47.8,106.77,38.2,2017-01-29
"R. Jefferson, .L. James, .K. Irving, .T. Thompson, .I. Shumpert",CLE,1,8,178.9,83.3,95.6,58.3,7.00,25.9,33.3,77.8,66.7,0.1,93.3,96.4,106.71,87.1,2017-01-29
"L. James, .J. Jones, .K. Irving, .T. Thompson, .I. Shumpert",CLE,1,6,83.3,90.9,-7.6,75.0,3.00,18.8,12.5,50.0,31.3,0.1,37.5,40.2,92.51,52.2,2017-01-29
"R. Jefferson, .K. Love, .K. Irving, .T. Thompson, .I. Shumpert",CLE,1,4,112.5,100.0,12.5,33.3,1.00,8.3,50.0,50.0,50.0,0.1,38.9,43.6,105.69,51.7,2017-01-29
"L. James, .K. Korver, .C. Frye, .K. Irving, .I. Shumpert",CLE,1,3,116.7,133.3,-16.7,100,0.00,33.3,0.0,66.7,33.3,0.0,58.3,58.3,115.20,43.9,2017-01-29
"R. Jefferson, .J. Jones, .K. Irving, .T. Thompson, .I. Shumpert",CLE,1,3,160.0,66.7,93.3,25.0,0.00,16.7,0.0,50.0,40.0,0.0,80.0,80.0,95.42,84.0,2017-01-29
"R. Jefferson, .K. Korver, .C. Frye, .K. Irving, .T. Thompson",CLE,1,3,120.0,40.0,80.0,33.3,0.00,14.3,33.3,75.0,57.1,0.0,50.0,50.0,88.34,100,2017-01-29
"R. Jefferson, .J. Jones, .D. Liggins, .J. McRae, .K. Felder",CLE,1,2,0.0,60.0,-60.0,0.0,0.00,0.0,0.0,66.7,33.3,0.2,0.0,0.0,117.07,-16.7,2017-01-29
"R. Jefferson, .L. James, .K. Korver, .C. Frye, .I. Shumpert",CLE,1,1,100.0,100.0,0.0,100,0.00,33.3,0.0,0.0,0.0,0.0,50.0,50.0,87.27,0.0,2017-01-29
"R. Jefferson, .L. James, .K. Korver, .T. Thompson, .I. Shumpert",CLE,1,1,200.0,0.0,200.0,100,0.00,50.0,0.0,100,100,0.0,100,100,108.00,150.0,2017-01-29
"R. Jefferson, .L. James, .K. Korver, .T. Thompson, .K. Felder",CLE,1,1,0.0,33.3,-33.3,0.0,0.00,0.0,0.0,100,33.3,0.0,0.0,0.0,171.43,100,2017-01-29
"K. Korver, .C. Frye, .K. Love, .K. Irving, .I. Shumpert",CLE,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-01-29
