lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"M. Morris, .R. Jackson, .J. Leuer, .A. Drummond, .K. Caldwell-Pope",DET,1,16,106.1,100.0,6.1,57.1,2.67,17.4,25.0,54.5,40.5,0.1,50.0,50.3,96.98,53.7,2016-12-26
"M. Morris, .T. Harris, .R. Jackson, .J. Leuer, .K. Caldwell-Pope",DET,1,5,154.5,81.8,72.7,83.3,2.50,31.3,0.0,100,62.5,0.2,94.4,94.4,97.18,77.8,2016-12-26
"M. Morris, .T. Harris, .R. Jackson, .A. Drummond, .K. Caldwell-Pope",DET,1,4,100.0,120.0,-20.0,100,4.00,30.8,0.0,75.0,37.5,0.1,75.0,65.4,110.77,48.9,2016-12-26
"I. Smith, .M. Morris, .T. Harris, .A. Baynes, .S. Johnson",DET,1,3,100.0,16.7,83.3,33.3,1.00,12.5,0.0,66.7,33.3,0.1,58.3,58.3,106.36,600.0,2016-12-26
"I. Smith, .M. Morris, .T. Harris, .A. Drummond, .S. Johnson",DET,1,3,42.9,33.3,9.5,100,0.50,11.1,40.0,100,66.7,0.3,25.0,25.0,116.27,0.0,2016-12-26
"I. Smith, .T. Harris, .A. Baynes, .K. Caldwell-Pope, .S. Johnson",DET,1,3,100.0,85.7,14.3,66.7,0.00,25.0,0.0,100,25.0,0.0,50.0,50.0,100.11,66.7,2016-12-26
"I. Smith, .M. Morris, .T. Harris, .A. Drummond, .K. Caldwell-Pope",DET,1,2,0.0,166.7,-166.7,0.0,0.00,0.0,33.3,100,60.0,0.0,0.0,0.0,107.23,-42.9,2016-12-26
"I. Smith, .S. Johnson, .D. Hilliard, .H. Ellenson, .M. Gbinije",DET,1,2,50.0,100.0,-50.0,0.0,0.00,0.0,20.0,50.0,28.6,0.0,16.7,21.8,117.55,-62.5,2016-12-26
"I. Smith, .T. Harris, .J. Leuer, .A. Baynes, .K. Caldwell-Pope",DET,1,2,200.0,75.0,125.0,66.7,0.00,28.6,50.0,100,66.7,0.0,80.0,80.0,96.00,84.0,2016-12-26
"M. Morris, .T. Harris, .R. Jackson, .A. Baynes, .K. Caldwell-Pope",DET,1,2,80.0,175.0,-95.0,50.0,1.00,16.7,50.0,0.0,50.0,0.2,50.0,50.0,103.68,9.1,2016-12-26
"T. Harris, .R. Jackson, .J. Leuer, .A. Drummond, .K. Caldwell-Pope",DET,1,2,140.0,50.0,90.0,33.3,1.00,14.3,100,50.0,66.7,0.2,75.0,65.8,91.27,220.0,2016-12-26
"I. Smith, .M. Morris, .T. Harris, .A. Baynes, .K. Caldwell-Pope",DET,1,1,166.7,100.0,66.7,0.0,0.00,0.0,0.0,100,66.7,0.0,75.0,86.8,132.92,75.0,2016-12-26
"I. Smith, .T. Harris, .J. Leuer, .A. Baynes, .S. Johnson",DET,1,1,100.0,50.0,50.0,0.0,0.00,0.0,0.0,100,100,0.5,0.0,113.6,144.00,33.3,2016-12-26
"I. Smith, .T. Harris, .J. Leuer, .A. Drummond, .K. Caldwell-Pope",DET,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,102.86,0.0,2016-12-26
"I. Smith, .J. Leuer, .S. Johnson, .D. Hilliard, .H. Ellenson",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"I. Smith, .T. Harris, .J. Leuer, .A. Drummond, .S. Johnson",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"T. Harris, .J. Leuer, .S. Johnson, .D. Hilliard, .H. Ellenson",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"T. Harris, .R. Jackson, .J. Leuer, .K. Caldwell-Pope, .D. Hilliard",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"T. Harris, .R. Jackson, .J. Leuer, .S. Johnson, .D. Hilliard",DET,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"R. Jefferson, .K. Love, .K. Irving, .T. Thompson, .D. Liggins",CLE,1,13,108.0,92.3,15.7,54.5,1.00,15.0,52.9,90.9,67.9,0.2,48.1,48.4,94.52,45.6,2016-12-26
"M. Dunleavy, .J. Jones, .I. Shumpert, .J. McRae, .K. Felder",CLE,1,6,115.4,100.0,15.4,66.7,1.00,13.3,25.0,85.7,63.6,0.2,50.0,71.3,106.19,70.5,2016-12-26
"M. Dunleavy, .J. Jones, .C. Frye, .K. Irving, .I. Shumpert",CLE,1,5,76.9,125.0,-48.1,75.0,1.50,18.8,0.0,100,41.7,0.2,50.0,47.9,115.38,25.9,2016-12-26
"R. Jefferson, .K. Love, .K. Irving, .T. Thompson, .I. Shumpert",CLE,1,5,90.0,136.4,-46.4,66.7,2.00,15.4,16.7,50.0,30.0,0.1,38.9,45.5,101.48,31.1,2016-12-26
"M. Dunleavy, .C. Frye, .K. Irving, .I. Shumpert, .K. Felder",CLE,1,3,60.0,160.0,-100.0,100,0.50,16.7,0.0,66.7,50.0,0.4,75.0,75.0,95.36,9.5,2016-12-26
"M. Dunleavy, .J. Jones, .C. Frye, .I. Shumpert, .K. Felder",CLE,1,3,28.6,128.6,-100.0,0.0,0.00,0.0,25.0,100,50.0,0.1,0.0,17.4,109.57,-600.0,2016-12-26
"R. Jefferson, .M. Dunleavy, .C. Frye, .I. Shumpert, .K. Felder",CLE,1,3,100.0,120.0,-20.0,50.0,0.50,14.3,0.0,100,66.7,0.3,66.7,77.3,101.54,36.4,2016-12-26
"M. Dunleavy, .C. Frye, .T. Thompson, .I. Shumpert, .K. Felder",CLE,1,2,50.0,60.0,-10.0,0.0,0.00,0.0,0.0,66.7,33.3,0.0,0.0,25.8,122.26,0.0,2016-12-26
"M. Dunleavy, .K. Love, .K. Irving, .T. Thompson, .I. Shumpert",CLE,1,2,66.7,150.0,-83.3,0.0,0.00,0.0,33.3,66.7,50.0,0.0,25.0,25.0,99.80,7.1,2016-12-26
"M. Dunleavy, .K. Love, .T. Thompson, .D. Liggins, .K. Felder",CLE,1,2,175.0,80.0,95.0,100,2.00,33.3,0.0,50.0,50.0,0.3,125.0,121.5,103.68,90.9,2016-12-26
"R. Jefferson, .K. Love, .T. Thompson, .I. Shumpert, .D. Liggins",CLE,1,2,100.0,50.0,50.0,0.0,0.00,0.0,0.0,66.7,50.0,0.3,75.0,75.0,97.86,40.0,2016-12-26
"M. Dunleavy, .C. Frye, .K. Irving, .I. Shumpert, .D. Liggins",CLE,1,1,66.7,100.0,-33.3,100,0.50,20.0,100,50.0,60.0,0.7,50.0,50.0,91.14,0.0,2016-12-26
"M. Dunleavy, .C. Frye, .K. Love, .I. Shumpert, .K. Felder",CLE,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.3,0.0,0.0,105.37,33.3,2016-12-26
"M. Dunleavy, .K. Love, .T. Thompson, .I. Shumpert, .K. Felder",CLE,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,50.0,33.3,0.5,0.0,0.0,104.73,40.0,2016-12-26
"M. Dunleavy, .C. Frye, .K. Irving, .T. Thompson, .I. Shumpert",CLE,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"M. Dunleavy, .K. Love, .K. Irving, .T. Thompson, .D. Liggins",CLE,1,0,200.0,0.0,200.0,100,0.00,50.0,0.0,100,100,0.0,100,100,240.00,100,2016-12-26
"R. Jefferson, .K. Love, .T. Thompson, .I. Shumpert, .K. Felder",CLE,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"T. Ariza, .R. Anderson, .J. Harden, .P. Beverley, .M. Harrell",HOU,1,14,145.5,106.3,39.2,55.6,1.43,21.3,40.0,73.7,62.1,0.2,76.8,77.2,111.30,68.8,2016-12-26
"T. Ariza, .E. Gordon, .R. Anderson, .J. Harden, .M. Harrell",HOU,1,5,114.3,92.3,22.0,50.0,0.67,12.5,0.0,37.5,27.3,0.2,90.0,89.3,128.32,81.3,2016-12-26
"C. Brewer, .E. Gordon, .P. Beverley, .M. Harrell, .S. Dekker",HOU,1,4,128.6,87.5,41.1,50.0,2.00,22.2,0.0,60.0,42.9,0.1,75.0,75.0,98.63,76.5,2016-12-26
"Nene, .C. Brewer, .E. Gordon, .J. Harden, .S. Dekker",HOU,1,4,110.0,120.0,-10.0,100,0.00,23.1,16.7,80.0,45.5,0.0,43.8,53.9,115.66,47.9,2016-12-26
"Nene, .T. Ariza, .E. Gordon, .R. Anderson, .J. Harden",HOU,1,4,108.3,63.6,44.7,100,4.00,23.5,16.7,80.0,45.5,0.1,50.0,57.4,151.93,86.5,2016-12-26
"T. Ennis, .K. McDaniels, .S. Dekker, .C. Onuaku, .K. Wiltjer",HOU,1,4,100.0,130.0,-30.0,0.0,0.00,0.0,66.7,100,77.8,0.3,40.0,48.6,117.21,31.6,2016-12-26
"C. Brewer, .E. Gordon, .P. Beverley, .S. Dekker, .C. Onuaku",HOU,1,3,66.7,128.6,-61.9,100,2.00,25.0,0.0,100,40.0,0.2,40.0,40.0,116.27,25.0,2016-12-26
"C. Brewer, .E. Gordon, .R. Anderson, .P. Beverley, .S. Dekker",HOU,1,3,60.0,100.0,-40.0,100,0.33,16.7,0.0,75.0,75.0,0.6,150.0,150.0,96.00,54.5,2016-12-26
"Nene, .C. Brewer, .E. Gordon, .P. Beverley, .S. Dekker",HOU,1,3,112.5,57.1,55.4,66.7,0.00,20.0,0.0,40.0,20.0,0.0,50.0,53.3,105.88,80.0,2016-12-26
"Nene, .T. Ariza, .E. Gordon, .J. Harden, .S. Dekker",HOU,1,3,87.5,66.7,20.8,66.7,0.00,18.2,14.3,60.0,33.3,0.0,33.3,35.4,125.54,52.4,2016-12-26
"C. Brewer, .T. Ennis, .S. Dekker, .C. Onuaku, .K. Wiltjer",HOU,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,105.37,-66.7,2016-12-26
"C. Brewer, .E. Gordon, .T. Ennis, .S. Dekker, .C. Onuaku",HOU,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"T. Ariza, .E. Gordon, .R. Anderson, .P. Beverley, .M. Harrell",HOU,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"T. Ariza, .E. Gordon, .R. Anderson, .P. Beverley, .S. Dekker",HOU,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"T. Chandler, .P. Tucker, .E. Bledsoe, .D. Booker, .M. Chriss",PHX,1,16,114.3,147.2,-32.9,35.7,0.83,10.4,40.0,63.6,48.4,0.2,45.5,52.2,109.11,32.3,2016-12-26
"L. Barbosa, .B. Knight, .A. Len, .T. Warren, .D. Bender",PHX,1,11,91.7,104.2,-12.5,50.0,1.00,14.3,40.0,100,64.0,0.2,43.8,43.4,103.47,42.0,2016-12-26
"E. Bledsoe, .A. Len, .T. Warren, .D. Booker, .D. Bender",PHX,1,4,133.3,88.9,44.4,60.0,3.00,23.1,33.3,85.7,70.0,0.1,62.5,67.6,122.79,76.3,2016-12-26
"B. Knight, .A. Len, .T. Warren, .D. Booker, .D. Bender",PHX,1,3,100.0,85.7,14.3,50.0,1.00,14.3,0.0,80.0,50.0,0.2,60.0,60.0,106.97,50.0,2016-12-26
"B. Knight, .T. Warren, .A. Williams, .D. Bender, .T. Ulis",PHX,1,3,187.5,112.5,75.0,25.0,0.00,11.1,0.0,60.0,50.0,0.0,90.0,98.2,112.94,89.2,2016-12-26
"E. Bledsoe, .B. Knight, .T. Warren, .D. Booker, .D. Bender",PHX,1,2,33.3,57.1,-23.8,0.0,0.00,0.0,0.0,100,42.9,0.2,0.0,20.5,144.00,-20.0,2016-12-26
"P. Tucker, .E. Bledsoe, .B. Knight, .A. Len, .T. Warren",PHX,1,2,60.0,116.7,-56.7,0.0,0.00,0.0,25.0,100,57.1,0.2,25.0,30.7,142.70,5.6,2016-12-26
"T. Chandler, .P. Tucker, .E. Bledsoe, .T. Warren, .D. Booker",PHX,1,2,100.0,100.0,0.0,33.3,1.00,10.0,60.0,66.7,62.5,0.2,37.5,37.5,134.68,43.8,2016-12-26
"T. Warren, .A. Williams, .D. Bender, .M. Chriss, .T. Ulis",PHX,1,2,80.0,33.3,46.7,50.0,1.00,16.7,0.0,33.3,20.0,0.2,50.0,50.0,116.47,100,2016-12-26
"L. Barbosa, .E. Bledsoe, .B. Knight, .T. Warren, .D. Bender",PHX,1,1,150.0,0.0,150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,75.0,75.0,87.27,100,2016-12-26
"T. Chandler, .P. Tucker, .B. Knight, .D. Booker, .M. Chriss",PHX,1,1,50.0,233.3,-183.3,0.0,0.00,0.0,0.0,0.0,0.0,0.3,50.0,50.0,168.00,-12.5,2016-12-26
"T. Chandler, .P. Tucker, .E. Bledsoe, .B. Knight, .T. Warren",PHX,1,1,0.0,300.0,-300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,123.43,-150.0,2016-12-26
"E. Bledsoe, .B. Knight, .A. Len, .T. Warren, .D. Bender",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,100,0.0,100,0.0,0.0,0.0,182.28,100,2016-12-26
"E. Bledsoe, .B. Knight, .A. Len, .T. Warren, .D. Booker",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"L. Barbosa, .B. Knight, .T. Warren, .D. Bender, .T. Ulis",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"P. Tucker, .E. Bledsoe, .B. Knight, .D. Booker, .D. Bender",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"P. Tucker, .E. Bledsoe, .T. Warren, .D. Booker, .D. Bender",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
"T. Chandler, .P. Tucker, .E. Bledsoe, .D. Booker, .D. Bender",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-12-26
