lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"E. Watson, .N. Collison, .J. Petro, .K. Durant, .J. Green",OKC,1,11,70.0,123.8,-53.8,50.0,0.60,12.5,11.1,57.1,31.3,0.3,43.3,44.1,93.57,12.7,2008-11-09
"J. Smith, .D. Mason, .E. Watson, .K. Durant, .J. Green",OKC,1,7,100.0,121.4,-21.4,66.7,1.00,10.0,33.3,62.5,47.1,0.1,27.3,47.3,96.15,42.1,2008-11-09
"J. Smith, .D. Mason, .J. Petro, .J. Green, .R. Westbrook",OKC,1,6,116.7,100.0,16.7,33.3,1.00,11.1,50.0,100,63.6,0.2,46.2,47.4,95.45,42.4,2008-11-09
"E. Watson, .N. Collison, .K. Durant, .J. Green, .R. Westbrook",OKC,1,4,112.5,42.9,69.6,25.0,0.00,7.1,55.6,100,69.2,0.0,34.6,34.6,91.91,100,2008-11-09
"J. Smith, .D. Mason, .R. Swift, .K. Durant, .R. Westbrook",OKC,1,4,100.0,90.0,10.0,66.7,0.67,20.0,0.0,50.0,40.0,0.4,75.0,82.0,109.83,66.7,2008-11-09
"J. Smith, .E. Watson, .K. Durant, .J. Green, .R. Westbrook",OKC,1,4,87.5,100.0,-12.5,33.3,0.33,10.0,33.3,83.3,66.7,0.4,50.0,54.3,95.25,44.8,2008-11-09
"D. Mason, .E. Watson, .N. Collison, .R. Swift, .R. Westbrook",OKC,1,2,0.0,0.0,0.0,0.0,0.00,0.0,25.0,75.0,50.0,0.3,0.0,0.0,84.00,150.0,2008-11-09
"J. Smith, .D. Mason, .C. Wilcox, .K. Durant, .R. Westbrook",OKC,1,2,100.0,75.0,25.0,50.0,0.00,20.0,0.0,100,33.3,0.0,50.0,50.0,83.48,40.0,2008-11-09
"J. Smith, .D. Mason, .K. Durant, .J. Green, .R. Westbrook",OKC,1,2,100.0,150.0,-50.0,100,2.00,33.3,0.0,100,50.0,0.3,66.7,66.7,92.16,26.1,2008-11-09
"D. Mason, .E. Watson, .C. Wilcox, .J. Petro, .K. Durant",OKC,1,1,66.7,100.0,-33.3,100,0.00,25.0,0.0,100,50.0,0.0,50.0,50.0,81.82,75.0,2008-11-09
"D. Mason, .E. Watson, .N. Collison, .R. Swift, .K. Durant",OKC,1,1,66.7,0.0,66.7,0.0,0.00,0.0,0.0,66.7,50.0,0.0,50.0,50.0,115.20,350.0,2008-11-09
"E. Watson, .C. Wilcox, .J. Petro, .K. Durant, .J. Green",OKC,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,33.3,20.0,0.0,0.0,0.0,77.84,66.7,2008-11-09
"E. Watson, .N. Collison, .R. Swift, .K. Durant, .J. Green",OKC,1,1,100.0,50.0,50.0,100,0.00,25.0,50.0,100,66.7,0.0,33.3,33.3,88.62,100,2008-11-09
"J. Smith, .D. Mason, .C. Wilcox, .J. Green, .R. Westbrook",OKC,1,1,100.0,0.0,100.0,0.0,0.00,0.0,0.0,75.0,60.0,0.0,50.0,50.0,189.47,800.0,2008-11-09
"D. Mason, .C. Wilcox, .J. Petro, .K. Durant, .R. Westbrook",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2008-11-09
"D. Mason, .E. Watson, .D. Wilkins, .K. Durant, .R. Westbrook",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,440.82,0.0,2008-11-09
"D. Mason, .E. Watson, .K. Durant, .J. Green, .R. Westbrook",OKC,1,0,200.0,100.0,100.0,0.0,0.00,0.0,100,0.0,100,0.0,50.0,50.0,626.09,100,2008-11-09
"J. Smith, .D. Mason, .E. Watson, .R. Swift, .R. Westbrook",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2008-11-09
"J. Smith, .J. Petro, .K. Durant, .J. Green, .R. Westbrook",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2008-11-09
"M. Bibby, .J. Johnson, .R. Murray, .M. Williams, .A. Horford",ATL,1,11,100.0,84.6,15.4,50.0,2.00,11.8,26.7,75.0,51.6,0.1,43.2,49.2,108.68,62.3,2008-11-09
"M. Bibby, .J. Johnson, .Z. Pachulia, .M. Williams, .A. Horford",ATL,1,9,122.2,77.8,44.4,50.0,0.80,16.0,50.0,77.8,66.7,0.3,67.9,67.9,92.90,77.8,2008-11-09
"M. Bibby, .J. Johnson, .M. Evans, .S. Jones, .A. Horford",ATL,1,6,55.6,80.0,-24.4,50.0,0.00,9.1,16.7,100,50.0,0.0,25.0,28.2,82.91,-5.6,2008-11-09
"M. Bibby, .J. Johnson, .M. Williams, .S. Jones, .A. Horford",ATL,1,4,71.4,33.3,38.1,0.0,0.00,0.0,40.0,100,66.7,0.1,28.6,31.7,88.30,-200.0,2008-11-09
"M. Evans, .R. Murray, .M. Williams, .S. Jones, .A. Horford",ATL,1,4,77.8,114.3,-36.5,0.0,0.00,0.0,50.0,0.0,50.0,0.3,50.0,50.9,106.67,0.0,2008-11-09
"M. Bibby, .J. Johnson, .M. Evans, .M. Williams, .A. Horford",ATL,1,3,83.3,116.7,-33.3,100,1.00,14.3,0.0,50.0,20.0,0.2,37.5,51.2,103.47,34.8,2008-11-09
"J. Johnson, .M. Evans, .R. Murray, .M. Williams, .S. Jones",ATL,1,2,160.0,80.0,80.0,100,0.00,16.7,0.0,100,66.7,0.0,50.0,86.2,99.31,92.0,2008-11-09
"J. Johnson, .M. Evans, .R. Murray, .S. Jones, .A. Horford",ATL,1,2,0.0,0.0,0.0,0.0,0.00,0.0,25.0,75.0,50.0,0.0,0.0,0.0,100.80,-50.0,2008-11-09
"J. Johnson, .R. Murray, .M. Williams, .A. Horford, .A. Law",ATL,1,2,100.0,100.0,0.0,0.0,0.00,0.0,0.0,100,100,0.3,100,106.4,107.66,62.5,2008-11-09
"J. Johnson, .R. Murray, .M. Williams, .S. Jones, .A. Law",ATL,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,33.3,20.0,0.0,0.0,0.0,87.80,42.9,2008-11-09
