lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"K. Garnett, .R. Allen, .P. Pierce, .K. Perkins, .R. Rondo",BOS,1,17,126.7,100.0,26.7,64.3,2.25,22.0,16.7,78.6,50.0,0.1,65.2,65.2,85.21,63.1,2011-02-13
"K. Garnett, .R. Allen, .P. Pierce, .R. Rondo, .G. Davis",BOS,1,16,75.9,84.8,-9.0,87.5,2.33,17.5,21.1,75.0,45.7,0.1,29.6,36.6,92.52,30.6,2011-02-13
"R. Allen, .K. Perkins, .N. Robinson, .V. Wafer, .G. Davis",BOS,1,5,110.0,70.0,40.0,25.0,0.50,7.1,50.0,50.0,50.0,0.2,40.0,48.6,101.05,115.4,2011-02-13
"P. Pierce, .K. Perkins, .V. Wafer, .R. Rondo, .G. Davis",BOS,1,4,128.6,28.6,100.0,33.3,0.33,12.5,0.0,62.5,62.5,0.4,116.7,116.0,83.24,200.0,2011-02-13
"R. Allen, .K. Perkins, .V. Wafer, .R. Rondo, .G. Davis",BOS,1,2,75.0,100.0,-25.0,100,0.50,16.7,50.0,33.3,40.0,0.5,50.0,50.0,97.44,10.0,2011-02-13
"K. Garnett, .P. Pierce, .V. Wafer, .R. Rondo, .G. Davis",BOS,1,1,100.0,133.3,-33.3,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,53.2,98.63,16.7,2011-02-13
"K. Garnett, .R. Allen, .K. Perkins, .V. Wafer, .R. Rondo",BOS,1,1,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.76,0.0,2011-02-13
"R. Allen, .P. Pierce, .K. Perkins, .R. Rondo, .G. Davis",BOS,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,50.0,0.5,0.0,0.0,100.00,-200.0,2011-02-13
"P. Pierce, .K. Perkins, .V. Wafer, .G. Davis, .A. Bradley",BOS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2011-02-13
"R. Allen, .P. Pierce, .K. Perkins, .N. Robinson, .G. Davis",BOS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2011-02-13
"R. Allen, .P. Pierce, .V. Wafer, .G. Davis, .A. Bradley",BOS,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.64,50.0,2011-02-13
"E. House, .L. James, .C. Bosh, .D. Wade, .J. Anthony",MIA,1,12,95.2,42.9,52.4,57.1,1.33,14.3,30.0,84.6,60.9,0.1,44.1,50.9,85.93,158.3,2011-02-13
"Z. Ilgauskas, .L. James, .C. Bosh, .D. Wade, .M. Chalmers",MIA,1,12,81.0,95.2,-14.3,87.5,1.40,25.0,0.0,71.4,47.6,0.2,56.7,56.7,86.03,49.2,2011-02-13
"Z. Ilgauskas, .M. Miller, .L. James, .C. Bosh, .D. Wade",MIA,1,8,153.8,164.3,-10.4,42.9,0.00,15.0,44.4,100,61.5,0.0,46.7,55.3,85.26,39.7,2011-02-13
"M. Miller, .E. House, .L. James, .J. Jones, .J. Anthony",MIA,1,4,28.6,150.0,-121.4,0.0,0.00,0.0,28.6,0.0,28.6,0.1,12.5,12.5,87.39,-85.7,2011-02-13
"E. Dampier, .M. Miller, .L. James, .C. Bosh, .D. Wade",MIA,1,3,50.0,100.0,-50.0,100,0.50,14.3,0.0,100,33.3,0.3,75.0,52.1,97.18,0.0,2011-02-13
"M. Miller, .E. House, .C. Bosh, .D. Wade, .J. Anthony",MIA,1,3,83.3,128.6,-45.2,0.0,0.00,0.0,0.0,40.0,40.0,0.7,100,102.5,100.11,8.3,2011-02-13
"E. Dampier, .M. Miller, .L. James, .D. Wade, .J. Jones",MIA,1,2,40.0,80.0,-40.0,0.0,0.00,0.0,0.0,66.7,33.3,0.2,25.0,25.0,126.32,-18.2,2011-02-13
"M. Miller, .L. James, .C. Bosh, .D. Wade, .J. Anthony",MIA,1,2,166.7,66.7,100.0,100,0.00,40.0,0.0,100,50.0,0.0,100,86.8,82.29,85.7,2011-02-13
"E. Dampier, .M. Miller, .E. House, .C. Bosh, .D. Wade",MIA,1,1,66.7,66.7,0.0,0.0,0.00,0.0,50.0,100,66.7,0.3,33.3,33.3,101.65,14.3,2011-02-13
"M. Miller, .E. House, .L. James, .C. Bosh, .J. Anthony",MIA,1,1,100.0,0.0,100.0,0.0,0.00,0.0,100,100,100,0.0,0.0,53.2,110.77,0.0,2011-02-13
"Z. Ilgauskas, .M. Miller, .L. James, .J. Jones, .M. Chalmers",MIA,1,1,100.0,0.0,100.0,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,61.5,100.00,300.0,2011-02-13
"M. Miller, .E. House, .L. James, .C. Bosh, .D. Wade",MIA,1,0,50.0,200.0,-150.0,0.0,0.00,0.0,100,0.0,100,0.0,0.0,17.4,266.67,166.7,2011-02-13
"M. Miller, .E. House, .L. James, .D. Wade, .J. Jones",MIA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,100,0.0,100,0.0,0.0,0.0,163.64,50.0,2011-02-13
"M. Miller, .L. James, .J. Jones, .J. Anthony, .M. Chalmers",MIA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2011-02-13
"Z. Ilgauskas, .M. Miller, .L. James, .D. Wade, .M. Chalmers",MIA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2011-02-13
"A. Parker, .A. Jamison, .M. Williams, .J. Hickson, .C. Eyenga",CLE,1,15,90.6,145.2,-54.5,50.0,0.67,11.5,53.8,58.3,55.3,0.3,37.1,38.1,98.07,11.7,2011-02-13
"A. Parker, .A. Jamison, .M. Williams, .J. Moon, .J. Hickson",CLE,1,5,118.2,118.2,0.0,100,1.33,23.5,40.0,66.7,50.0,0.3,62.5,63.7,99.31,43.4,2011-02-13
"A. Parker, .J. Moon, .R. Hollins, .R. Sessions, .S. Samuels",CLE,1,5,155.6,111.1,44.4,80.0,0.00,28.6,25.0,80.0,55.6,0.0,66.7,70.9,80.00,66.7,2011-02-13
"A. Jamison, .J. Moon, .D. Gibson, .R. Hollins, .R. Sessions",CLE,1,4,142.9,75.0,67.9,66.7,0.00,22.2,0.0,80.0,50.0,0.0,70.0,69.4,97.30,82.8,2011-02-13
"A. Parker, .A. Jamison, .J. Moon, .R. Sessions, .J. Hickson",CLE,1,4,42.9,100.0,-57.1,100,1.00,12.5,0.0,50.0,25.0,0.1,20.0,25.5,101.41,0.0,2011-02-13
"A. Jamison, .M. Williams, .J. Moon, .R. Sessions, .J. Hickson",CLE,1,3,220.0,116.7,103.3,100,4.00,40.0,100,33.3,50.0,0.2,110.0,110.0,81.15,71.4,2011-02-13
"J. Moon, .D. Gibson, .R. Hollins, .R. Sessions, .J. Hickson",CLE,1,3,116.7,120.0,-3.3,50.0,1.00,12.5,33.3,100,50.0,0.2,50.0,59.5,88.49,44.4,2011-02-13
"A. Parker, .M. Williams, .R. Hollins, .R. Sessions, .J. Hickson",CLE,1,2,50.0,150.0,-100.0,0.0,0.00,0.0,33.3,50.0,40.0,0.0,25.0,25.0,96.00,5.3,2011-02-13
"J. Moon, .R. Hollins, .C. Eyenga, .S. Samuels, .M. Harris",CLE,1,2,50.0,50.0,0.0,0.0,0.00,0.0,0.0,66.7,33.3,0.0,0.0,34.7,89.30,40.0,2011-02-13
"A. Jamison, .D. Gibson, .R. Hollins, .R. Sessions, .C. Eyenga",CLE,1,1,50.0,0.0,50.0,0.0,0.00,0.0,0.0,100,50.0,0.5,0.0,56.8,108.00,0.0,2011-02-13
"A. Jamison, .D. Gibson, .R. Sessions, .J. Hickson, .C. Eyenga",CLE,1,1,100.0,200.0,-100.0,0.0,0.00,0.0,0.0,50.0,33.3,0.0,50.0,50.0,84.71,0.0,2011-02-13
"J. Moon, .R. Hollins, .R. Sessions, .S. Samuels, .M. Harris",CLE,1,1,100.0,0.0,100.0,100,0.00,33.3,0.0,100,100,0.0,100,53.2,125.22,-200.0,2011-02-13
"M. Williams, .J. Moon, .R. Hollins, .R. Sessions, .J. Hickson",CLE,1,1,100.0,200.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,113.6,133.95,0.0,2011-02-13
"A. Jamison, .M. Williams, .D. Gibson, .J. Hickson, .C. Eyenga",CLE,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2011-02-13
