lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"A. Biedrins, .D. Wright, .D. Lee, .M. Ellis, .S. Curry",GSW,1,20,114.6,123.8,-9.2,44.4,1.60,15.4,18.8,73.7,48.6,0.1,55.9,61.9,99.19,45.7,2011-01-24
"V. Radmanovic, .D. Wright, .D. Lee, .M. Ellis, .S. Curry",GSW,1,5,100.0,133.3,-33.3,60.0,3.00,18.8,40.0,50.0,42.9,0.1,50.0,50.6,101.69,37.2,2011-01-24
"D. Gadzuric, .D. Wright, .D. Lee, .M. Ellis, .S. Curry",GSW,1,4,137.5,100.0,37.5,80.0,0.00,30.8,25.0,33.3,28.6,0.0,61.1,61.1,107.26,76.9,2011-01-24
"D. Wright, .D. Lee, .L. Amundson, .A. Law, .R. Williams",GSW,1,4,112.5,111.1,1.4,100,0.00,20.0,20.0,75.0,44.4,0.0,35.7,51.4,101.16,37.0,2011-01-24
"V. Radmanovic, .M. Ellis, .A. Law, .R. Williams, .E. Udoh",GSW,1,4,85.7,85.7,0.0,33.3,0.00,12.5,0.0,75.0,37.5,0.0,42.9,42.9,94.65,66.7,2011-01-24
"V. Radmanovic, .A. Biedrins, .D. Wright, .M. Ellis, .S. Curry",GSW,1,3,100.0,150.0,-50.0,100,2.00,28.6,0.0,100,33.3,0.2,62.5,62.5,88.00,26.3,2011-01-24
"D. Wright, .D. Lee, .M. Ellis, .L. Amundson, .R. Williams",GSW,1,2,50.0,75.0,-25.0,0.0,0.00,0.0,25.0,100,50.0,0.0,0.0,20.5,96.81,0.0,2011-01-24
"V. Radmanovic, .D. Wright, .M. Ellis, .S. Curry, .E. Udoh",GSW,1,2,100.0,0.0,100.0,0.0,0.00,0.0,0.0,100,60.0,0.0,50.0,69.4,102.86,150.0,2011-01-24
"A. Biedrins, .D. Lee, .M. Ellis, .A. Law, .R. Williams",GSW,1,1,200.0,100.0,100.0,100,0.00,50.0,0.0,0.0,0.0,0.0,100,100,75.79,200.0,2011-01-24
"A. Biedrins, .D. Lee, .M. Ellis, .S. Curry, .R. Williams",GSW,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,66.7,50.0,0.7,0.0,0.0,120.00,-44.4,2011-01-24
"A. Biedrins, .D. Wright, .D. Lee, .M. Ellis, .R. Williams",GSW,1,1,0.0,133.3,-133.3,0.0,0.00,0.0,0.0,100,33.3,0.0,0.0,0.0,113.68,-20.0,2011-01-24
"D. Wright, .D. Lee, .L. Amundson, .A. Law, .S. Curry",GSW,1,1,150.0,0.0,150.0,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,61.5,93.91,150.0,2011-01-24
