lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"E. Watson, .N. Collison, .J. Petro, .K. Durant, .J. Green",OKC,1,14,77.8,118.5,-40.7,50.0,0.80,10.5,36.8,71.4,46.2,0.2,31.5,36.5,93.35,18.4,2008-11-02
"J. Smith, .D. Mason, .C. Wilcox, .J. Green, .R. Westbrook",OKC,1,11,121.1,90.0,31.1,40.0,1.33,13.3,58.3,80.0,68.2,0.2,47.6,49.6,89.14,62.3,2008-11-02
"C. Wilcox, .N. Collison, .K. Durant, .J. Green, .R. Westbrook",OKC,1,4,57.1,100.0,-42.9,50.0,0.00,11.1,20.0,50.0,33.3,0.0,28.6,26.9,81.75,30.0,2008-11-02
"E. Watson, .N. Collison, .K. Durant, .J. Green, .R. Westbrook",OKC,1,4,44.4,25.0,19.4,0.0,0.00,0.0,0.0,85.7,54.5,0.2,40.0,34.0,105.52,150.0,2008-11-02
"D. Mason, .E. Watson, .C. Wilcox, .N. Collison, .K. Durant",OKC,1,3,160.0,140.0,20.0,33.3,1.00,14.3,100,100,100,0.2,75.0,82.0,86.23,58.6,2008-11-02
"J. Smith, .D. Mason, .C. Wilcox, .K. Durant, .R. Westbrook",OKC,1,3,100.0,85.7,14.3,33.3,1.00,12.5,0.0,100,66.7,0.1,75.0,71.7,104.46,61.9,2008-11-02
"D. Mason, .C. Wilcox, .K. Durant, .J. Green, .R. Westbrook",OKC,1,2,50.0,100.0,-50.0,0.0,0.00,0.0,25.0,66.7,42.9,0.0,25.0,25.0,96.00,10.0,2008-11-02
"D. Mason, .E. Watson, .N. Collison, .J. Petro, .K. Durant",OKC,1,2,100.0,100.0,0.0,50.0,0.00,16.7,50.0,66.7,60.0,0.0,50.0,50.0,95.21,63.2,2008-11-02
"E. Watson, .C. Wilcox, .N. Collison, .K. Durant, .J. Green",OKC,1,2,200.0,66.7,133.3,33.3,0.00,20.0,100,100,100,0.0,75.0,75.0,73.22,115.4,2008-11-02
"J. Smith, .D. Mason, .N. Collison, .K. Durant, .R. Westbrook",OKC,1,2,100.0,50.0,50.0,50.0,1.00,20.0,0.0,100,50.0,0.3,66.7,66.7,109.71,58.8,2008-11-02
"E. Watson, .N. Collison, .D. Wilkins, .J. Petro, .K. Durant",OKC,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,50.0,100,66.7,0.0,0.0,0.0,70.47,0.0,2008-11-02
"J. Smith, .D. Mason, .E. Watson, .C. Wilcox, .K. Durant",OKC,1,1,200.0,0.0,200.0,100,0.00,33.3,0.0,100,100,0.0,100,106.4,130.91,150.0,2008-11-02
"D. Mason, .C. Wilcox, .J. Petro, .K. Durant, .R. Westbrook",OKC,1,0,100.0,0.0,100.0,0.0,0.00,0.0,100,0.0,100,0.0,0.0,26.6,84.71,33.3,2008-11-02
"D. Mason, .E. Watson, .C. Wilcox, .J. Petro, .K. Durant",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2008-11-02
"J. Smith, .E. Watson, .N. Collison, .D. Wilkins, .K. Durant",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.57,100,2008-11-02
"J. Smith, .N. Collison, .K. Durant, .J. Green, .R. Westbrook",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2008-11-02
"M. Miller, .A. Jefferson, .R. Gomes, .R. Foye, .C. Brewer",MIN,1,22,100.0,84.1,15.9,61.1,1.22,19.0,27.8,66.7,51.1,0.2,52.8,55.6,92.38,60.0,2008-11-02
"K. Ollie, .R. McCants, .R. Carney, .C. Smith, .K. Love",MIN,1,8,128.6,85.7,42.9,62.5,0.00,23.8,25.0,40.0,33.3,0.0,50.0,53.3,89.01,78.6,2008-11-02
"K. Ollie, .R. McCants, .R. Gomes, .C. Smith, .K. Love",MIN,1,4,75.0,114.3,-39.3,50.0,1.00,11.1,0.0,100,40.0,0.1,40.0,51.0,100.93,43.3,2008-11-02
"M. Miller, .A. Jefferson, .R. Foye, .C. Smith, .C. Brewer",MIN,1,3,125.0,160.0,-35.0,100,0.00,33.3,0.0,0.0,0.0,0.0,62.5,62.5,85.83,29.6,2008-11-02
"K. Ollie, .M. Miller, .A. Jefferson, .C. Brewer, .K. Love",MIN,1,2,0.0,0.0,0.0,0.0,0.00,0.0,50.0,100,75.0,0.5,0.0,0.0,64.29,100,2008-11-02
"K. Ollie, .M. Miller, .R. McCants, .C. Smith, .K. Love",MIN,1,2,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.78,-28.6,2008-11-02
"M. Miller, .A. Jefferson, .R. McCants, .R. Foye, .C. Smith",MIN,1,2,100.0,50.0,50.0,0.0,0.00,0.0,33.3,75.0,57.1,0.0,25.0,41.0,96.00,90.0,2008-11-02
