lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"K. Durant, .R. Westbrook, .S. Ibaka, .A. Roberson, .S. Adams",OKC,1,16,79.4,100.0,-20.6,75.0,1.50,20.5,6.7,68.4,41.2,0.2,48.1,48.6,104.73,49.2,2015-11-25
"N. Collison, .D. Augustin, .A. Morrow, .E. Kanter, .D. Waiters",OKC,1,11,78.3,108.7,-30.4,42.9,0.43,10.3,27.3,100,63.6,0.3,44.4,47.7,102.06,28.2,2015-11-25
"K. Durant, .R. Westbrook, .S. Ibaka, .A. Morrow, .D. Waiters",OKC,1,8,147.1,77.8,69.3,75.0,6.00,26.1,0.0,57.1,30.8,0.1,75.0,79.3,103.07,75.0,2015-11-25
"K. Durant, .R. Westbrook, .S. Ibaka, .A. Morrow, .S. Adams",OKC,1,3,128.6,100.0,28.6,100,4.00,36.4,0.0,100,25.0,0.1,75.0,69.9,111.40,56.3,2015-11-25
"K. Durant, .R. Westbrook, .S. Ibaka, .D. Waiters, .A. Roberson",OKC,1,3,100.0,85.7,14.3,0.0,0.00,0.0,0.0,100,50.0,0.1,25.0,60.2,117.39,59.3,2015-11-25
"K. Durant, .D. Augustin, .D. Waiters, .A. Roberson, .S. Adams",OKC,1,2,80.0,50.0,30.0,50.0,0.50,16.7,0.0,100,100,0.4,100,100,110.77,100,2015-11-25
"K. Durant, .R. Westbrook, .S. Ibaka, .E. Kanter, .D. Waiters",OKC,1,2,166.7,60.0,106.7,66.7,0.00,22.2,100,80.0,83.3,0.0,75.0,86.8,108.49,124.0,2015-11-25
"K. Durant, .R. Westbrook, .D. Waiters, .A. Roberson, .S. Adams",OKC,1,1,300.0,250.0,50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,150.0,150.0,83.08,25.0,2015-11-25
"N. Collison, .K. Durant, .R. Westbrook, .A. Morrow, .E. Kanter",OKC,1,1,133.3,66.7,66.7,0.0,0.00,0.0,0.0,50.0,50.0,0.3,100,100,101.65,100,2015-11-25
"K. Durant, .R. Westbrook, .D. Augustin, .A. Morrow, .D. Waiters",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2015-11-25
"K. Durant, .R. Westbrook, .S. Ibaka, .A. Morrow, .A. Roberson",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2015-11-25
"K. Durant, .R. Westbrook, .S. Ibaka, .D. Waiters, .S. Adams",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.00,0.0,2015-11-25
"K. Durant, .R. Westbrook, .S. Ibaka, .E. Kanter, .A. Roberson",OKC,1,0,200.0,0.0,200.0,100,0.00,50.0,0.0,50.0,50.0,0.0,100,100,187.01,200.0,2015-11-25
"N. Collison, .K. Durant, .R. Westbrook, .S. Ibaka, .A. Morrow",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2015-11-25
"N. Collison, .R. Westbrook, .D. Augustin, .A. Morrow, .D. Waiters",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2015-11-25
"N. Collison, .R. Westbrook, .D. Augustin, .A. Morrow, .E. Kanter",OKC,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2015-11-25
"J. Johnson, .J. Jack, .T. Young, .B. Lopez, .R. Hollis-Jefferson",BKN,1,18,102.4,90.0,12.4,22.2,0.57,7.8,31.6,94.4,62.2,0.2,50.0,53.6,105.66,51.3,2015-11-25
"A. Bargnani, .W. Ellington, .B. Bogdanovic, .T. Robinson, .S. Larkin",BKN,1,6,116.7,116.7,0.0,66.7,4.00,25.0,0.0,100,44.4,0.1,60.0,59.5,98.18,50.0,2015-11-25
"T. Young, .B. Lopez, .B. Bogdanovic, .S. Larkin, .R. Hollis-Jefferson",BKN,1,4,66.7,125.0,-58.3,66.7,2.00,15.4,42.9,100,60.0,0.1,30.0,30.0,106.39,16.7,2015-11-25
"J. Jack, .A. Bargnani, .T. Young, .S. Karasev, .R. Hollis-Jefferson",BKN,1,3,85.7,85.7,0.0,100,0.00,30.0,0.0,100,42.9,0.0,42.9,42.9,106.11,47.8,2015-11-25
"J. Johnson, .A. Bargnani, .T. Young, .B. Bogdanovic, .S. Larkin",BKN,1,3,66.7,83.3,-16.7,50.0,1.00,14.3,0.0,40.0,28.6,0.2,50.0,50.0,106.01,100,2015-11-25
"J. Johnson, .B. Lopez, .B. Bogdanovic, .S. Larkin, .S. Karasev",BKN,1,3,100.0,50.0,50.0,66.7,1.00,22.2,0.0,100,33.3,0.3,60.0,64.3,109.09,70.0,2015-11-25
"J. Johnson, .J. Jack, .T. Young, .B. Lopez, .S. Larkin",BKN,1,3,85.7,142.9,-57.1,66.7,0.50,22.2,0.0,100,100,0.6,100,100,105.00,29.4,2015-11-25
"A. Bargnani, .T. Young, .B. Bogdanovic, .S. Larkin, .R. Hollis-Jefferson",BKN,1,1,166.7,66.7,100.0,50.0,0.00,25.0,0.0,0.0,0.0,0.0,83.3,83.3,102.98,71.4,2015-11-25
"A. Bargnani, .T. Young, .W. Ellington, .B. Bogdanovic, .S. Larkin",BKN,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.86,-200.0,2015-11-25
"J. Johnson, .A. Bargnani, .B. Lopez, .B. Bogdanovic, .S. Larkin",BKN,1,1,66.7,133.3,-66.7,0.0,0.00,0.0,50.0,0.0,50.0,0.0,25.0,25.0,101.65,0.0,2015-11-25
"J. Johnson, .T. Young, .B. Lopez, .B. Bogdanovic, .S. Larkin",BKN,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,141.18,0.0,2015-11-25
"J. Johnson, .T. Young, .B. Lopez, .S. Larkin, .R. Hollis-Jefferson",BKN,1,1,50.0,266.7,-216.7,0.0,0.00,0.0,33.3,0.0,33.3,0.0,25.0,25.0,126.00,-14.3,2015-11-25
"T. Young, .B. Lopez, .B. Bogdanovic, .S. Larkin, .S. Karasev",BKN,1,1,250.0,300.0,-50.0,100,0.00,33.3,0.0,0.0,0.0,0.0,150.0,133.0,83.08,75.0,2015-11-25
"A. Bargnani, .B. Lopez, .B. Bogdanovic, .T. Robinson, .S. Larkin",BKN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2015-11-25
"J. Jack, .A. Bargnani, .T. Young, .B. Bogdanovic, .S. Karasev",BKN,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,151.58,-200.0,2015-11-25
"J. Jack, .A. Bargnani, .T. Young, .B. Lopez, .R. Hollis-Jefferson",BKN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2015-11-25
"J. Jack, .T. Young, .B. Lopez, .B. Bogdanovic, .R. Hollis-Jefferson",BKN,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.00,0.0,2015-11-25
