lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"J. Henson, .T. Snell, .G. Antetokounmpo, .M. Dellavedova, .J. Parker",MIL,1,15,91.4,102.8,-11.3,46.2,1.00,13.0,26.3,92.9,54.5,0.2,45.2,47.6,110.29,43.5,2016-11-29
"J. Terry, .M. Beasley, .G. Monroe, .G. Antetokounmpo, .M. Dellavedova",MIL,1,7,133.3,43.8,89.6,55.6,1.67,25.0,0.0,77.8,58.3,0.2,79.2,80.4,112.73,100,2016-11-29
"J. Terry, .M. Beasley, .G. Monroe, .G. Antetokounmpo, .M. Brogdon",MIL,1,6,160.0,120.0,40.0,66.7,1.33,23.5,75.0,50.0,66.7,0.3,83.3,81.0,79.56,76.5,2016-11-29
"J. Terry, .M. Beasley, .G. Monroe, .J. Parker, .M. Brogdon",MIL,1,5,140.0,127.3,12.7,83.3,2.50,29.4,50.0,50.0,50.0,0.2,65.0,67.0,99.47,58.0,2016-11-29
"J. Terry, .G. Monroe, .G. Antetokounmpo, .J. Parker, .M. Brogdon",MIL,1,2,120.0,75.0,45.0,100,2.00,25.0,50.0,50.0,50.0,0.2,50.0,61.5,96.00,92.9,2016-11-29
"J. Terry, .S. Novak, .M. Plumlee, .T. Maker, .M. Brogdon",MIL,1,2,50.0,133.3,-83.3,0.0,0.00,0.0,0.0,33.3,20.0,0.0,0.0,34.7,102.86,25.0,2016-11-29
"M. Beasley, .G. Monroe, .T. Snell, .G. Antetokounmpo, .M. Brogdon",MIL,1,2,133.3,0.0,133.3,0.0,0.00,0.0,50.0,100,75.0,0.0,50.0,50.0,84.00,220.0,2016-11-29
"M. Beasley, .G. Monroe, .T. Snell, .M. Dellavedova, .J. Parker",MIL,1,2,150.0,50.0,100.0,50.0,0.00,20.0,0.0,100,66.7,0.0,66.7,77.3,100.17,105.9,2016-11-29
"M. Beasley, .J. Henson, .T. Snell, .J. Parker, .M. Brogdon",MIL,1,2,80.0,180.0,-100.0,100,2.00,28.6,0.0,100,50.0,0.2,66.7,66.7,137.14,23.5,2016-11-29
"J. Henson, .T. Snell, .G. Antetokounmpo, .J. Parker, .M. Brogdon",MIL,1,1,250.0,133.3,116.7,100,0.00,33.3,0.0,100,100,0.0,100,107.8,84.71,85.7,2016-11-29
"J. Terry, .G. Monroe, .J. Parker, .T. Maker, .M. Brogdon",MIL,1,1,100.0,166.7,-66.7,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,50.0,91.14,14.3,2016-11-29
"M. Beasley, .G. Monroe, .T. Snell, .J. Parker, .M. Brogdon",MIL,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.00,-200.0,2016-11-29
