lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"N. Vucevic, .T. Ross, .E. Fournier, .J. Simmons, .A. Gordon",ORL,1,12,143.5,108.3,35.1,54.5,6.00,18.8,33.3,66.7,47.6,0.0,52.2,61.2,94.39,56.0,2017-11-05
"N. Vucevic, .S. Mack, .T. Ross, .E. Fournier, .A. Gordon",ORL,1,7,76.5,100.0,-23.5,100,2.00,18.2,20.0,66.7,42.1,0.1,35.7,42.4,111.25,39.1,2017-11-05
"N. Vucevic, .E. Fournier, .J. Simmons, .A. Gordon, .J. Isaac",ORL,1,6,57.1,50.0,7.1,33.3,0.50,6.3,14.3,90.0,58.8,0.1,30.0,36.8,104.46,73.1,2017-11-05
"B. Biyombo, .S. Mack, .T. Ross, .M. Hezonja, .J. Isaac",ORL,1,4,60.0,100.0,-40.0,0.0,0.00,0.0,16.7,71.4,46.2,0.1,25.0,33.8,106.05,36.4,2017-11-05
"A. Afflalo, .M. Speights, .M. Hezonja, .J. Isaac, .W. Iwundu",ORL,1,3,157.1,85.7,71.4,40.0,0.00,22.2,0.0,66.7,28.6,0.0,78.6,69.8,111.38,71.4,2017-11-05
"B. Biyombo, .S. Mack, .E. Fournier, .A. Gordon, .J. Isaac",ORL,1,3,60.0,66.7,-6.7,100,0.50,14.3,33.3,66.7,50.0,0.4,37.5,37.5,104.90,20.0,2017-11-05
"B. Biyombo, .S. Mack, .E. Fournier, .M. Hezonja, .J. Isaac",ORL,1,3,33.3,114.3,-81.0,100,1.00,12.5,20.0,100,50.0,0.2,16.7,16.7,114.15,-46.2,2017-11-05
"N. Vucevic, .S. Mack, .T. Ross, .A. Gordon, .J. Isaac",ORL,1,3,66.7,50.0,16.7,50.0,0.00,14.3,0.0,100,33.3,0.0,33.3,33.3,92.90,57.1,2017-11-05
"N. Vucevic, .S. Mack, .E. Fournier, .A. Gordon, .J. Isaac",ORL,1,2,150.0,200.0,-50.0,33.3,0.00,20.0,0.0,0.0,0.0,0.0,75.0,75.0,105.69,35.3,2017-11-05
"B. Biyombo, .E. Fournier, .J. Simmons, .M. Hezonja, .J. Isaac",ORL,1,1,66.7,200.0,-133.3,100,0.00,25.0,0.0,0.0,0.0,0.0,50.0,50.0,105.88,25.0,2017-11-05
"B. Biyombo, .S. Mack, .A. Gordon, .M. Hezonja, .J. Isaac",ORL,1,1,0.0,0.0,0.0,0.0,0.00,0.0,66.7,66.7,66.7,0.3,0.0,0.0,107.46,80.0,2017-11-05
