lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"V. Radmanovic, .G. Wallace, .B. Diaw, .R. Felton, .D. Augustin",CHA,1,22,90.0,87.5,2.5,50.0,1.50,11.5,30.4,70.0,48.8,0.1,35.7,44.2,88.89,59.1,2009-10-30
"T. Chandler, .G. Wallace, .B. Diaw, .R. Felton, .S. Graham",CHA,1,10,95.0,76.2,18.8,66.7,1.00,15.4,20.0,92.9,62.5,0.2,46.7,53.9,101.79,59.4,2009-10-30
"T. Chandler, .G. Wallace, .B. Diaw, .R. Felton, .D. Augustin",CHA,1,6,80.0,66.7,13.3,100,3.00,18.8,42.9,71.4,57.1,0.1,30.0,36.8,75.37,72.0,2009-10-30
"G. Wallace, .B. Diaw, .R. Felton, .S. Graham, .D. Brown",CHA,1,5,88.9,125.0,-36.1,100,1.00,15.4,40.0,75.0,55.6,0.2,28.6,43.5,85.27,32.1,2009-10-30
"N. Mohammed, .V. Radmanovic, .S. Graham, .D. Augustin, .G. Henderson",CHA,1,3,60.0,80.0,-20.0,0.0,0.00,0.0,33.3,75.0,57.1,0.4,33.3,38.7,82.29,66.7,2009-10-30
"V. Radmanovic, .G. Wallace, .B. Diaw, .R. Felton, .S. Graham",CHA,1,3,66.7,100.0,-33.3,50.0,1.00,14.3,0.0,66.7,40.0,0.2,50.0,50.0,94.43,32.0,2009-10-30
"V. Radmanovic, .G. Wallace, .B. Diaw, .D. Augustin, .G. Henderson",CHA,1,2,120.0,120.0,0.0,50.0,0.00,16.7,0.0,100,33.3,0.0,50.0,61.5,96.64,60.0,2009-10-30
"V. Radmanovic, .G. Wallace, .B. Diaw, .S. Graham, .D. Augustin",CHA,1,2,150.0,60.0,90.0,0.0,0.00,0.0,0.0,100,75.0,0.0,75.0,75.0,90.63,100,2009-10-30
"G. Wallace, .B. Diaw, .R. Felton, .S. Graham, .D. Augustin",CHA,1,1,133.3,150.0,-16.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,75.8,296.47,33.3,2009-10-30
"T. Chandler, .V. Radmanovic, .G. Wallace, .R. Felton, .D. Augustin",CHA,1,1,133.3,0.0,133.3,50.0,0.00,20.0,50.0,100,66.7,0.0,50.0,50.0,116.13,122.2,2009-10-30
"T. Chandler, .V. Radmanovic, .G. Wallace, .S. Graham, .D. Augustin",CHA,1,1,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,97.63,-100.0,2009-10-30
"V. Radmanovic, .B. Diaw, .R. Felton, .S. Graham, .D. Brown",CHA,1,1,66.7,100.0,-33.3,0.0,0.00,0.0,0.0,100,66.7,0.0,50.0,50.0,154.56,50.0,2009-10-30
"V. Radmanovic, .G. Wallace, .R. Felton, .S. Graham, .D. Augustin",CHA,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.00,100,2009-10-30
"N. Mohammed, .V. Radmanovic, .B. Diaw, .R. Felton, .S. Graham",CHA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-10-30
"N. Mohammed, .V. Radmanovic, .R. Felton, .S. Graham, .G. Henderson",CHA,1,0,200.0,50.0,150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,227.37,200.0,2009-10-30
"T. Chandler, .V. Radmanovic, .B. Diaw, .D. Augustin, .G. Henderson",CHA,1,0,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,125.22,100,2009-10-30
