lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"C. Billups, .K. Martin, .Nene, .C. Anthony, .D. Jones",DEN,1,14,96.3,82.1,14.2,81.8,4.50,22.0,31.3,64.7,48.5,0.1,42.6,44.5,91.29,64.2,2008-11-16
"A. Carter, .Nene, .C. Anthony, .J. Smith, .L. Kleiza",DEN,1,5,25.0,77.8,-52.8,0.0,0.00,0.0,30.0,66.7,38.5,0.0,9.1,9.1,83.55,-300.0,2008-11-16
"C. Billups, .K. Martin, .Nene, .C. Anthony, .J. Smith",DEN,1,5,144.4,25.0,119.4,75.0,3.00,21.4,50.0,75.0,62.5,0.1,71.4,74.2,85.24,215.4,2008-11-16
"A. Carter, .C. Anthony, .J. Smith, .L. Kleiza, .R. Balkman",DEN,1,4,50.0,133.3,-83.3,100,0.50,10.0,20.0,75.0,44.4,0.3,25.0,27.3,96.38,-22.7,2008-11-16
"C. Billups, .A. Carter, .Nene, .C. Anthony, .L. Kleiza",DEN,1,4,100.0,75.0,25.0,100,2.00,16.7,33.3,100,55.6,0.1,35.7,45.7,96.00,55.6,2008-11-16
"C. Billups, .A. Carter, .K. Martin, .C. Anthony, .J. Smith",DEN,1,3,160.0,66.7,93.3,100,0.00,28.6,0.0,66.7,40.0,0.0,62.5,75.2,94.85,80.0,2008-11-16
"C. Billups, .A. Carter, .C. Anthony, .J. Smith, .L. Kleiza",DEN,1,2,150.0,50.0,100.0,100,0.00,16.7,100,100,100,0.0,75.0,79.8,125.22,130.8,2008-11-16
"C. Billups, .A. Carter, .K. Martin, .J. Smith, .L. Kleiza",DEN,1,2,125.0,75.0,50.0,50.0,0.00,20.0,0.0,25.0,16.7,0.0,62.5,62.5,87.94,100,2008-11-16
"C. Billups, .A. Carter, .K. Martin, .Nene, .L. Kleiza",DEN,1,2,125.0,120.0,5.0,50.0,0.00,16.7,33.3,100,50.0,0.0,50.0,50.0,99.69,30.4,2008-11-16
"C. Billups, .K. Martin, .J. Smith, .L. Kleiza, .R. Balkman",DEN,1,2,50.0,120.0,-70.0,0.0,0.00,0.0,25.0,100,50.0,0.0,0.0,20.5,94.60,-6.7,2008-11-16
"C. Billups, .K. Martin, .Nene, .D. Jones, .L. Kleiza",DEN,1,2,50.0,160.0,-110.0,100,0.50,20.0,0.0,66.7,50.0,0.5,50.0,50.0,94.60,-13.3,2008-11-16
