lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"C. Anthony, .J. Calderon, .A. Afflalo, .R. Lopez, .K. Porzingis",NYK,1,18,141.9,137.5,4.4,42.1,2.00,17.8,46.2,47.4,46.9,0.1,65.6,66.9,83.15,50.0,2015-12-29
"C. Anthony, .J. Calderon, .A. Afflalo, .R. Lopez, .L. Thomas",NYK,1,7,85.7,92.3,-6.6,25.0,0.33,6.3,16.7,75.0,50.0,0.2,50.0,55.1,92.35,42.4,2015-12-29
"C. Anthony, .J. Calderon, .R. Lopez, .L. Thomas, .D. Williams",NYK,1,5,187.5,100.0,87.5,80.0,0.00,33.3,0.0,50.0,37.5,0.0,91.7,91.5,84.07,100,2015-12-29
"L. Thomas, .D. Williams, .K. O'Quinn, .L. Galloway, .J. Grant",NYK,1,5,118.2,50.0,68.2,75.0,3.00,18.8,33.3,100,71.4,0.1,45.0,55.3,96.31,90.0,2015-12-29
"A. Afflalo, .L. Thomas, .D. Williams, .K. O'Quinn, .L. Galloway",NYK,1,3,85.7,100.0,-14.3,100,2.00,22.2,0.0,75.0,42.9,0.1,50.0,52.1,97.86,46.7,2015-12-29
"C. Anthony, .R. Lopez, .L. Thomas, .D. Williams, .L. Galloway",NYK,1,3,150.0,125.0,25.0,66.7,0.00,33.3,0.0,50.0,33.3,0.0,75.0,75.0,74.81,63.2,2015-12-29
"C. Anthony, .J. Calderon, .R. Lopez, .L. Thomas, .L. Galloway",NYK,1,2,100.0,100.0,0.0,50.0,0.00,16.7,33.3,50.0,40.0,0.0,40.0,40.0,90.00,70.0,2015-12-29
"A. Afflalo, .R. Lopez, .L. Thomas, .D. Williams, .J. Grant",NYK,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.31,-25.0,2015-12-29
"C. Anthony, .A. Afflalo, .R. Lopez, .L. Thomas, .L. Galloway",NYK,1,1,66.7,66.7,0.0,0.0,0.00,0.0,0.0,100,100,0.3,100,100,158.82,66.7,2015-12-29
"C. Anthony, .J. Calderon, .L. Thomas, .K. O'Quinn, .L. Galloway",NYK,1,1,133.3,66.7,66.7,100,0.00,40.0,0.0,33.3,25.0,0.0,66.7,66.7,130.91,92.3,2015-12-29
"C. Anthony, .L. Thomas, .D. Williams, .K. O'Quinn, .L. Galloway",NYK,1,1,100.0,50.0,50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,144.00,200.0,2015-12-29
"C. Anthony, .A. Afflalo, .L. Thomas, .K. Porzingis, .L. Galloway",NYK,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.50,100,2015-12-29
"C. Anthony, .J. Calderon, .A. Afflalo, .L. Thomas, .K. O'Quinn",NYK,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.00,0.0,2015-12-29
"C. Anthony, .J. Calderon, .A. Afflalo, .R. Lopez, .L. Galloway",NYK,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2015-12-29
"D. Williams, .K. O'Quinn, .C. Early, .L. Galloway, .J. Grant",NYK,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00,-33.3,2015-12-29
"J. Calderon, .A. Afflalo, .R. Lopez, .D. Williams, .J. Grant",NYK,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2015-12-29
