lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"M. Okur, .C. Boozer, .D. Williams, .R. Brewer, .W. Matthews",UTA,1,15,129.6,115.4,14.2,57.1,2.67,22.2,10.0,66.7,36.8,0.1,65.9,68.6,84.10,55.4,2009-11-26
"A. Kirilenko, .C. Boozer, .R. Brewer, .P. Millsap, .E. Maynor",UTA,1,6,76.9,71.4,5.5,75.0,0.75,17.6,25.0,66.7,56.3,0.3,57.1,57.1,112.37,70.6,2009-11-26
"A. Kirilenko, .M. Okur, .D. Williams, .R. Brewer, .P. Millsap",UTA,1,5,100.0,81.8,18.2,83.3,1.25,29.4,0.0,57.1,50.0,0.3,85.7,85.7,100.98,72.7,2009-11-26
"A. Kirilenko, .C. Boozer, .D. Williams, .P. Millsap, .E. Maynor",UTA,1,4,200.0,77.8,122.2,50.0,0.00,25.0,100,50.0,66.7,0.0,75.0,78.8,90.71,97.4,2009-11-26
"A. Kirilenko, .C. Boozer, .D. Williams, .R. Brewer, .P. Millsap",UTA,1,4,111.1,71.4,39.7,100,0.00,35.7,0.0,50.0,37.5,0.0,71.4,71.4,94.43,97.0,2009-11-26
"A. Kirilenko, .M. Okur, .C. Boozer, .D. Williams, .R. Brewer",UTA,1,4,100.0,133.3,-33.3,66.7,2.00,22.2,25.0,33.3,28.6,0.2,50.0,46.6,78.72,44.4,2009-11-26
"R. Brewer, .P. Millsap, .K. Koufos, .E. Maynor, .W. Matthews",UTA,1,4,66.7,116.7,-50.0,0.0,0.00,0.0,25.0,66.7,42.9,0.2,40.0,34.0,80.75,-27.3,2009-11-26
"A. Kirilenko, .M. Okur, .D. Williams, .P. Millsap, .E. Maynor",UTA,1,3,225.0,80.0,145.0,66.7,0.00,28.6,50.0,100,75.0,0.0,116.7,94.5,79.51,90.9,2009-11-26
"A. Kirilenko, .M. Okur, .D. Williams, .P. Millsap, .W. Matthews",UTA,1,2,66.7,100.0,-33.3,0.0,0.00,0.0,66.7,100,75.0,0.3,25.0,25.0,72.73,-66.7,2009-11-26
"C. Boozer, .D. Williams, .R. Brewer, .P. Millsap, .W. Matthews",UTA,1,2,50.0,80.0,-30.0,100,0.00,16.7,25.0,66.7,42.9,0.0,20.0,20.0,133.61,30.0,2009-11-26
"A. Kirilenko, .C. Boozer, .D. Williams, .P. Millsap, .W. Matthews",UTA,1,0,100.0,0.0,100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,56.8,180.00,0.0,2009-11-26
"C. Boozer, .R. Brewer, .P. Millsap, .K. Koufos, .E. Maynor",UTA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-11-26
"M. Okur, .D. Williams, .R. Brewer, .P. Millsap, .W. Matthews",UTA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-11-26
"J. Salmons, .L. Deng, .J. Noah, .D. Rose, .T. Gibson",CHI,1,21,105.4,105.3,0.1,44.4,1.14,15.1,42.1,91.7,61.3,0.2,50.0,51.5,85.99,45.7,2009-11-26
"J. Pargo, .L. Deng, .J. Noah, .D. Rose, .T. Gibson",CHI,1,4,116.7,100.0,16.7,0.0,0.00,0.0,50.0,60.0,55.6,0.2,40.0,51.8,87.27,50.0,2009-11-26
"L. Hunter, .J. Salmons, .J. Pargo, .A. Gray, .J. Johnson",CHI,1,4,116.7,66.7,50.0,50.0,0.00,12.5,33.3,75.0,57.1,0.0,62.5,60.8,80.75,127.3,2009-11-26
"B. Miller, .J. Pargo, .A. Gray, .D. Rose, .J. Johnson",CHI,1,3,50.0,171.4,-121.4,50.0,0.50,11.1,0.0,50.0,25.0,0.3,50.0,50.0,105.68,9.8,2009-11-26
"B. Miller, .J. Salmons, .J. Pargo, .L. Deng, .J. Noah",CHI,1,3,85.7,71.4,14.3,66.7,0.00,18.2,33.3,100,50.0,0.0,33.3,33.3,107.81,40.0,2009-11-26
"J. Pargo, .L. Deng, .J. Noah, .D. Rose, .J. Johnson",CHI,1,3,100.0,83.3,16.7,0.0,0.00,0.0,60.0,60.0,60.0,0.2,16.7,38.7,101.65,44.4,2009-11-26
"J. Salmons, .L. Deng, .J. Noah, .D. Rose, .J. Johnson",CHI,1,3,100.0,133.3,-33.3,50.0,0.50,14.3,50.0,100,66.7,0.4,62.5,62.5,88.99,21.2,2009-11-26
"L. Hunter, .B. Miller, .J. Pargo, .L. Deng, .J. Johnson",CHI,1,3,71.4,83.3,-11.9,0.0,0.00,0.0,33.3,50.0,37.5,0.0,16.7,32.2,108.84,0.0,2009-11-26
"B. Miller, .J. Pargo, .L. Deng, .D. Rose, .T. Gibson",CHI,1,2,66.7,150.0,-83.3,100,1.00,25.0,0.0,0.0,0.0,0.3,50.0,50.0,84.35,6.7,2009-11-26
"B. Miller, .J. Pargo, .D. Rose, .J. Johnson, .T. Gibson",CHI,1,1,100.0,233.3,-133.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,83.14,-15.4,2009-11-26
"L. Hunter, .B. Miller, .D. Rose, .J. Johnson, .T. Gibson",CHI,1,1,75.0,150.0,-75.0,0.0,0.00,0.0,0.0,100,50.0,0.3,50.0,61.5,147.69,18.2,2009-11-26
"B. Miller, .J. Pargo, .L. Deng, .A. Gray, .D. Rose",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-11-26
"B. Miller, .J. Pargo, .L. Deng, .D. Rose, .J. Johnson",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-11-26
"B. Miller, .J. Pargo, .L. Deng, .J. Noah, .D. Rose",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-11-26
