lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"S. Jackson, .N. Mohammed, .G. Wallace, .B. Diaw, .D. Augustin",CHA,1,9,126.3,136.8,-10.5,50.0,2.50,19.2,28.6,75.0,53.3,0.1,64.7,65.5,97.19,45.7,2010-11-20
"S. Jackson, .B. Diaw, .T. Thomas, .D. Augustin, .D. Brown",CHA,1,6,200.0,118.2,81.8,77.8,0.00,35.0,50.0,50.0,50.0,0.0,95.0,91.7,88.79,88.7,2010-11-20
"S. Jackson, .G. Wallace, .B. Diaw, .D. McGuire, .D. Augustin",CHA,1,5,127.3,41.7,85.6,100,3.00,31.6,40.0,100,75.0,0.2,59.1,61.2,119.14,118.2,2010-11-20
"M. Carroll, .S. Livingston, .T. Thomas, .D. McGuire, .D. Brown",CHA,1,4,142.9,62.5,80.4,80.0,0.00,33.3,33.3,100,71.4,0.0,62.5,59.2,100.09,96.2,2010-11-20
"S. Jackson, .G. Wallace, .B. Diaw, .S. Livingston, .T. Thomas",CHA,1,3,100.0,157.1,-57.1,66.7,0.00,22.2,0.0,50.0,16.7,0.0,50.0,50.0,97.39,27.5,2010-11-20
"S. Jackson, .T. Thomas, .D. McGuire, .D. Augustin, .D. Brown",CHA,1,3,85.7,100.0,-14.3,66.7,0.67,22.2,0.0,100,80.0,0.4,75.0,75.0,106.40,38.5,2010-11-20
"G. Wallace, .B. Diaw, .S. Livingston, .T. Thomas, .D. Brown",CHA,1,2,66.7,166.7,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.3,50.0,50.0,90.95,-20.0,2010-11-20
"S. Jackson, .B. Diaw, .D. McGuire, .D. Augustin, .D. Brown",CHA,1,2,66.7,166.7,-100.0,100,1.00,25.0,100,100,100,0.3,50.0,50.0,88.16,16.7,2010-11-20
"S. Jackson, .G. Wallace, .S. Livingston, .T. Thomas, .D. Augustin",CHA,1,2,100.0,133.3,-33.3,0.0,0.00,0.0,50.0,100,66.7,0.0,33.3,38.7,90.95,27.3,2010-11-20
"S. Jackson, .M. Carroll, .S. Livingston, .T. Thomas, .D. Brown",CHA,1,2,40.0,50.0,-10.0,100,1.00,16.7,0.0,100,40.0,0.2,33.3,33.3,139.35,57.1,2010-11-20
"B. Diaw, .M. Carroll, .S. Livingston, .T. Thomas, .D. Brown",CHA,1,1,200.0,0.0,200.0,100,0.00,50.0,0.0,100,100,0.0,100,100,109.64,133.3,2010-11-20
"B. Diaw, .M. Carroll, .S. Livingston, .T. Thomas, .D. McGuire",CHA,1,1,100.0,0.0,100.0,0.0,0.00,0.0,50.0,0.0,50.0,0.0,0.0,34.7,62.61,-100.0,2010-11-20
"B. Diaw, .M. Carroll, .T. Thomas, .D. Augustin, .D. Brown",CHA,1,1,66.7,100.0,-33.3,100,0.00,25.0,50.0,0.0,50.0,0.0,33.3,33.3,129.50,0.0,2010-11-20
"B. Diaw, .M. Carroll, .T. Thomas, .D. McGuire, .D. Augustin",CHA,1,1,150.0,66.7,83.3,100,0.00,33.3,0.0,100,50.0,0.0,50.0,61.5,93.51,166.7,2010-11-20
"M. Carroll, .S. Livingston, .T. Thomas, .D. McGuire, .S. Collins",CHA,1,1,166.7,250.0,-83.3,100,0.00,25.0,0.0,0.0,0.0,0.0,150.0,133.0,120.00,50.0,2010-11-20
"S. Jackson, .G. Wallace, .B. Diaw, .M. Carroll, .S. Livingston",CHA,1,1,200.0,166.7,33.3,100,0.00,40.0,0.0,100,50.0,0.0,100,100,105.37,53.8,2010-11-20
"S. Jackson, .G. Wallace, .B. Diaw, .S. Livingston, .D. Augustin",CHA,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,123.43,-200.0,2010-11-20
"S. Jackson, .G. Wallace, .B. Diaw, .T. Thomas, .D. Augustin",CHA,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,117.55,80.0,2010-11-20
"S. Jackson, .N. Mohammed, .B. Diaw, .D. Augustin, .D. Brown",CHA,1,1,100.0,100.0,0.0,50.0,0.00,20.0,0.0,100,50.0,0.0,66.7,66.7,148.24,66.7,2010-11-20
"S. Jackson, .S. Livingston, .T. Thomas, .D. McGuire, .D. Brown",CHA,1,1,100.0,66.7,33.3,100,1.00,25.0,0.0,100,50.0,0.3,75.0,75.0,116.13,60.0,2010-11-20
"B. Diaw, .T. Thomas, .D. McGuire, .D. Augustin, .D. Brown",CHA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2010-11-20
"G. Wallace, .B. Diaw, .M. Carroll, .T. Thomas, .D. Augustin",CHA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192.00,50.0,2010-11-20
"M. Carroll, .S. Livingston, .T. Thomas, .D. Augustin, .D. Brown",CHA,1,0,200.0,0.0,200.0,100,0.00,50.0,0.0,100,100,0.0,100,100,153.19,100,2010-11-20
"S. Jackson, .B. Diaw, .M. Carroll, .S. Livingston, .D. McGuire",CHA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2010-11-20
"S. Jackson, .B. Diaw, .M. Carroll, .T. Thomas, .D. Augustin",CHA,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.18,0.0,2010-11-20
"G. Hill, .H. Turkoglu, .J. Richardson, .C. Frye, .G. Dragic",PHX,1,18,102.5,142.5,-40.0,53.8,2.33,14.3,10.5,71.4,36.4,0.1,43.8,54.3,105.40,31.3,2010-11-20
"G. Hill, .J. Richardson, .J. Childress, .C. Frye, .G. Dragic",PHX,1,8,135.7,123.1,12.6,37.5,0.00,15.0,37.5,50.0,42.9,0.0,50.0,54.8,86.21,56.9,2010-11-20
"H. Turkoglu, .J. Childress, .H. Warrick, .J. Dudley, .E. Clark",PHX,1,5,45.5,140.0,-94.5,50.0,0.50,8.3,0.0,50.0,20.0,0.2,40.0,37.0,105.44,0.0,2010-11-20
"G. Hill, .H. Turkoglu, .C. Frye, .H. Warrick, .G. Dragic",PHX,1,3,133.3,116.7,16.7,100,0.00,33.3,0.0,100,50.0,0.0,70.0,73.5,110.06,54.1,2010-11-20
"G. Hill, .J. Richardson, .C. Frye, .H. Warrick, .G. Dragic",PHX,1,3,83.3,66.7,16.7,0.0,0.00,0.0,50.0,100,75.0,0.3,33.3,52.5,104.10,-50.0,2010-11-20
"G. Hill, .J. Childress, .J. Dudley, .G. Dragic, .E. Clark",PHX,1,2,150.0,100.0,50.0,100,0.00,20.0,0.0,100,50.0,0.0,50.0,79.8,99.31,80.0,2010-11-20
"H. Turkoglu, .J. Childress, .C. Frye, .H. Warrick, .J. Dudley",PHX,1,2,166.7,66.7,100.0,100,1.00,25.0,0.0,100,100,0.3,150.0,133.0,90.95,120.0,2010-11-20
"G. Hill, .H. Turkoglu, .J. Childress, .C. Frye, .G. Dragic",PHX,1,1,0.0,66.7,-66.7,0.0,0.00,0.0,0.0,100,33.3,0.0,0.0,0.0,122.03,-200.0,2010-11-20
"G. Hill, .H. Turkoglu, .J. Childress, .H. Warrick, .E. Clark",PHX,1,1,100.0,0.0,100.0,0.0,0.00,0.0,0.0,100,100,0.5,0.0,113.6,169.41,140.0,2010-11-20
"G. Hill, .J. Childress, .C. Frye, .H. Warrick, .J. Dudley",PHX,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.29,100,2010-11-20
"G. Hill, .J. Childress, .C. Frye, .J. Dudley, .G. Dragic",PHX,1,1,100.0,0.0,100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,147.69,100,2010-11-20
"G. Hill, .J. Richardson, .C. Frye, .H. Warrick, .J. Dudley",PHX,1,1,66.7,100.0,-33.3,100,1.00,25.0,0.0,100,50.0,0.3,50.0,50.0,116.13,40.0,2010-11-20
"H. Turkoglu, .J. Childress, .C. Frye, .H. Warrick, .G. Dragic",PHX,1,1,100.0,66.7,33.3,0.0,0.00,0.0,100,100,100,0.3,50.0,52.1,98.18,71.4,2010-11-20
"H. Turkoglu, .J. Childress, .J. Dudley, .G. Dragic, .E. Clark",PHX,1,1,100.0,100.0,0.0,100,0.00,33.3,0.0,100,100,0.0,100,53.2,110.34,66.7,2010-11-20
"H. Turkoglu, .J. Richardson, .C. Frye, .G. Dragic, .E. Clark",PHX,1,1,250.0,166.7,83.3,100,0.00,33.3,0.0,0.0,0.0,0.0,150.0,133.0,120.00,50.0,2010-11-20
"J. Childress, .C. Frye, .H. Warrick, .J. Dudley, .E. Clark",PHX,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,50.0,50.0,1.0,0.0,0.0,83.08,400.0,2010-11-20
"G. Hill, .H. Turkoglu, .J. Childress, .C. Frye, .H. Warrick",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2010-11-20
"G. Hill, .J. Childress, .C. Frye, .H. Warrick, .G. Dragic",PHX,1,0,0.0,300.0,-300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.00,-33.3,2010-11-20
