lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"P. Gasol, .D. Rose, .T. Gibson, .N. Mirotic, .J. Butler",CHI,1,21,131.8,110.9,20.9,62.5,2.14,23.8,26.7,72.0,55.0,0.2,66.7,69.6,103.95,59.2,2016-01-05
"K. Hinrich, .T. Gibson, .T. Snell, .D. McDermott, .B. Portis",CHI,1,6,72.7,118.2,-45.5,100,3.00,20.0,16.7,57.1,38.5,0.1,33.3,40.5,94.85,42.4,2016-01-05
"P. Gasol, .D. Rose, .T. Gibson, .J. Butler, .T. Snell",CHI,1,6,100.0,83.3,16.7,66.7,1.00,15.4,0.0,66.7,46.2,0.2,50.0,62.8,96.28,65.1,2016-01-05
"K. Hinrich, .T. Gibson, .N. Mirotic, .J. Butler, .B. Portis",CHI,1,3,166.7,116.7,50.0,25.0,1.00,12.5,100,75.0,80.0,0.2,80.0,85.0,92.41,69.7,2016-01-05
"D. Rose, .T. Gibson, .J. Butler, .T. Snell, .B. Portis",CHI,1,2,100.0,50.0,50.0,0.0,0.00,0.0,0.0,66.7,50.0,0.3,66.7,66.7,106.67,112.5,2016-01-05
"P. Gasol, .D. Rose, .J. Butler, .D. McDermott, .B. Portis",CHI,1,2,80.0,40.0,40.0,50.0,0.00,16.7,0.0,100,25.0,0.0,40.0,40.0,116.13,80.0,2016-01-05
"P. Gasol, .D. Rose, .T. Snell, .D. McDermott, .B. Portis",CHI,1,2,120.0,125.0,-5.0,50.0,1.00,14.3,100,100,100,0.2,66.7,77.3,102.05,86.7,2016-01-05
"P. Gasol, .K. Hinrich, .N. Mirotic, .J. Butler, .B. Portis",CHI,1,2,60.0,125.0,-65.0,100,1.00,16.7,0.0,0.0,0.0,0.2,25.0,33.8,100.47,-15.4,2016-01-05
"D. Rose, .T. Gibson, .T. Snell, .D. McDermott, .B. Portis",CHI,1,1,100.0,0.0,100.0,100,1.00,25.0,100,100,100,0.5,50.0,50.0,102.86,140.0,2016-01-05
"K. Hinrich, .N. Mirotic, .J. Butler, .T. Snell, .B. Portis",CHI,1,1,125.0,233.3,-108.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,66.7,72.7,121.45,33.3,2016-01-05
"P. Gasol, .D. Rose, .N. Mirotic, .J. Butler, .B. Portis",CHI,1,1,100.0,200.0,-100.0,100,0.00,33.3,0.0,0.0,0.0,0.0,100,100,68.57,50.0,2016-01-05
"P. Gasol, .K. Hinrich, .J. Butler, .T. Snell, .B. Portis",CHI,1,1,200.0,66.7,133.3,100,0.00,33.3,0.0,25.0,25.0,0.0,100,106.4,96.00,157.1,2016-01-05
"P. Gasol, .D. Rose, .N. Mirotic, .J. Butler, .D. McDermott",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,100,0.0,100,0.0,0.0,0.0,436.36,100,2016-01-05
"P. Gasol, .K. Hinrich, .T. Snell, .D. McDermott, .B. Portis",CHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2016-01-05
