lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"A. Carter, .C. Andersen, .Nene, .C. Anthony, .J. Smith",DEN,1,11,165.0,65.0,100.0,66.7,10.00,30.3,50.0,71.4,65.0,0.1,80.0,77.4,90.85,96.9,2009-01-03
"C. Billups, .K. Martin, .Nene, .C. Anthony, .D. Jones",DEN,1,11,123.8,118.2,5.6,90.0,3.00,29.0,12.5,42.9,26.7,0.1,61.8,66.2,94.53,53.7,2009-01-03
"C. Billups, .K. Martin, .C. Anthony, .D. Jones, .L. Kleiza",DEN,1,6,136.4,120.0,16.4,66.7,1.33,25.0,33.3,75.0,57.1,0.3,77.8,79.4,86.90,57.8,2009-01-03
"C. Billups, .K. Martin, .Nene, .C. Anthony, .J. Smith",DEN,1,5,84.6,91.7,-7.1,100,1.00,7.1,0.0,80.0,40.0,0.1,25.0,54.1,126.76,61.9,2009-01-03
"C. Billups, .A. Carter, .C. Andersen, .Nene, .J. Smith",DEN,1,4,66.7,216.7,-150.0,100,0.50,14.3,0.0,0.0,0.0,0.3,50.0,69.4,77.49,11.8,2009-01-03
"C. Billups, .A. Carter, .K. Martin, .C. Andersen, .J. Smith",DEN,1,3,0.0,128.6,-128.6,0.0,0.00,0.0,37.5,100,44.4,0.0,0.0,0.0,95.22,-228.6,2009-01-03
"C. Billups, .A. Carter, .K. Martin, .C. Andersen, .C. Anthony",DEN,1,2,100.0,125.0,-25.0,0.0,0.00,0.0,0.0,100,50.0,0.3,0.0,72.5,115.20,28.6,2009-01-03
"C. Billups, .A. Carter, .K. Martin, .C. Anthony, .L. Kleiza",DEN,1,2,66.7,100.0,-33.3,100,1.00,25.0,0.0,100,50.0,0.3,50.0,50.0,98.82,40.0,2009-01-03
"C. Billups, .K. Martin, .C. Anthony, .J. Smith, .L. Kleiza",DEN,1,2,0.0,50.0,-50.0,0.0,0.00,0.0,25.0,50.0,33.3,0.0,0.0,0.0,82.62,250.0,2009-01-03
"A. Carter, .K. Martin, .Nene, .C. Anthony, .J. Smith",DEN,1,1,133.3,133.3,0.0,0.0,0.00,0.0,50.0,0.0,50.0,0.0,0.0,54.9,98.18,-20.0,2009-01-03
"C. Billups, .A. Carter, .K. Martin, .C. Andersen, .L. Kleiza",DEN,1,1,50.0,0.0,50.0,0.0,0.00,0.0,0.0,50.0,33.3,0.0,0.0,26.6,80.00,0.0,2009-01-03
"C. Billups, .C. Andersen, .Nene, .C. Anthony, .J. Smith",DEN,1,1,0.0,0.0,0.0,0.0,0.00,0.0,100,100,100,0.0,0.0,0.0,70.24,0.0,2009-01-03
"A. Carter, .K. Martin, .C. Anthony, .J. Smith, .L. Kleiza",DEN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-03
"C. Billups, .A. Carter, .K. Martin, .C. Anthony, .D. Jones",DEN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-03
"C. Billups, .A. Carter, .K. Martin, .J. Smith, .L. Kleiza",DEN,1,0,166.7,50.0,116.7,100,0.00,40.0,0.0,100,100,0.0,125.0,125.0,500.00,114.3,2009-01-03
"P. Stojakovic, .R. Butler, .D. West, .C. Paul, .H. Armstrong",NOH,1,15,120.0,127.6,-7.6,50.0,1.00,16.7,50.0,81.8,66.7,0.2,60.4,65.4,92.95,48.9,2009-01-03
"P. Stojakovic, .J. Posey, .R. Butler, .D. West, .C. Paul",NOH,1,7,81.3,121.4,-40.2,50.0,0.50,9.5,33.3,60.0,42.9,0.3,34.6,44.0,97.74,16.4,2009-01-03
"P. Stojakovic, .J. Posey, .D. West, .C. Paul, .H. Armstrong",NOH,1,6,93.8,86.7,7.1,66.7,2.00,19.0,14.3,85.7,50.0,0.1,53.8,54.0,116.86,53.3,2009-01-03
"A. Daniels, .J. Posey, .D. West, .C. Paul, .H. Armstrong",NOH,1,5,166.7,100.0,66.7,66.7,4.00,28.6,50.0,100,80.0,0.1,81.3,80.5,82.81,73.8,2009-01-03
"P. Stojakovic, .A. Daniels, .J. Posey, .M. Peterson, .H. Armstrong",NOH,1,5,128.6,185.7,-57.1,75.0,3.00,30.0,0.0,0.0,0.0,0.1,75.0,75.0,73.31,25.0,2009-01-03
"P. Stojakovic, .S. Marks, .R. Butler, .D. West, .C. Paul",NOH,1,4,100.0,66.7,33.3,50.0,1.00,12.5,50.0,66.7,62.5,0.2,50.0,56.4,81.13,300.0,2009-01-03
"J. Posey, .M. Peterson, .R. Butler, .D. West, .C. Paul",NOH,1,3,60.0,100.0,-40.0,0.0,0.00,0.0,33.3,50.0,42.9,0.4,0.0,39.9,96.00,-50.0,2009-01-03
"P. Stojakovic, .A. Daniels, .J. Posey, .R. Butler, .D. West",NOH,1,2,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,66.7,33.3,0.0,0.0,0.0,107.23,-33.3,2009-01-03
"P. Stojakovic, .A. Daniels, .J. Posey, .D. West, .C. Paul",NOH,1,1,75.0,66.7,8.3,100,1.00,20.0,0.0,100,50.0,0.3,150.0,150.0,122.93,83.3,2009-01-03
"P. Stojakovic, .A. Daniels, .J. Posey, .R. Butler, .H. Armstrong",NOH,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2009-01-03
