lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"T. Ariza, .R. Anderson, .I. Canaan, .D. Booker, .D. Ayton",PHX,1,15,93.8,103.2,-9.5,45.5,0.71,12.8,15.4,77.8,51.6,0.2,54.3,58.5,100.91,49.5,2018-11-06
"T. Ariza, .I. Canaan, .D. Booker, .M. Bridges, .D. Ayton",PHX,1,6,90.9,109.1,-18.2,33.3,1.00,7.1,28.6,83.3,53.8,0.1,35.0,42.5,89.75,37.5,2018-11-06
"J. Crawford, .T. Ariza, .I. Canaan, .M. Bridges, .D. Ayton",PHX,1,4,88.9,77.8,11.1,100,1.50,21.4,50.0,100,66.7,0.2,44.4,44.4,122.26,47.8,2018-11-06
"T. Ariza, .R. Anderson, .I. Canaan, .R. Holmes, .D. Booker",PHX,1,4,66.7,112.5,-45.8,50.0,0.33,7.7,50.0,100,66.7,0.3,25.0,33.8,107.84,5.0,2018-11-06
"T. Warren, .R. Holmes, .D. Booker, .M. Bridges, .E. Okobo",PHX,1,4,125.0,100.0,25.0,33.3,1.00,10.0,33.3,50.0,44.4,0.1,50.0,64.4,98.80,85.0,2018-11-06
"T. Warren, .R. Holmes, .J. Jackson, .M. Bridges, .E. Okobo",PHX,1,4,75.0,137.5,-62.5,100,2.00,16.7,33.3,66.7,44.4,0.1,25.0,33.8,104.87,20.7,2018-11-06
"T. Warren, .J. Jackson, .M. Bridges, .D. Ayton, .E. Okobo",PHX,1,3,60.0,150.0,-90.0,100,0.50,16.7,0.0,33.3,25.0,0.4,50.0,50.0,91.03,0.0,2018-11-06
"I. Canaan, .R. Holmes, .M. Bridges, .D. Ayton, .E. Okobo",PHX,1,2,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,109.57,-28.6,2018-11-06
"R. Anderson, .I. Canaan, .D. Booker, .M. Bridges, .D. Ayton",PHX,1,2,100.0,100.0,0.0,100,0.00,25.0,0.0,50.0,33.3,0.0,75.0,75.0,76.60,88.9,2018-11-06
"R. Anderson, .I. Canaan, .R. Holmes, .D. Booker, .M. Bridges",PHX,1,2,0.0,75.0,-75.0,0.0,0.00,0.0,25.0,100,57.1,0.2,0.0,0.0,109.83,-33.3,2018-11-06
"T. Ariza, .I. Canaan, .T. Warren, .R. Holmes, .D. Booker",PHX,1,2,25.0,50.0,-25.0,0.0,0.00,0.0,0.0,100,50.0,0.3,0.0,17.4,120.00,0.0,2018-11-06
"I. Canaan, .T. Warren, .R. Holmes, .D. Booker, .M. Bridges",PHX,1,1,166.7,100.0,66.7,50.0,0.00,25.0,0.0,100,50.0,0.0,125.0,125.0,124.14,70.0,2018-11-06
"T. Ariza, .D. Booker, .M. Bridges, .D. Ayton, .E. Okobo",PHX,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,33.3,0.0,0.0,0.0,80.00,200.0,2018-11-06
"I. Canaan, .D. Booker, .M. Bridges, .D. Ayton, .E. Okobo",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-06
"I. Canaan, .J. Jackson, .M. Bridges, .D. Ayton, .E. Okobo",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-06
"R. Anderson, .I. Canaan, .R. Holmes, .D. Booker, .D. Ayton",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-06
"R. Anderson, .T. Warren, .R. Holmes, .D. Booker, .M. Bridges",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-06
"R. Holmes, .D. Booker, .J. Jackson, .M. Bridges, .E. Okobo",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-06
"T. Ariza, .D. Booker, .J. Jackson, .M. Bridges, .E. Okobo",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-06
"T. Ariza, .I. Canaan, .M. Bridges, .D. Ayton, .E. Okobo",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-06
"T. Ariza, .I. Canaan, .R. Holmes, .D. Booker, .M. Bridges",PHX,1,0,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.77,100,2018-11-06
"T. Ariza, .I. Canaan, .R. Holmes, .M. Bridges, .D. Ayton",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-06
"T. Ariza, .I. Canaan, .T. Warren, .D. Booker, .D. Ayton",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-06
"T. Warren, .D. Booker, .J. Jackson, .M. Bridges, .D. Ayton",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,100,100,100,0.0,0.0,0.0,150.79,0.0,2018-11-06
"T. Warren, .R. Holmes, .J. Jackson, .M. Bridges, .D. Ayton",PHX,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2018-11-06
"J. Dudley, .J. Harris, .D. Russell, .C. LeVert, .J. Allen",BKN,1,13,96.4,85.7,10.7,72.7,2.67,20.5,20.0,64.3,41.4,0.1,46.2,48.6,100.05,54.1,2018-11-06
