lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"K. Bogans, .L. Deng, .J. Noah, .D. Rose, .T. Gibson",CHI,1,7,72.7,84.6,-11.9,50.0,1.00,12.5,37.5,80.0,53.8,0.2,33.3,33.3,84.71,17.4,2010-10-30
"B. Scalabrine, .K. Korver, .L. Deng, .J. Noah, .D. Rose",CHI,1,6,91.7,76.9,14.7,25.0,0.33,7.7,0.0,62.5,38.5,0.3,56.3,59.0,96.36,60.0,2010-10-30
"K. Bogans, .J. Noah, .D. Rose, .O. Asik, .J. Johnson",CHI,1,6,154.5,150.0,4.5,42.9,0.00,20.0,25.0,50.0,33.3,0.0,68.2,71.5,99.46,51.9,2010-10-30
"B. Scalabrine, .K. Bogans, .L. Deng, .J. Noah, .D. Rose",CHI,1,5,83.3,84.6,-1.3,25.0,1.00,6.3,37.5,75.0,56.3,0.1,33.3,38.8,118.27,43.9,2010-10-30
"K. Bogans, .L. Deng, .J. Noah, .D. Rose, .O. Asik",CHI,1,4,90.0,30.0,60.0,0.0,0.00,0.0,50.0,55.6,52.9,0.2,25.0,39.1,128.57,-500.0,2010-10-30
"K. Korver, .J. Noah, .D. Rose, .J. Johnson, .T. Gibson",CHI,1,4,140.0,30.0,110.0,40.0,1.00,14.3,66.7,85.7,80.0,0.2,71.4,69.4,127.10,272.7,2010-10-30
"K. Korver, .D. Rose, .O. Asik, .J. Johnson, .T. Gibson",CHI,1,3,133.3,33.3,100.0,100,2.00,25.0,0.0,66.7,57.1,0.2,83.3,84.0,85.12,157.1,2010-10-30
"B. Scalabrine, .K. Korver, .C. Watson, .O. Asik, .J. Johnson",CHI,1,2,125.0,80.0,45.0,50.0,0.00,16.7,33.3,66.7,50.0,0.0,50.0,50.0,89.38,73.3,2010-10-30
"B. Scalabrine, .K. Korver, .J. Noah, .C. Watson, .J. Johnson",CHI,1,2,120.0,0.0,120.0,50.0,0.50,16.7,0.0,100,100,0.4,100,104.2,113.39,600.0,2010-10-30
"B. Scalabrine, .L. Deng, .R. Brewer, .J. Noah, .C. Watson",CHI,1,2,80.0,120.0,-40.0,100,2.00,25.0,33.3,0.0,20.0,0.2,40.0,40.0,109.09,15.4,2010-10-30
"K. Korver, .R. Brewer, .J. Noah, .C. Watson, .T. Gibson",CHI,1,2,0.0,166.7,-166.7,0.0,0.00,0.0,0.0,100,33.3,0.0,0.0,0.0,89.07,-16.7,2010-10-30
