lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"K. Bazemore, .D. Dedmon, .J. Collins, .K. Huerter, .T. Young",ATL,1,12,92.3,74.1,18.2,62.5,0.83,13.9,35.7,73.7,57.6,0.2,43.2,48.7,102.44,66.7,2018-12-18
"V. Carter, .J. Lin, .K. Bazemore, .A. Len, .D. Bembry",ATL,1,5,116.7,100.0,16.7,75.0,0.00,17.6,22.2,80.0,42.9,0.0,45.5,51.3,108.24,53.1,2018-12-18
"J. Lin, .A. Len, .D. Bembry, .J. Collins, .K. Huerter",ATL,1,4,114.3,128.6,-14.3,66.7,2.00,22.2,0.0,100,60.0,0.1,70.0,73.5,95.55,53.3,2018-12-18
"J. Lin, .K. Bazemore, .D. Dedmon, .D. Bembry, .J. Collins",ATL,1,4,162.5,85.7,76.8,66.7,4.00,25.0,66.7,100,80.0,0.1,59.1,56.8,96.00,70.0,2018-12-18
"V. Carter, .J. Lin, .K. Bazemore, .D. Dedmon, .K. Huerter",ATL,1,3,110.0,140.0,-30.0,40.0,0.50,16.7,0.0,100,100,0.4,110.0,110.0,144.00,34.6,2018-12-18
"A. Len, .D. Bembry, .J. Collins, .K. Huerter, .T. Young",ATL,1,2,100.0,150.0,-50.0,0.0,0.00,0.0,0.0,100,33.3,0.2,33.3,57.9,121.12,23.8,2018-12-18
"V. Carter, .D. Dedmon, .D. Hamilton, .K. Huerter, .T. Young",ATL,1,2,0.0,50.0,-50.0,0.0,0.00,0.0,0.0,100,50.0,0.5,0.0,0.0,107.66,-66.7,2018-12-18
"V. Carter, .J. Lin, .A. Len, .D. Bembry, .D. Hamilton",ATL,1,2,80.0,100.0,-20.0,0.0,0.00,0.0,66.7,50.0,60.0,0.4,0.0,42.0,101.25,80.0,2018-12-18
"V. Carter, .J. Lin, .A. Len, .D. Bembry, .K. Huerter",ATL,1,2,60.0,100.0,-40.0,0.0,0.00,0.0,0.0,0.0,0.0,0.4,0.0,54.3,108.27,0.0,2018-12-18
"V. Carter, .K. Bazemore, .A. Len, .K. Huerter, .T. Young",ATL,1,2,120.0,66.7,53.3,100,1.00,16.7,0.0,50.0,40.0,0.2,50.0,79.8,113.14,80.0,2018-12-18
"A. Len, .D. Hamilton, .J. Collins, .K. Huerter, .T. Young",ATL,1,1,166.7,175.0,-8.3,100,0.00,40.0,0.0,100,50.0,0.0,83.3,83.3,124.44,42.9,2018-12-18
"D. Dedmon, .J. Anderson, .D. Hamilton, .K. Huerter, .T. Young",ATL,1,1,266.7,50.0,216.7,66.7,0.00,40.0,0.0,100,100,0.0,133.3,133.3,100.00,110.0,2018-12-18
"J. Lin, .D. Dedmon, .J. Collins, .K. Huerter, .T. Young",ATL,1,1,100.0,50.0,50.0,0.0,0.00,0.0,0.0,100,100,0.5,100,100,133.03,100,2018-12-18
"J. Lin, .K. Bazemore, .D. Dedmon, .J. Collins, .K. Huerter",ATL,1,1,200.0,66.7,133.3,50.0,0.00,33.3,0.0,100,100,0.0,100,100,85.71,83.3,2018-12-18
"V. Carter, .A. Len, .D. Bembry, .K. Huerter, .T. Young",ATL,1,1,200.0,150.0,50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,84.71,50.0,2018-12-18
"V. Carter, .J. Lin, .A. Len, .D. Hamilton, .T. Young",ATL,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.35,-40.0,2018-12-18
"V. Carter, .K. Bazemore, .D. Dedmon, .D. Bembry, .T. Young",ATL,1,1,100.0,150.0,-50.0,0.0,0.00,0.0,100,0.0,50.0,1.0,0.0,34.7,90.00,0.0,2018-12-18
"V. Carter, .K. Bazemore, .D. Dedmon, .K. Huerter, .T. Young",ATL,1,1,200.0,50.0,150.0,100,0.00,16.7,66.7,100,80.0,0.0,50.0,57.7,117.21,150.0,2018-12-18
"A. Len, .J. Anderson, .D. Hamilton, .K. Huerter, .T. Young",ATL,1,0,200.0,100.0,100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,137.14,0.0,2018-12-18
"J. Lin, .A. Len, .J. Anderson, .D. Hamilton, .T. Young",ATL,1,0,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,169.41,100,2018-12-18
