lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"L. Mbah a Moute, .T. Wroten, .H. Sims, .M. Carter-Williams, .B. Davies",PHI,1,7,85.7,73.3,12.4,66.7,4.00,20.0,22.2,71.4,43.8,0.1,40.0,40.0,97.12,47.8,2014-11-24
"L. Mbah a Moute, .T. Wroten, .H. Sims, .N. Noel, .M. Carter-Williams",PHI,1,7,85.7,164.3,-78.6,50.0,1.00,11.1,25.0,42.9,33.3,0.1,33.3,43.6,96.37,14.5,2014-11-24
"L. Mbah a Moute, .T. Wroten, .H. Sims, .N. Noel, .K. McDaniels",PHI,1,6,142.9,100.0,42.9,62.5,2.50,23.8,50.0,60.0,55.6,0.1,66.7,72.7,103.65,69.4,2014-11-24
"T. Wroten, .A. Shved, .H. Sims, .N. Noel, .M. Carter-Williams",PHI,1,4,137.5,144.4,-6.9,50.0,2.00,18.2,33.3,60.0,50.0,0.1,66.7,70.9,100.33,45.2,2014-11-24
"L. Mbah a Moute, .H. Thompson, .H. Sims, .M. Carter-Williams, .K. McDaniels",PHI,1,3,66.7,66.7,0.0,100,1.00,14.3,0.0,75.0,50.0,0.2,33.3,51.5,101.05,78.6,2014-11-24
"H. Thompson, .A. Shved, .N. Noel, .K. McDaniels, .D. Gordon",PHI,1,2,133.3,200.0,-66.7,50.0,1.00,25.0,0.0,0.0,0.0,0.3,100,100,88.42,33.3,2014-11-24
"H. Thompson, .H. Sims, .M. Carter-Williams, .B. Davies, .K. McDaniels",PHI,1,2,100.0,75.0,25.0,100,0.50,14.3,100,25.0,50.0,0.5,33.3,46.3,107.66,200.0,2014-11-24
"H. Thompson, .N. Noel, .M. Carter-Williams, .B. Davies, .K. McDaniels",PHI,1,2,200.0,100.0,100.0,66.7,0.00,40.0,0.0,0.0,0.0,0.0,100,100,82.29,90.0,2014-11-24
"T. Wroten, .H. Sims, .M. Carter-Williams, .B. Davies, .K. McDaniels",PHI,1,2,50.0,0.0,50.0,100,0.00,16.7,33.3,66.7,50.0,0.0,25.0,25.0,81.29,-400.0,2014-11-24
"T. Wroten, .H. Thompson, .N. Noel, .K. McDaniels, .D. Gordon",PHI,1,2,80.0,200.0,-120.0,100,0.00,28.6,0.0,0.0,0.0,0.0,50.0,50.0,109.83,21.6,2014-11-24
"T. Wroten, .H. Thompson, .N. Noel, .M. Carter-Williams, .K. McDaniels",PHI,1,2,100.0,140.0,-40.0,100,0.00,28.6,0.0,66.7,33.3,0.0,40.0,46.0,103.37,37.0,2014-11-24
"T. Wroten, .H. Thompson, .N. Noel, .R. Covington, .K. McDaniels",PHI,1,2,175.0,133.3,41.7,66.7,0.00,33.3,0.0,100,50.0,0.0,75.0,78.8,93.33,66.7,2014-11-24
"H. Thompson, .A. Shved, .N. Noel, .M. Carter-Williams, .D. Gordon",PHI,1,1,100.0,66.7,33.3,100,0.00,33.3,0.0,0.0,0.0,0.0,66.7,66.7,130.91,85.7,2014-11-24
"L. Mbah a Moute, .T. Wroten, .H. Thompson, .N. Noel, .M. Carter-Williams",PHI,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.43,-33.3,2014-11-24
"T. Wroten, .A. Shved, .H. Sims, .B. Davies, .K. McDaniels",PHI,1,1,250.0,50.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,107.8,112.94,400.0,2014-11-24
"T. Wroten, .A. Shved, .H. Sims, .N. Noel, .K. McDaniels",PHI,1,1,0.0,66.7,-66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.14,-200.0,2014-11-24
"T. Wroten, .A. Shved, .N. Noel, .K. McDaniels, .D. Gordon",PHI,1,1,66.7,133.3,-66.7,100,0.00,25.0,0.0,0.0,0.0,0.0,33.3,33.3,105.37,0.0,2014-11-24
"T. Wroten, .H. Sims, .N. Noel, .M. Carter-Williams, .K. McDaniels",PHI,1,1,66.7,100.0,-33.3,0.0,0.00,0.0,0.0,100,50.0,0.0,100,53.2,104.35,33.3,2014-11-24
"L. Mbah a Moute, .H. Thompson, .H. Sims, .M. Carter-Williams, .B. Davies",PHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2014-11-24
"L. Mbah a Moute, .H. Thompson, .N. Noel, .M. Carter-Williams, .K. McDaniels",PHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2014-11-24
"L. Mbah a Moute, .T. Wroten, .H. Sims, .M. Carter-Williams, .K. McDaniels",PHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2014-11-24
"L. Mbah a Moute, .T. Wroten, .H. Thompson, .M. Carter-Williams, .K. McDaniels",PHI,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.76,0.0,2014-11-24
