lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"B. Rush, .R. Rubio, .G. Dieng, .A. Wiggins, .K. Towns",MIN,1,17,91.7,80.6,11.1,40.0,0.67,13.0,26.7,76.5,53.1,0.3,53.4,54.4,103.06,62.1,2017-02-24
"R. Rubio, .G. Dieng, .A. Wiggins, .T. Jones, .K. Towns",MIN,1,7,142.9,69.2,73.6,87.5,3.50,31.8,20.0,85.7,58.3,0.1,81.8,78.4,87.17,100,2017-02-24
"N. Bjelica, .S. Muhammad, .T. Jones, .K. Towns, .K. Dunn",MIN,1,6,60.0,110.0,-50.0,33.3,1.00,7.7,28.6,80.0,50.0,0.1,30.0,30.0,83.72,12.9,2017-02-24
"B. Rush, .R. Rubio, .A. Wiggins, .T. Jones, .K. Towns",MIN,1,3,116.7,116.7,0.0,100,3.00,33.3,0.0,100,50.0,0.2,70.0,70.0,87.10,58.3,2017-02-24
"G. Dieng, .S. Muhammad, .T. Jones, .K. Towns, .K. Dunn",MIN,1,3,200.0,16.7,183.3,75.0,3.00,37.5,0.0,71.4,71.4,0.2,112.5,112.6,97.78,166.7,2017-02-24
"R. Rubio, .S. Muhammad, .A. Wiggins, .T. Jones, .K. Towns",MIN,1,3,80.0,175.0,-95.0,50.0,1.00,14.3,50.0,50.0,50.0,0.2,50.0,50.0,83.08,16.7,2017-02-24
"B. Rush, .R. Rubio, .N. Bjelica, .G. Dieng, .A. Wiggins",MIN,1,2,120.0,120.0,0.0,100,0.00,16.7,0.0,0.0,0.0,0.0,50.0,79.8,100.70,83.3,2017-02-24
"C. Aldrich, .N. Bjelica, .S. Muhammad, .A. Wiggins, .K. Dunn",MIN,1,2,100.0,150.0,-50.0,50.0,0.00,20.0,0.0,100,50.0,0.0,66.7,66.7,96.00,38.5,2017-02-24
"N. Bjelica, .G. Dieng, .A. Wiggins, .T. Jones, .K. Dunn",MIN,1,2,50.0,133.3,-83.3,0.0,0.00,0.0,0.0,50.0,33.3,0.3,50.0,50.0,108.39,12.5,2017-02-24
"B. Rush, .R. Rubio, .N. Bjelica, .A. Wiggins, .K. Towns",MIN,1,1,66.7,66.7,0.0,100,0.00,25.0,0.0,100,66.7,0.0,50.0,50.0,170.75,66.7,2017-02-24
"C. Aldrich, .N. Bjelica, .S. Muhammad, .T. Jones, .K. Dunn",MIN,1,1,0.0,66.7,-66.7,0.0,0.00,0.0,0.0,50.0,25.0,0.0,0.0,0.0,86.75,-50.0,2017-02-24
"R. Rubio, .N. Bjelica, .G. Dieng, .S. Muhammad, .A. Wiggins",MIN,1,1,100.0,0.0,100.0,0.0,0.00,0.0,66.7,100,80.0,0.0,25.0,30.7,110.77,300.0,2017-02-24
"B. Rush, .N. Bjelica, .G. Dieng, .A. Wiggins, .K. Dunn",MIN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-02-24
"R. Rubio, .C. Aldrich, .N. Bjelica, .S. Muhammad, .A. Wiggins",MIN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-02-24
"R. Rubio, .N. Bjelica, .S. Muhammad, .T. Jones, .K. Towns",MIN,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2017-02-24
"D. Nowitzki, .W. Matthews, .H. Barnes, .S. Curry, .Y. Ferrell",DAL,1,14,86.7,90.0,-3.3,33.3,0.67,11.1,14.3,80.0,41.7,0.2,52.0,51.1,102.49,39.1,2017-02-24
"D. Nowitzki, .D. Harris, .H. Barnes, .Y. Ferrell, .D. Finney-Smith",DAL,1,5,171.4,112.5,58.9,60.0,0.00,27.3,33.3,57.1,50.0,0.0,75.0,75.0,74.48,76.2,2017-02-24
