lineup,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,GAMEDAY
"D. Stevenson, .K. Korver, .J. Smith, .A. Horford, .J. Teague",ATL,1,16,166.7,108.8,57.8,77.3,0.00,34.0,0.0,66.7,44.4,0.0,83.3,85.4,99.36,72.0,2013-02-22
"D. Stevenson, .Z. Pachulia, .D. Harris, .A. Horford, .A. Tolliver",ATL,1,4,85.7,85.7,0.0,0.0,0.00,0.0,25.0,75.0,50.0,0.1,33.3,43.6,87.65,27.3,2013-02-22
"D. Stevenson, .Z. Pachulia, .J. Smith, .A. Horford, .J. Teague",ATL,1,4,72.7,109.1,-36.4,33.3,1.00,8.3,0.0,100,25.0,0.1,33.3,40.5,125.71,13.3,2013-02-22
"K. Korver, .D. Harris, .J. Smith, .I. Johnson, .J. Jenkins",ATL,1,4,100.0,144.4,-44.4,66.7,0.00,18.2,0.0,100,16.7,0.0,57.1,51.4,101.53,25.6,2013-02-22
"D. Stevenson, .K. Korver, .A. Horford, .A. Tolliver, .J. Teague",ATL,1,3,166.7,100.0,66.7,75.0,0.00,30.0,33.3,100,60.0,0.0,71.4,71.4,91.91,77.1,2013-02-22
"D. Jones, .J. Petro, .A. Tolliver, .J. Jenkins, .M. Scott",ATL,1,2,66.7,140.0,-73.3,50.0,0.00,10.0,50.0,66.7,55.6,0.0,25.0,25.0,107.76,15.8,2013-02-22
"D. Stevenson, .J. Smith, .A. Horford, .A. Tolliver, .J. Teague",ATL,1,2,133.3,50.0,83.3,100,2.00,40.0,0.0,100,100,0.3,100,100,96.92,86.7,2013-02-22
"D. Stevenson, .K. Korver, .J. Smith, .J. Petro, .J. Teague",ATL,1,2,40.0,125.0,-85.0,0.0,0.00,0.0,50.0,50.0,50.0,0.2,20.0,20.0,120.00,-60.0,2013-02-22
"D. Stevenson, .Z. Pachulia, .K. Korver, .J. Smith, .J. Teague",ATL,1,2,66.7,200.0,-133.3,100,0.00,16.7,50.0,50.0,50.0,0.0,20.0,20.0,80.00,0.0,2013-02-22
"Z. Pachulia, .D. Harris, .J. Smith, .A. Tolliver, .I. Johnson",ATL,1,2,100.0,40.0,60.0,50.0,1.00,14.3,50.0,50.0,50.0,0.2,83.3,64.4,121.01,122.2,2013-02-22
"Z. Pachulia, .J. Smith, .A. Horford, .A. Tolliver, .J. Teague",ATL,1,2,233.3,100.0,133.3,66.7,0.00,40.0,0.0,40.0,40.0,0.0,116.7,116.7,88.42,95.2,2013-02-22
"D. Stevenson, .K. Korver, .D. Harris, .J. Smith, .I. Johnson",ATL,1,1,100.0,0.0,100.0,100,0.00,33.3,0.0,0.0,0.0,0.0,100,100,78.55,150.0,2013-02-22
"K. Korver, .A. Horford, .A. Tolliver, .J. Teague, .J. Jenkins",ATL,1,1,100.0,100.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,52.1,132.92,33.3,2013-02-22
"K. Korver, .D. Harris, .A. Horford, .A. Tolliver, .J. Jenkins",ATL,1,1,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,106.67,-50.0,2013-02-22
